,borough,geographical_district,admin_district,ats_code,location_name,grade_level,bldg_id,bldg_name,ownership,room_number,square_feet,room_function,shared_with_other_schools,inside_v_outside,space_used_for_any_other_purpose_beside_pe
723,Manhattan,3,3,03M087,P.S. 087 William Sherman,Elementary,M087,P.S. 87 - MANHATTAN,DOE Owned,B1,"1,113",DANCE ROOM,N,Inside,N
724,Manhattan,3,3,03M087,P.S. 087 William Sherman,Elementary,M087,P.S. 87 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"3,490",OUTDOOR YARD,N,Outside,N
725,Manhattan,3,3,03M145,"P.S. 145, The Bloomingdale School",Elementary,M145,P.S. 145 - MANHATTAN,DOE Owned,105,578,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
726,Manhattan,3,3,03M145,"P.S. 145, The Bloomingdale School",Elementary,M145,P.S. 145 - MANHATTAN,DOE Owned,201,"4,060",GYMNASIUM,Y,Inside,N
727,Manhattan,3,3,03M145,"P.S. 145, The Bloomingdale School",Elementary,M145,P.S. 145 - MANHATTAN,DOE Owned,213,702,DANCE ROOM,Y,Inside,N
728,Manhattan,3,3,03M145,"P.S. 145, The Bloomingdale School",Elementary,M145,P.S. 145 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"1,125",OUTDOOR YARD,Y,Outside,N
729,Manhattan,3,3,03M145,"P.S. 145, The Bloomingdale School",Elementary,M145,P.S. 145 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"3,479",OUTDOOR YARD,Y,Outside,N
730,Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M149,P.S. 149 (TANDEM M207) - MANHATTAN,DOE Owned,127,"3,840",GYMNASIUM,Y,Inside,N
731,Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M149,P.S. 149 (TANDEM M207) - MANHATTAN,DOE Owned,201,728,DANCE ROOM,Y,Inside,N
732,Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M149,P.S. 149 (TANDEM M207) - MANHATTAN,DOE Owned,207,675,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
733,Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M149,P.S. 149 (TANDEM M207) - MANHATTAN,DOE Owned,211,600,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
734,Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M149,P.S. 149 (TANDEM M207) - MANHATTAN,DOE Owned,219,208,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
735,Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M149,P.S. 149 (TANDEM M207) - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"9,210",OUTDOOR YARD,Y,Outside,N
736,Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M207,P.S. 207 (TANDEM M149) - MANHATTAN,DOE Owned,136,"3,009",GYMNASIUM,N,Inside,N
737,Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M207,P.S. 207 (TANDEM M149),DOE Owned,OUTDOOR YARD 1,"18,838",OUTDOOR YARD,N,Outside,N
738,Manhattan,3,3,03M163,P.S. 163 Alfred E. Smith,Elementary,M163,P.S. 163 - MANHATTAN,DOE Owned,GYM,"3,752",GYMNASIUM,Y,Inside,N
739,Manhattan,3,3,03M163,P.S. 163 Alfred E. Smith,Elementary,M919,P.S. 163 TRANSPORTABLE - M,DOE Owned,OUTDOOR YARD 1,"6,998",OUTDOOR YARD,N,Outside,N
740,Manhattan,3,3,03M165,P.S. 165 Robert E. Simon,K-8,M165,P.S. 165 - MANHATTAN,DOE Owned,100,"9,394",GYMNASIUM,Y,Inside,N
741,Manhattan,3,3,03M165,P.S. 165 Robert E. Simon,K-8,M165,P.S. 165 - MANHATTAN,DOE Owned,412,720,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
742,Manhattan,3,3,03M165,P.S. 165 Robert E. Simon,K-8,M165,P.S. 165 - MANHATTAN,DOE Owned,GYM,"4,712",GYMNASIUM,Y,Inside,N
743,Manhattan,3,3,03M165,P.S. 165 Robert E. Simon,K-8,M165,P.S. 165 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"8,491",OUTDOOR YARD,Y,Outside,N
744,Manhattan,3,3,03M165,P.S. 165 Robert E. Simon,K-8,M165,P.S. 165 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"12,783",OUTDOOR YARD,Y,Outside,N
745,Manhattan,3,3,03M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,Elementary,M166,P.S. 166 - MANHATTAN,DOE Owned,504,552,DANCE ROOM,N,Inside,N
746,Manhattan,3,3,03M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,Elementary,M166,P.S. 166 - MANHATTAN,DOE Owned,GYM,"6,014",GYMNASIUM,N,Inside,N
747,Manhattan,3,3,03M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,Elementary,M166,P.S. 166 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"4,664",OUTDOOR YARD,N,Outside,N
748,Manhattan,3,3,03M180,P.S. 180 Hugo Newman,K-8,M180,P.S. 180 - MANHATTAN,DOE Owned,GYM,"3,816",GYMNASIUM,N,Inside,N
749,Manhattan,3,3,03M180,P.S. 180 Hugo Newman,K-8,M180,P.S. 180 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"20,408",OUTDOOR YARD,N,Outside,N
750,Manhattan,3,3,03M180,P.S. 180 Hugo Newman,K-8,M180,P.S. 180 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"6,885",OUTDOOR YARD,N,Outside,N
751,Manhattan,3,3,03M185,P.S. 185 - The Early Childhood Discovery and Design Magnet School,Early Childhood,M185,P.S. 185 (TANDEM M208) - MANHATTAN,DOE Owned,266,576,DANCE ROOM,Y,Inside,N
752,Manhattan,3,3,03M185,P.S. 185 - The Early Childhood Discovery and Design Magnet School,Early Childhood,M185,P.S. 185 (TANDEM M208) - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"31,183",OUTDOOR YARD,Y,Outside,N
753,Manhattan,3,3,03M199,P.S. 199 Jessie Isador Straus,Elementary,M199,P.S. 199 - MANHATTAN,DOE Owned,GYM,"4,200",GYMNASIUM,N,Inside,N
754,Manhattan,3,3,03M199,P.S. 199 Jessie Isador Straus,Elementary,M199,P.S. 199 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"1,922",OUTDOOR YARD,N,Outside,N
755,Manhattan,3,3,03M208,The Alain L. Locke Magnet School for Environmental Stewardship,Elementary,M208,P.S. 208 (TANDEM M185) - MANHATTAN,DOE Owned,GYM,"2,900",GYMNASIUM,Y,Inside,N
756,Manhattan,3,3,03M208,The Alain L. Locke Magnet School for Environmental Stewardship,Elementary,M208,P.S. 208 (TANDEM M185) - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"31,108",OUTDOOR YARD,Y,Outside,N
757,Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,DOE Owned,115,644,DANCE ROOM,Y,Inside,N
758,Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,DOE Owned,124,"3,135",GYMNASIUM,Y,Inside,N
759,Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,DOE Owned,223,486,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
760,Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,DOE Owned,321,624,DANCE ROOM,Y,Inside,N
761,Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,DOE Owned,323,532,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
762,Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,DOE Owned,EL GYM,"4,392",GYMNASIUM,Y,Inside,N
763,Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"26,616",OUTDOOR YARD,Y,Outside,N
764,Manhattan,3,3,03M242,P.S. 242 - The Young Diplomats Magnet Academy,Elementary,M144,P.S. 242 (OLD P144) - MANHATTAN,DOE Owned,GYM,"4,032",GYMNASIUM,Y,Inside,N
765,Manhattan,3,3,03M242,P.S. 242 - The Young Diplomats Magnet Academy,Elementary,M144,P.S. 242 (OLD P144) - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"28,550",OUTDOOR YARD,Y,Outside,N
766,Manhattan,3,3,03M242,P.S. 242 - The Young Diplomats Magnet Academy,Elementary,M144,P.S. 242 (OLD P144) - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"6,090",OUTDOOR YARD,Y,Outside,N
767,Manhattan,3,3,03M243,M.S. 243 Center School,Junior High-Intermediate-Middle,M009,P.S. 9 - MANHATTAN,DOE Owned,GYM,"3,886",GYMNASIUM,Y,Inside,N
768,Manhattan,3,3,03M243,M.S. 243 Center School,Junior High-Intermediate-Middle,M009,P.S. 9 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"33,095",OUTDOOR YARD,Y,Outside,N
769,Manhattan,3,3,03M245,M.S. M245 The Computer School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,DOE Owned,237,960,DANCE ROOM,Y,Inside,N
770,Manhattan,3,3,03M245,M.S. M245 The Computer School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,DOE Owned,146A,812,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
771,Manhattan,3,3,03M245,M.S. M245 The Computer School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,DOE Owned,146B,513,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
772,Manhattan,3,3,03M245,M.S. M245 The Computer School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,DOE Owned,GYM,"6,222",GYMNASIUM,Y,Inside,N
773,Manhattan,3,3,03M245,M.S. M245 The Computer School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"36,197",OUTDOOR YARD,Y,Outside,N
774,Manhattan,3,3,03M247,M.S. M247 Dual Language Middle School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,DOE Owned,237,960,DANCE ROOM,Y,Inside,N
775,Manhattan,3,3,03M247,M.S. M247 Dual Language Middle School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,DOE Owned,146A,812,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
776,Manhattan,3,3,03M247,M.S. M247 Dual Language Middle School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,DOE Owned,146B,513,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
777,Manhattan,3,3,03M247,M.S. M247 Dual Language Middle School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,DOE Owned,GYM,"6,222",GYMNASIUM,Y,Inside,N
778,Manhattan,3,3,03M247,M.S. M247 Dual Language Middle School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"36,197",OUTDOOR YARD,Y,Outside,N
779,Manhattan,3,3,03M250,M.S. 250 West Side Collaborative Middle School,Junior High-Intermediate-Middle,M075,P.S. 75 - MANHATTAN,DOE Owned,G1A,735,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
780,Manhattan,3,3,03M250,M.S. 250 West Side Collaborative Middle School,Junior High-Intermediate-Middle,M075,P.S. 75 - MANHATTAN,DOE Owned,GYM,"3,740",GYMNASIUM,Y,Inside,N
781,Manhattan,3,3,03M250,M.S. 250 West Side Collaborative Middle School,Junior High-Intermediate-Middle,M075,P.S. 75 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"3,782",OUTDOOR YARD,Y,Outside,N
782,Manhattan,3,3,03M250,M.S. 250 West Side Collaborative Middle School,Junior High-Intermediate-Middle,M075,P.S. 75 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"19,617",OUTDOOR YARD,Y,Outside,N
783,Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,DOE Owned,403,"1,254",DANCE ROOM,Y,Inside,N
784,Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,DOE Owned,GYM,"4,015",GYMNASIUM,Y,Inside,N
785,Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,DOE Owned,GYM 2FL,"4,015",GYMNASIUM,Y,Inside,N
786,Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"6,888",OUTDOOR YARD,Y,Outside,N
787,Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"15,031",OUTDOOR YARD,Y,Outside,N
788,Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,DOE Owned,403,"1,254",DANCE ROOM,Y,Inside,N
789,Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,DOE Owned,GYM,"4,015",GYMNASIUM,Y,Inside,N
790,Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,DOE Owned,GYM 2FL,"4,015",GYMNASIUM,Y,Inside,N
791,Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"6,888",OUTDOOR YARD,Y,Outside,N
792,Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"15,031",OUTDOOR YARD,Y,Outside,N
793,Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,192,"2,880",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
794,Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,200,"1,550",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
795,Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,225C,725,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
796,Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,235C,609,MULTI-PURPOSE ROOM,Y,Inside,Y
797,Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G10,"1,716",SWIMMING POOL,Y,Inside,N
798,Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G1E,"1,210",WEIGHT ROOM,Y,Inside,N
799,Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G9,"1,210",DANCE ROOM,Y,Inside,N
800,Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-1,"4,559",GYMNASIUM,Y,Inside,N
801,Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-2,"8,827",GYMNASIUM,Y,Inside,N
802,Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,192,"2,880",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
803,Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,200,"1,550",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
804,Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,225C,725,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
805,Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,235C,609,MULTI-PURPOSE ROOM,Y,Inside,Y
806,Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G10,"1,716",SWIMMING POOL,Y,Inside,N
807,Manhattan,6,6,06M028,P.S. 028 Wright Brothers,Elementary,M028,P.S. 28 - MANHATTAN,DOE Owned,145,"3,990",GYMNASIUM,N,Inside,N
808,Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G1E,"1,210",WEIGHT ROOM,Y,Inside,N
809,Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G9,"1,210",DANCE ROOM,Y,Inside,N
810,Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-1,"4,559",GYMNASIUM,Y,Inside,N
811,Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-2,"8,827",GYMNASIUM,Y,Inside,N
812,Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,DOE Owned,403,"1,254",DANCE ROOM,Y,Inside,N
813,Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,DOE Owned,GYM,"4,015",GYMNASIUM,Y,Inside,N
814,Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,DOE Owned,GYM 2FL,"4,015",GYMNASIUM,Y,Inside,N
815,Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"6,888",OUTDOOR YARD,Y,Outside,N
816,Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"15,031",OUTDOOR YARD,Y,Outside,N
817,Manhattan,3,3,03M334,The Anderson School,K-8,M044,I.S. 44 - MANHATTAN,DOE Owned,237,960,DANCE ROOM,Y,Inside,N
818,Manhattan,3,3,03M334,The Anderson School,K-8,M044,I.S. 44 - MANHATTAN,DOE Owned,146A,812,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
819,Manhattan,3,3,03M334,The Anderson School,K-8,M044,I.S. 44 - MANHATTAN,DOE Owned,146B,513,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
820,Manhattan,3,3,03M334,The Anderson School,K-8,M044,I.S. 44 - MANHATTAN,DOE Owned,GYM,"6,222",GYMNASIUM,Y,Inside,N
821,Manhattan,3,3,03M334,The Anderson School,K-8,M044,I.S. 44 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"36,197",OUTDOOR YARD,Y,Outside,N
822,Manhattan,3,3,03M402,The Urban Assembly School for Green Careers,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,215A,550,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
823,Manhattan,3,3,03M402,The Urban Assembly School for Green Careers,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,B1,"1,000",WEIGHT ROOM,Y,Inside,N
824,Manhattan,3,3,03M402,The Urban Assembly School for Green Careers,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,B7SC,720,WEIGHT ROOM,Y,Inside,N
825,Manhattan,3,3,03M402,The Urban Assembly School for Green Careers,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C1,"2,408",GYMNASIUM,Y,Inside,N
826,Manhattan,3,3,03M402,The Urban Assembly School for Green Careers,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C14,"7,920",GYMNASIUM,Y,Inside,N
827,Manhattan,3,3,03M402,The Urban Assembly School for Green Careers,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C16,741,DANCE ROOM,Y,Inside,N
828,Manhattan,3,3,03M402,The Urban Assembly School for Green Careers,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C2,"2,408",GYMNASIUM,Y,Inside,N
829,Manhattan,3,3,03M403,The Global Learning Collaborative,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,215A,550,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
830,Manhattan,3,3,03M403,The Global Learning Collaborative,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,B1,"1,000",WEIGHT ROOM,Y,Inside,N
831,Manhattan,3,3,03M403,The Global Learning Collaborative,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,B7SC,720,WEIGHT ROOM,Y,Inside,N
832,Manhattan,3,3,03M403,The Global Learning Collaborative,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C1,"2,408",GYMNASIUM,Y,Inside,N
833,Manhattan,3,3,03M403,The Global Learning Collaborative,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C14,"7,920",GYMNASIUM,Y,Inside,N
834,Manhattan,3,3,03M403,The Global Learning Collaborative,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C16,741,DANCE ROOM,Y,Inside,N
835,Manhattan,3,3,03M403,The Global Learning Collaborative,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C2,"2,408",GYMNASIUM,Y,Inside,N
836,Manhattan,3,3,03M404,Innovation Diploma Plus,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,215A,550,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
837,Manhattan,3,3,03M404,Innovation Diploma Plus,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,B1,"1,000",WEIGHT ROOM,Y,Inside,N
838,Manhattan,3,3,03M404,Innovation Diploma Plus,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,B7SC,720,WEIGHT ROOM,Y,Inside,N
839,Manhattan,3,3,03M404,Innovation Diploma Plus,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C1,"2,408",GYMNASIUM,Y,Inside,N
840,Manhattan,3,3,03M404,Innovation Diploma Plus,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C14,"7,920",GYMNASIUM,Y,Inside,N
841,Manhattan,3,3,03M404,Innovation Diploma Plus,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C16,741,DANCE ROOM,Y,Inside,N
842,Manhattan,3,3,03M404,Innovation Diploma Plus,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C2,"2,408",GYMNASIUM,Y,Inside,N
843,Manhattan,3,3,03M415,Wadleigh Secondary School for the Performing & Visual Arts,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,108,962,DANCE ROOM,Y,Inside,N
844,Manhattan,3,3,03M415,Wadleigh Secondary School for the Performing & Visual Arts,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,500,"2,613",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
845,Manhattan,3,3,03M415,Wadleigh Secondary School for the Performing & Visual Arts,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,1-GYM,"2,409",GYMNASIUM,Y,Inside,N
846,Manhattan,3,3,03M415,Wadleigh Secondary School for the Performing & Visual Arts,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,2-GYM,"7,200",GYMNASIUM,Y,Inside,N
847,Manhattan,3,3,03M415,Wadleigh Secondary School for the Performing & Visual Arts,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"5,766",OUTDOOR YARD,Y,Outside,N
848,Manhattan,3,3,03M415,Wadleigh Secondary School for the Performing & Visual Arts,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"2,082",OUTDOOR YARD,Y,Outside,N
849,Manhattan,3,3,03M415,Wadleigh Secondary School for the Performing & Visual Arts,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,OUTDOOR YARD 3,"1,282",OUTDOOR YARD,Y,Outside,N
850,Manhattan,3,3,03M417,Frank Mccourt High School,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,215A,550,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
851,Manhattan,3,3,03M417,Frank Mccourt High School,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,B1,"1,000",WEIGHT ROOM,Y,Inside,N
852,Manhattan,3,3,03M417,Frank Mccourt High School,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,B7SC,720,WEIGHT ROOM,Y,Inside,N
853,Manhattan,3,3,03M417,Frank Mccourt High School,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C1,"2,408",GYMNASIUM,Y,Inside,N
854,Manhattan,3,3,03M417,Frank Mccourt High School,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C14,"7,920",GYMNASIUM,Y,Inside,N
855,Manhattan,3,3,03M417,Frank Mccourt High School,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C16,741,DANCE ROOM,Y,Inside,N
856,Manhattan,3,3,03M417,Frank Mccourt High School,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,DOE Owned,C2,"2,408",GYMNASIUM,Y,Inside,N
857,Manhattan,3,3,03M421,West Prep Academy,Junior High-Intermediate-Middle,M145,P.S. 145 - MANHATTAN,DOE Owned,105,578,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
858,Manhattan,3,3,03M421,West Prep Academy,Junior High-Intermediate-Middle,M145,P.S. 145 - MANHATTAN,DOE Owned,201,"4,060",GYMNASIUM,Y,Inside,N
859,Manhattan,3,3,03M421,West Prep Academy,Junior High-Intermediate-Middle,M145,P.S. 145 - MANHATTAN,DOE Owned,213,702,DANCE ROOM,Y,Inside,N
860,Manhattan,3,3,03M421,West Prep Academy,Junior High-Intermediate-Middle,M145,P.S. 145 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"1,125",OUTDOOR YARD,Y,Outside,N
861,Manhattan,3,3,03M421,West Prep Academy,Junior High-Intermediate-Middle,M145,P.S. 145 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"3,479",OUTDOOR YARD,Y,Outside,N
862,Manhattan,3,3,03M452,P.S. 452,Elementary,M191,P.S. 191 - MANHATTAN,DOE Owned,225,"3,944",GYMNASIUM,N,Inside,N
863,Manhattan,3,3,03M452,P.S. 452,Elementary,M191,P.S. 191 - MANHATTAN,DOE Owned,226,736,DANCE ROOM,N,Inside,N
