project_id,project_name,project_start_date,house_number,street_name,borough,community_board,council_district,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,building_id,postcode,bbl,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,project_completion_date,building_completion_date,bin
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,2019-07-22T00:00:00.000,149,EAST 118 STREET,Manhattan,MN-11,8.0,Preservation,Yes,Non Prevailing Wage,29,9,3,0,0,1,0,6,26,5,5,0,0,0,42,0,42,42,19959.0,10035.0,1017670022.0,182.0,MN34,40.799819,-73.940372,40.79995,-73.940137,2019-07-22T00:00:00.000,2019-07-22T00:00:00.000,1054349.0
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,2019-07-22T00:00:00.000,158,EAST 119 STREET,Manhattan,MN-11,8.0,Preservation,Yes,Non Prevailing Wage,31,7,4,1,1,1,0,14,19,0,12,0,0,0,45,0,45,45,804679.0,10035.0,1017670052.0,182.0,MN34,40.800356,-73.939739,40.80024,-73.940061,2019-07-22T00:00:00.000,2019-07-22T00:00:00.000,1085299.0
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,2019-07-22T00:00:00.000,125,EAST 118 STREET,Manhattan,MN-11,9.0,Preservation,Yes,Non Prevailing Wage,15,2,3,3,0,1,0,2,16,6,0,0,0,0,24,0,24,24,19955.0,10035.0,1017670011.0,182.0,MN34,40.800206,-73.941296,40.80035,-73.941086,2019-07-22T00:00:00.000,2019-07-22T00:00:00.000,1054346.0
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,2019-07-22T00:00:00.000,121,EAST 119 STREET,Manhattan,MN-11,9.0,Preservation,Yes,Non Prevailing Wage,7,0,1,1,0,0,0,2,1,6,0,0,0,0,9,0,9,9,20122.0,10035.0,1017680009.0,196.0,MN34,40.800889,-73.94097,40.80105,-73.940801,2019-07-22T00:00:00.000,2019-07-22T00:00:00.000,1054366.0
68824,CONFIDENTIAL,2019-07-19T00:00:00.000,----,----,Staten Island,SI-03,51.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2019-07-19T00:00:00.000,2019-07-19T00:00:00.000,
69058,14 HAVENS PLACE APARTMENTS,2019-07-19T00:00:00.000,14,HAVENS PLACE,Brooklyn,BK-16,37.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7,309188.0,11233.0,3015740021.0,367.0,BK79,40.676777,-73.904307,40.67679,-73.90456,,,
68844,CONFIDENTIAL,2019-07-19T00:00:00.000,----,----,Queens,QN-04,25.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2019-07-19T00:00:00.000,2019-07-19T00:00:00.000,
69059,183 COVERT STREET APARTMENTS,2019-07-19T00:00:00.000,181,COVERT STREET,Brooklyn,BK-04,37.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,227048.0,11207.0,3034170045.0,413.0,BK78,40.689758,-73.908929,40.68988,-73.909149,,,
69057,924 DEKALB AVENUE,2019-07-17T00:00:00.000,924,DEKALB AVENUE,Brooklyn,BK-03,36.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10,983895.0,11221.0,3016010015.0,281.0,BK35,40.692817,-73.938762,40.69259,-73.93869,,,
69056,229 WEST 136 STREET,2019-07-17T00:00:00.000,229,WEST 136 STREET,Manhattan,MN-10,9.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,40881.0,10030.0,1019420118.0,228.0,MN03,40.816423,-73.944251,40.8167,-73.944352,,,
69054,860 EAST 35TH STREET APARTMENTS,2019-07-16T00:00:00.000,860,EAST 35 STREET,Brooklyn,BK-17,45.0,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6,992043.0,11210.0,3075620051.0,784.0,BK91,40.633622,-73.942916,40.63373,-73.943204,,,
69055,862 EAST 35TH STREET APARTMENTS,2019-07-16T00:00:00.000,862,EAST 35TH STREET,Brooklyn,BK-17,45.0,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6,992161.0,11210.0,3075620052.0,784.0,BK91,40.633586,-73.942913,40.63368,-73.943201,,,
69053,850 FLATBUSH AVENUE,2019-07-15T00:00:00.000,850,FLATBUSH AVENUE,Brooklyn,BK-14,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,2,2,3,0,0,0,0,0,7,0,7,21,292955.0,11226.0,3050820032.0,50801.0,BK42,40.651629,-73.959035,40.65156,-73.959435,,,
69051,142 MANHATTAN AVENUE APARTMENTS,2019-07-12T00:00:00.000,142,MANHATTAN AVENUE,Brooklyn,BK-01,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8,966927.0,11206.0,3030520005.0,505.0,BK90,40.707543,-73.944945,40.70761,-73.944674,,,
69052,150 MESEROLE STREET,2019-07-12T00:00:00.000,150,MESEROLE STREET,Brooklyn,BK-01,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,1,4,3,0,0,0,0,0,8,0,8,25,336314.0,11206.0,3030520019.0,505.0,BK90,40.708025,-73.943722,40.70786,-73.943563,,,
69050,152 WEST 140TH STREET,2019-07-11T00:00:00.000,2395,ADAM C POWELL BOULEVARD,Manhattan,MN-10,9.0,New Construction,No,Non Prevailing Wage,0,0,0,0,18,0,0,16,2,0,0,0,0,0,18,0,18,58,3582.0,10030.0,1020080061.0,230.0,MN03,40.818352,-73.941464,40.81811,-73.941143,,,
68843,CONFIDENTIAL,2019-07-10T00:00:00.000,----,----,Bronx,BX-08,11.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,2019-07-10T00:00:00.000,2019-07-10T00:00:00.000,
69049,381 EAST 166TH STREET APARTMENTS,2019-07-08T00:00:00.000,381,EAST 166 STREET,Bronx,BX-04,16.0,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,1,1,2,0,0,0,0,0,4,0,4,12,987017.0,10456.0,2024260001.0,143.0,BX14,40.829383,-73.912121,40.82945,-73.911965,,,
69048,846 QUINCY STREET APARTMENTS,2019-07-03T00:00:00.000,846,QUINCY STREET,Brooklyn,BK-03,41.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7,989286.0,11221.0,3016330025.0,387.0,BK35,40.689803,-73.925816,40.6896,-73.925585,,,
69047,22-22 STEINWAY STREET APARTMENTS,2019-07-03T00:00:00.000,22-22,STEINWAY STREET,Queens,QN-01,22.0,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,13,697198.0,11105.0,4008050041.0,119.0,QN72,40.772316000000004,-73.90673,40.77248,-73.906946,,,
61587,601 WEST 148TH STREET PROJECT,2019-07-02T00:00:00.000,3601,BROADWAY,Manhattan,MN-09,7.0,Preservation,No,Non Prevailing Wage,0,0,0,20,0,0,0,4,11,4,1,0,0,0,0,20,20,20,8083.0,10031.0,1020950029.0,233.0,MN04,40.828448,-73.948993,40.82861,-73.949351,,,1062436.0
69045,171 LINDEN BOULEVARD APARTMENTS,2019-07-02T00:00:00.000,171,LINDEN BOULEVARD,Brooklyn,BK-17,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,1,6,3,0,0,0,0,0,10,0,10,31,327086.0,11226.0,3050850094.0,820.0,BK60,40.65253,-73.952036,40.65282,-73.95214,,,
69046,ROGERS TOWER APARTMENTS,2019-07-02T00:00:00.000,986,ROGERS AVENUE,Brooklyn,BK-17,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,1,5,2,0,0,0,0,0,8,0,8,25,986581.0,11226.0,3051370011.0,792.0,BK95,40.646063,-73.951986,40.64604,-73.952325,,,
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,132,WEST 139 STREET,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,1,9,0,0,0,0,0,6,4,0,0,0,0,0,10,0,10,10,41285.0,10030.0,1020070054.0,230.0,MN03,40.817396,-73.940779,40.81723,-73.940978,,,1060045.0
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,114,WEST 134 STREET,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,0,9,1,0,0,0,0,2,8,0,0,0,0,0,10,0,10,10,40624.0,10030.0,1019180044.0,226.0,MN03,40.813749,-73.942115,40.81371,-73.942596,,,1058233.0
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,216,WEST 149 STREET,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,2,16,0,0,0,0,2,10,0,6,0,0,0,0,18,0,18,18,42319.0,10039.0,1020340045.0,234.0,MN03,40.824523,-73.938044,40.82448,-73.938529,,,1060573.0
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,2568,ADAM C POWELL BOULEVARD,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,1,8,1,0,0,0,1,0,9,0,0,0,0,0,10,0,10,10,3645.0,10039.0,1020340033.0,234.0,MN03,40.823855,-73.937474,40.82406,-73.937817,,,1060565.0
67287,WIN. 14-35 MOTT AVENUE. GREENPORT II - SOUTH,2019-06-28T00:00:00.000,14-35,MOTT AVENUE,Queens,QN-14,31.0,New Construction,No,Non Prevailing Wage,63,0,0,0,0,0,0,18,40,5,0,0,0,0,63,0,63,63,986252.0,11691.0,,101001.0,QN15,40.601386,-73.748083,,,,,
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,106,WEST 134 STREET,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,0,14,5,0,0,1,0,1,14,5,0,0,0,0,20,0,20,20,40621.0,10030.0,1019180040.0,226.0,MN03,40.813645,-73.941866,40.81357,-73.942274,,,1058230.0
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,204,WEST 149 STREET,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,0,8,2,0,0,0,1,1,8,0,0,0,0,0,10,0,10,10,42316.0,10039.0,1020340039.0,234.0,MN03,40.824424,-73.93781,40.82427,-73.938027,,,1060570.0
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,112,WEST 134 STREET,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,1,7,2,0,0,0,0,6,0,4,0,0,0,0,10,0,10,10,40623.0,10030.0,1019180043.0,226.0,MN03,40.813724,-73.94205,40.81366,-73.942487,,,1058232.0
68702,CONFIDENTIAL,2019-06-28T00:00:00.000,----,----,Bronx,BX-11,13.0,Preservation,No,Non Prevailing Wage,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,,,,,,,,,
62299,DUNN. 82-41 PARSONS BLVD. T BUILDING,2019-06-28T00:00:00.000,82-41,PARSONS BOULEVARD,Queens,QN-08,24.0,New Construction,No,Non Prevailing Wage,75,0,124,0,0,1,90,49,54,7,0,0,0,0,200,0,200,200,985940.0,11432.0,4068580100.0,1267.0,QN38,40.717176,-73.808203,40.71752,-73.807588,,,
65349,BPR HDFC.HPO.FY19,2019-06-28T00:00:00.000,1010,HOE AVENUE,Bronx,BX-02,17.0,Preservation,Yes,Non Prevailing Wage,0,3,12,0,0,0,0,5,10,0,0,0,0,0,15,0,15,15,85429.0,10459.0,2027490005.0,119.0,BX27,40.823642,-73.890446,40.82362,-73.890178,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,2092026.0
65349,BPR HDFC.HPO.FY19,2019-06-28T00:00:00.000,1014,HOE AVENUE,Bronx,BX-02,17.0,Preservation,Yes,Non Prevailing Wage,0,10,5,0,0,1,0,5,11,0,0,0,0,0,16,0,16,16,806751.0,10459.0,2027490005.0,119.0,BX27,40.823722,-73.890449,40.82362,-73.890178,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,2092025.0
61875,1199 HOUSING CORP.PLP.FY19,2019-06-28T00:00:00.000,2090,FIRST AVENUE,Manhattan,MN-11,8.0,Preservation,No,Non Prevailing Wage,68,327,0,0,0,1,39,155,135,48,19,0,0,0,0,396,396,396,804825.0,10029.0,1017010001.0,162.0,MN33,40.790999,-73.939047,40.79088,-73.937682,,,1083954.0
68177,CAPITOL APARTMENTS HDFC.HUDMF,2019-06-28T00:00:00.000,834,8 AVENUE,Manhattan,MN-05,3.0,Preservation,Yes,Non Prevailing Wage,239,6,2,3,27,1,88,190,0,0,0,0,0,0,278,0,278,278,4540.0,10019.0,1010220061.0,131.0,MN17,40.762505,-73.985936,40.76253,-73.985517,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,1024813.0
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,2496,FREDERICK DOUGLASS BOULEVARD,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,3,10,3,0,0,0,0,8,8,0,0,0,0,0,16,0,16,16,4077.0,10030.0,1019390004.0,226.0,MN03,40.81547,-73.947283,40.81539,-73.946958,,,1058807.0
68697,CONFIDENTIAL,2019-06-28T00:00:00.000,----,----,Brooklyn,BK-17,42.0,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,,,,,,,,,
68713,CONFIDENTIAL,2019-06-28T00:00:00.000,----,----,Brooklyn,BK-09,41.0,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,,,,,,,,,,,,
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,2566,ADAM C POWELL BOULEVARD,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,3,11,2,0,0,0,2,6,4,4,0,0,0,0,16,0,16,16,3644.0,10039.0,1020340032.0,234.0,MN03,40.823809,-73.93751,40.82398,-73.937875,,,1060564.0
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,2574,ADAM C POWELL BOULEVARD,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,6,2,1,0,0,0,1,0,4,4,0,0,0,0,9,0,9,9,3648.0,10039.0,1020340036.0,234.0,MN03,40.824001,-73.937369,40.82424,-73.937683,,,1060568.0
61875,1199 HOUSING CORP.PLP.FY19,2019-06-28T00:00:00.000,2116,1 AVENUE,Manhattan,MN-11,8.0,Preservation,No,Non Prevailing Wage,69,326,0,0,0,1,38,156,135,48,19,0,0,0,0,396,396,396,804826.0,10029.0,1017010001.0,162.0,MN33,40.791649,-73.93857,40.79088,-73.937682,,,1083955.0
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,2554,ADAM C POWELL BOULEVARD,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,4,6,3,0,0,0,0,0,4,9,0,0,0,0,13,0,13,13,3642.0,10039.0,1020330036.0,234.0,MN03,40.823386,-73.937814,40.8236,-73.93815,,,1060538.0
61875,1199 HOUSING CORP.PLP.FY19,2019-06-28T00:00:00.000,420,EAST 111 STREET,Manhattan,MN-11,8.0,Preservation,No,Non Prevailing Wage,66,310,0,0,0,0,39,155,130,38,14,0,0,0,0,376,376,376,804652.0,10029.0,1017010001.0,162.0,MN33,40.792277,-73.936532,40.79088,-73.937682,,,1083956.0
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,2550,ADAM C POWELL BOULEVARD,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,0,13,2,0,0,0,1,4,5,5,0,0,0,0,15,0,15,15,3641.0,10039.0,1020330034.0,234.0,MN03,40.823298,-73.937879,40.8235,-73.938222,,,1060537.0
61875,1199 HOUSING CORP.PLP.FY19,2019-06-28T00:00:00.000,2070,1 AVENUE,Manhattan,MN-11,8.0,Preservation,No,Non Prevailing Wage,74,352,0,0,0,0,39,155,150,64,18,0,0,0,0,426,426,426,413.0,10029.0,1017010001.0,162.0,MN33,40.790368,-73.93951,40.79088,-73.937682,,,1083953.0
67398,55 EAST MOSHOLU PKWY NORTH.HPO.FY19,2019-06-28T00:00:00.000,55,EAST MOSHOLU PARKWAY NORTH,Bronx,BX-07,11.0,Preservation,Yes,Non Prevailing Wage,10,3,31,0,0,1,1,33,5,6,0,0,0,0,45,0,45,45,73807.0,,,,,,,,,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,
68701,CONFIDENTIAL,2019-06-28T00:00:00.000,----,----,Queens,QN-05,30.0,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,,,,,,,,,
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,134,WEST 139 STREET,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,1,7,2,0,0,0,0,6,4,0,0,0,0,0,10,0,10,10,41286.0,10030.0,1020070055.0,230.0,MN03,40.817424,-73.940847,40.81726,-73.941061,,,1060046.0
67129,TSINY. 161-01 89TH AVENUE. MONICA HOUSE,2019-06-28T00:00:00.000,161-09,89 AVENUE,Queens,QN-12,24.0,New Construction,No,Non Prevailing Wage,50,19,0,0,0,1,69,1,0,0,0,0,0,0,70,0,70,70,986549.0,11432.0,,44602.0,QN61,40.706451,-73.799804,,,,,
68707,CONFIDENTIAL,2019-06-28T00:00:00.000,----,----,Queens,QN-12,28.0,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,,,,,,,,,,,
67576,LANGSAM 12 - 3510 DECATUR AVENUE.HPO.FY19,2019-06-28T00:00:00.000,3510,DECATUR AVENUE,Bronx,BX-07,11.0,Preservation,Yes,Non Prevailing Wage,0,9,39,0,0,1,12,30,7,0,0,0,0,0,49,0,49,49,61030.0,10467.0,2033560178.0,431.0,BX43,40.879075,-73.872396,40.87924,-73.872071,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,2018650.0
68705,CONFIDENTIAL,2019-06-28T00:00:00.000,----,----,Queens,QN-09,32.0,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,,,,,,,,,
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,202,WEST 149 STREET,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,0,9,1,0,0,0,0,1,9,0,0,0,0,0,10,0,10,10,42315.0,10039.0,1020340038.0,234.0,MN03,40.824407,-73.93777,40.82424,-73.937947,,,1060569.0
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,206,WEST 149 STREET,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,0,9,0,0,0,1,1,1,8,0,0,0,0,0,10,0,10,10,42317.0,10039.0,1020340040.0,234.0,MN03,40.82444,-73.937849,40.8243,-73.93811,,,1060571.0
68692,CONFIDENTIAL,2019-06-28T00:00:00.000,----,----,Queens,QN-03,22.0,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,,,,,,,,,,,,
68076,MANHATTANVILLE (PHASE III),2019-06-28T00:00:00.000,3595,BROADWAY,Manhattan,MN-09,7.0,Preservation,Yes,Non Prevailing Wage,0,0,3,0,12,1,0,0,16,0,0,0,0,0,1,15,16,43,967819.0,10031.0,1020947503.0,233.0,MN04,40.828165,-73.949199,40.8283,-73.949528,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,1083034.0
68663,410 TOMPKINS AVENUE,2019-06-28T00:00:00.000,410,TOMPKINS AVENUE,Brooklyn,BK-03,36.0,New Construction,No,Non Prevailing Wage,0,0,0,0,11,0,4,7,0,0,0,0,0,0,11,0,11,35,990823.0,11216.0,3018390035.0,267.0,BK75,40.68313,-73.94388,40.683,-73.944154,,,
68189,PHELPS HOUSE LP.YR15.FY19,2019-06-28T00:00:00.000,581,COLUMBUS AVENUE,Manhattan,MN-07,6.0,Preservation,Yes,Non Prevailing Wage,157,8,2,0,0,1,0,157,11,0,0,0,0,0,168,0,168,168,9796.0,10024.0,1012020001.0,173.0,MN12,40.787883,-73.971143,40.78793,-73.970605,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,1079511.0
67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,2019-06-28T00:00:00.000,334,SOUTH 3 STREET,Brooklyn,BK-01,34.0,Preservation,Yes,Non Prevailing Wage,4,14,0,0,0,0,6,1,5,6,0,0,0,0,18,0,18,18,372152.0,11211.0,3024370009.0,527.0,BK73,40.709331,-73.953831,40.70917,-73.954008,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,3063349.0
68664,412 EVERGREEN AVENUE,2019-06-28T00:00:00.000,412,EVERGREEN AVENUE,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,4,3,0,0,0,0,0,7,0,7,21,972949.0,11221.0,3033040014.0,395.0,BK78,40.693268,-73.922231,40.69313,-73.922365,,,
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,2019-06-28T00:00:00.000,140,WEST 139 STREET,Manhattan,MN-10,9.0,Preservation,No,Non Prevailing Wage,5,4,1,0,0,0,0,6,4,0,0,0,0,0,10,0,10,10,41290.0,10030.0,1020070058.0,230.0,MN03,40.817586,-73.941234,40.81737,-73.94131,,,1060049.0
67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,2019-06-28T00:00:00.000,296,SOUTH 3 STREET,Brooklyn,BK-01,34.0,Preservation,Yes,Non Prevailing Wage,1,20,3,0,0,0,0,13,11,0,0,0,0,0,24,0,24,24,372140.0,11211.0,3024360004.0,527.0,BK73,40.709877,-73.955324,40.70969,-73.955457,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,3063330.0
67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,2019-06-28T00:00:00.000,778,DRIGGS AVENUE,Brooklyn,BK-01,34.0,Preservation,Yes,Non Prevailing Wage,0,28,0,0,0,1,0,0,29,0,0,0,0,0,29,0,29,29,234677.0,11211.0,3024310025.0,551.0,BK73,40.711683,-73.961224,40.71166,-73.961505,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,3063278.0
67699,GLENDALE APARTMENTS.PILLARS.FY19,2019-06-28T00:00:00.000,71-21,65 STREET,Queens,QN-05,30.0,Preservation,No,Non Prevailing Wage,0,5,10,9,0,0,1,19,4,0,0,0,0,0,24,0,24,24,458161.0,11385.0,4036760034.0,577.0,QN19,40.701989,-73.890577,40.70178,-73.890206,,,4089273.0
67699,GLENDALE APARTMENTS.PILLARS.FY19,2019-06-28T00:00:00.000,71-27,65 STREET,Queens,QN-05,30.0,Preservation,No,Non Prevailing Wage,0,3,2,18,0,1,5,15,4,0,0,0,0,0,24,0,24,24,458162.0,11385.0,4036760031.0,577.0,QN19,40.70194,-73.890555,40.70163,-73.890141,,,4089272.0
67699,GLENDALE APARTMENTS.PILLARS.FY19,2019-06-28T00:00:00.000,71-15,65 STREET,Queens,QN-05,30.0,Preservation,No,Non Prevailing Wage,0,6,3,15,0,0,3,17,4,0,0,0,0,0,24,0,24,24,458160.0,11385.0,4036760037.0,577.0,QN19,40.702042,-73.890599,40.70194,-73.890267,,,4089274.0
67619,2316-2322 ANDREWS AVENUE NORTH HDFC.HPO.FY19,2019-06-28T00:00:00.000,2322,ANDREWS AVENUE,Bronx,BX-07,14.0,Preservation,Yes,Non Prevailing Wage,0,6,15,0,0,0,0,1,10,5,5,0,0,0,21,0,21,21,806247.0,10468.0,2032180024.0,255.0,BX30,40.861915,-73.906919,40.86158,-73.906861,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,2092427.0
67619,2316-2322 ANDREWS AVENUE NORTH HDFC.HPO.FY19,2019-06-28T00:00:00.000,2316,ANDREWS AVENUE NORTH,Bronx,BX-07,14.0,Preservation,Yes,Non Prevailing Wage,1,6,13,0,0,1,0,0,11,5,5,0,0,0,21,0,21,21,45499.0,10468.0,2032180024.0,255.0,BX30,40.861794,-73.907027,40.86158,-73.906861,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,2092428.0
66563,7TH AVENUE HDFC.FY19.PLP,2019-06-28T00:00:00.000,2524,ADAM C POWELL BOULEVARD,Manhattan,MN-10,9.0,Preservation,Yes,Non Prevailing Wage,0,2,9,7,0,0,0,0,18,0,0,0,0,0,18,0,18,18,3631.0,10039.0,1020320030.0,234.0,MN03,40.822506,-73.938455,40.82263,-73.938841,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,1060507.0
63151,SPOFFORD DETENTION CENTER PHASE 1,2019-06-27T00:00:00.000,720,TIFFANY STREET,Bronx,BX-02,17.0,New Construction,No,Non Prevailing Wage,36,36,110,0,0,1,38,61,60,24,0,0,0,0,183,0,183,183,988458.0,10474.0,2027380037.0,93.0,BX27,40.814593,-73.891324,40.81466,-73.890876,,,
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,2019-06-27T00:00:00.000,445,TOMPKINS AVENUE,Brooklyn,BK-03,36.0,Preservation,No,Non Prevailing Wage,1,2,2,0,0,0,1,1,0,3,0,0,0,0,5,0,5,5,381698.0,11216.0,3018460006.0,269.0,BK75,40.682194,-73.943671,40.6822,-73.943383,,,3053079.0
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,2019-06-27T00:00:00.000,133,JEFFERSON AVENUE,Brooklyn,BK-03,36.0,Preservation,No,Non Prevailing Wage,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,316843.0,11216.0,3018270084.0,245.0,BK75,40.683057,-73.952064,40.68327,-73.952144,,,3051888.0
68658,BOERUM RESIDENCE LLC,2019-06-27T00:00:00.000,127,BOERUM STREET,Brooklyn,BK-01,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,2,976603.0,11206.0,3030700031.0,505.0,BK90,40.705827,-73.943792,40.70602,-73.943821,,,
67636,2BT HDFC.YR15.FY19,2019-06-27T00:00:00.000,82,RUTGERS SLIP,Manhattan,MN-03,1.0,Preservation,No,Non Prevailing Wage,0,68,123,6,0,1,0,18,144,36,0,0,0,0,198,0,198,198,9438.0,10002.0,1002480015.0,6.0,MN28,40.710591,-73.989864,40.7104,-73.990387,,,1085945.0
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,2019-06-27T00:00:00.000,155,CLINTON AVENUE,Brooklyn,BK-02,35.0,Preservation,No,Non Prevailing Wage,3,3,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,6,807962.0,11205.0,3018880001.0,191.0,BK69,40.6936,-73.968897,40.69329,-73.968522,,,3054300.0
