,borough,geographical,admin_district,ats_code,location_name,grade_level,building_code,building_name,address,building_ownership,room_no,area,function,is_school_co_located,inside_v_outside,is_the_space_shared,space_used_for_any
633,M,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,Fiorello Laguardia Hs - Manhattan,100 Amsterdam Avenue,DOE Owned,808,2100.0,Dance Room,false,Inside,false,False
634,M,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,Fiorello Laguardia Hs - Manhattan,100 Amsterdam Avenue,DOE Owned,838,2200.0,Dance Room,false,Inside,false,False
635,M,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,Fiorello Laguardia Hs - Manhattan,100 Amsterdam Avenue,DOE Owned,840,2100.0,Dance Room,false,Inside,false,False
636,M,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,Fiorello Laguardia Hs - Manhattan,100 Amsterdam Avenue,DOE Owned,857,744.0,Dance Room,false,Inside,false,False
637,M,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G10,1716.0,Swimming Pool,true,Inside,true,False
638,M,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G1E,1210.0,Weight Room,true,Inside,true,False
639,M,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G9,1210.0,Dance Room,true,Inside,true,False
640,M,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,GYM-1,4559.0,Gymnasium,true,Inside,true,False
641,M,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,GYM-2,8827.0,Gymnasium,true,Inside,true,False
642,M,3,3,03M494,High School of Arts and Technology,High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G10,1716.0,Swimming Pool,true,Inside,true,False
643,M,3,3,03M494,High School of Arts and Technology,High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G1E,1210.0,Weight Room,true,Inside,true,False
644,M,3,3,03M494,High School of Arts and Technology,High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G9,1210.0,Dance Room,true,Inside,true,False
645,M,3,3,03M494,High School of Arts and Technology,High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,GYM-1,4559.0,Gymnasium,true,Inside,true,False
646,M,3,3,03M494,High School of Arts and Technology,High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,GYM-2,8827.0,Gymnasium,true,Inside,true,False
647,M,3,3,03M505,Edward A. Reynolds West Side High School,High school,M506,Edward A. Reynolds West Side Hs- M,140 West 102 Street,DOE Owned,B19,522.0,Weight Room,false,Inside,false,False
648,M,3,3,03M505,Edward A. Reynolds West Side High School,High school,M506,Edward A. Reynolds West Side Hs- M,140 West 102 Street,DOE Owned,GYM,7254.0,Gymnasium,false,Inside,false,False
649,M,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G10,1716.0,Swimming Pool,true,Inside,true,False
650,M,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G1E,1210.0,Weight Room,true,Inside,true,False
651,M,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G9,1210.0,Dance Room,true,Inside,true,False
652,M,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,GYM-1,4559.0,Gymnasium,true,Inside,true,False
653,M,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,GYM-2,8827.0,Gymnasium,true,Inside,true,False
654,M,3,3,03M859,Special Music School,K-8,M932,P.S. 199 Annex - Manhattan,129 West 67 Street,Tax Levy Lease,309,528.0,Gymnasium,true,Inside,true,False
655,M,3,3,03M859,Special Music School,K-8,M932,P.S. 199 Annex - Manhattan,129 West 67 Street,Tax Levy Lease,409,858.0,Gymnasium,true,Inside,true,False
656,M,3,3,03M859,Special Music School,K-8,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G10,1716.0,Swimming Pool,true,Inside,true,False
657,M,3,3,03M859,Special Music School,K-8,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G1E,1210.0,Weight Room,true,Inside,true,False
658,M,3,3,03M859,Special Music School,K-8,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,G9,1210.0,Dance Room,true,Inside,true,False
659,M,3,3,03M859,Special Music School,K-8,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,GYM-1,4559.0,Gymnasium,true,Inside,true,False
660,M,3,3,03M859,Special Music School,K-8,M490,"Martin Luther King, Jr. Hs - M",122 Amsterdam Avenue,DOE Owned,GYM-2,8827.0,Gymnasium,true,Inside,true,False
661,M,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - Manhattan,215 West 114 Street,DOE Owned,108,962.0,Dance Room,true,Inside,true,False
662,M,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - Manhattan,215 West 114 Street,DOE Owned,1-GYM,2409.0,Gymnasium,true,Inside,true,False
663,M,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - Manhattan,215 West 114 Street,DOE Owned,2-GYM,7200.0,Gymnasium,true,Inside,true,False
664,M,4,4,04M409,Coalition School for Social Change,High school,M045,I.S. 45 - Manhattan,2351 First Avenue,DOE Owned,250,6500.0,Gymnasium,true,Inside,true,False
665,M,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - Manhattan,215 West 114 Street,DOE Owned,Outdoor Yard 1,5766.0,Outdoor Yard,true,Outdoor,true,False
666,M,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - Manhattan,215 West 114 Street,DOE Owned,Outdoor Yard 2,2082.0,Outdoor Yard,true,Outdoor,true,False
667,M,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - Manhattan,215 West 114 Street,DOE Owned,Outdoor Yard 3,1282.0,Outdoor Yard,true,Outdoor,true,False
668,M,3,3,03M862,Mott Hall II,Junior High-Intermediate-Middle,M165,P.S. 165 - Manhattan,234 West 109 Street,DOE Owned,100,9394.0,Gymnasium,true,Inside,true,False
669,M,3,3,03M862,Mott Hall II,Junior High-Intermediate-Middle,M165,P.S. 165 - Manhattan,234 West 109 Street,DOE Owned,GYM,4712.0,Gymnasium,true,Inside,true,False
670,M,3,3,03M862,Mott Hall II,Junior High-Intermediate-Middle,M165,P.S. 165 - Manhattan,234 West 109 Street,DOE Owned,Outdoor Yard 1,8491.0,Outdoor Yard,true,Outdoor,true,False
671,M,3,3,03M862,Mott Hall II,Junior High-Intermediate-Middle,M165,P.S. 165 - Manhattan,234 West 109 Street,DOE Owned,Outdoor Yard 2,12783.0,Outdoor Yard,true,Outdoor,true,False
672,M,4,4,04M007,P.S. 007 Samuel Stern,K-8,M007,P.S. 7 - Manhattan,160 East 120 Street,DOE Owned,Outdoor Yard 1,17057.0,Outdoor Yard,true,Outdoor,true,False
673,M,4,4,04M012,Tag Young Scholars,K-8,M117,J.H.S. 117 - Manhattan,240 East 109 Street,DOE Owned,GYM,7056.0,Gymnasium,true,Inside,true,False
674,M,4,4,04M037,River East Elementary,Elementary,M206,P.S. 206 (Tandem M112) - Manhattan,508 East 120 Street,DOE Owned,243,675.0,Dance Room,true,Inside,true,False
675,M,4,4,04M037,River East Elementary,Elementary,M206,P.S. 206 (Tandem M112) - Manhattan,508 East 120 Street,DOE Owned,245,675.0,Dance Room,true,Inside,true,False
676,M,4,4,04M038,P.S. 38 Roberto Clemente,Elementary,M121,P.S. 38 (Old M121) - Manhattan,232 East 103 Street,DOE Owned,133,3700.0,Gymnasium,true,Inside,true,False
677,M,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (Udc) - Manhattan,433 East 100 Street,DOE Owned,307,2820.0,Dance Room,true,Inside,true,False
678,M,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (Udc) - Manhattan,433 East 100 Street,DOE Owned,G11,930.0,Gymnasium,true,Inside,true,False
679,M,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (Udc) - Manhattan,433 East 100 Street,DOE Owned,GYM,3233.0,Gymnasium,true,Inside,true,False
680,M,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (Udc) - Manhattan,433 East 100 Street,DOE Owned,Outdoor Yard 1,7724.0,Outdoor Yard,true,Outdoor,true,False
681,M,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (Udc) - Manhattan,433 East 100 Street,DOE Owned,Outdoor Yard 2,25778.0,Outdoor Yard,true,Outdoor,true,False
682,M,4,4,04M057,James Weldon Johnson,K-8,M057,P.S. 57 - Manhattan,176 East 115 Street,DOE Owned,202,4565.0,Gymnasium,false,Inside,false,False
683,M,4,4,04M057,James Weldon Johnson,K-8,M057,P.S. 57 - Manhattan,176 East 115 Street,DOE Owned,202A,357.0,Weight Room,false,Inside,false,False
684,M,4,4,04M072,The Lexington Academy,Elementary,M072,P.S. 72 - Manhattan,131 East 104 Street,DOE Owned,211,1232.0,Gymnasium,false,Inside,false,False
685,M,4,4,04M072,The Lexington Academy,Elementary,M072,P.S. 72 - Manhattan,131 East 104 Street,DOE Owned,Outdoor Yard 1,9898.0,Outdoor Yard,false,Outdoor,false,False
686,M,4,4,04M083,P.S. 083 Luis Munoz Rivera,Elementary,M083,P.S. 83 - Manhattan,219 East 109 Street,DOE Owned,GYM,4050.0,Gymnasium,true,Inside,true,False
687,M,4,4,04M083,P.S. 083 Luis Munoz Rivera,Elementary,M083,P.S. 83 - Manhattan,219 East 109 Street,DOE Owned,Outdoor Yard 1,32235.0,Outdoor Yard,true,Outdoor,true,False
688,M,4,4,04M096,P.S. 096 Joseph Lanzetta,K-8,M096,P.S. 96 - Manhattan,216 East 120 Street,DOE Owned,311,625.0,Dance Room,true,Inside,true,False
689,M,4,4,04M096,P.S. 096 Joseph Lanzetta,K-8,M096,P.S. 96 - Manhattan,216 East 120 Street,DOE Owned,GYM,4050.0,Gymnasium,true,Inside,true,False
690,M,4,4,04M096,P.S. 096 Joseph Lanzetta,K-8,M096,P.S. 96 - Manhattan,216 East 120 Street,DOE Owned,Outdoor Yard 1,28077.0,Outdoor Yard,true,Outdoor,true,False
691,M,4,4,04M102,P.S. 102 Jacques Cartier,Elementary,M102,P.S. 102 - Manhattan,315 East 113 Street,DOE Owned,GYM,3864.0,Gymnasium,true,Inside,true,False
692,M,4,4,04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,K-8,M108,P.S. 108 - Manhattan,1615 Madison Avenue,DOE Owned,GYM,3975.0,Gymnasium,true,Inside,true,False
693,M,4,4,04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,K-8,M108,P.S. 108 - Manhattan,1615 Madison Avenue,DOE Owned,Outdoor Yard 1,1899.0,Outdoor Yard,true,Outdoor,true,False
694,M,4,4,04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,K-8,M108,P.S. 108 - Manhattan,1615 Madison Avenue,DOE Owned,Outdoor Yard 2,5733.0,Outdoor Yard,true,Outdoor,true,False
695,M,4,4,04M112,P.S. 112 Jose Celso Barbosa,Early Childhood,M112,P.S. 112 (Tandem M206) - Manhattan,535 East 119 Street,DOE Owned,126,690.0,Dance Room,true,Inside,true,False
696,M,4,4,04M112,P.S. 112 Jose Celso Barbosa,Early Childhood,M112,P.S. 112 (Tandem M206) - Manhattan,535 East 119 Street,DOE Owned,Outdoor Yard 1,7796.0,Outdoor Yard,true,Outdoor,true,False
697,M,4,4,04M146,P.S. 146 Ann M. Short,Elementary,M146,P.S. 146 - Manhattan,421 East 106 Street,DOE Owned,GYM,3900.0,Gymnasium,true,Inside,true,False
698,M,4,4,04M146,P.S. 146 Ann M. Short,Elementary,M146,P.S. 146 - Manhattan,421 East 106 Street,DOE Owned,Outdoor Yard 1,3009.0,Outdoor Yard,true,Outdoor,true,False
699,M,4,4,04M155,P.S. 155 William Paca,Elementary,M155,P.S. 155 - Manhattan,319 East 117 Street,DOE Owned,325/327,1400.0,Dance Room,true,Inside,true,False
700,M,4,4,04M155,P.S. 155 William Paca,Elementary,M155,P.S. 155 - Manhattan,319 East 117 Street,DOE Owned,GYM,3795.0,Gymnasium,true,Inside,true,False
701,M,4,4,04M155,P.S. 155 William Paca,Elementary,M155,P.S. 155 - Manhattan,319 East 117 Street,DOE Owned,Outdoor Yard 1,5808.0,Outdoor Yard,true,Outdoor,true,False
702,M,4,4,04M171,P.S. 171 Patrick Henry,K-8,M171,P.S. 171 - Manhattan,19 East 103 Street,DOE Owned,GYM,5355.0,Gymnasium,true,Inside,true,False
703,M,4,4,04M171,P.S. 171 Patrick Henry,K-8,M171,P.S. 171 - Manhattan,19 East 103 Street,DOE Owned,Outdoor Yard 2,14827.0,Outdoor Yard,true,Outdoor,true,False
704,M,4,4,04M182,The Bilingual Bicultural School,Elementary,M083,P.S. 83 - Manhattan,219 East 109 Street,DOE Owned,GYM,4050.0,Gymnasium,true,Inside,true,False
705,M,4,4,04M182,The Bilingual Bicultural School,Elementary,M083,P.S. 83 - Manhattan,219 East 109 Street,DOE Owned,Outdoor Yard 1,32235.0,Outdoor Yard,true,Outdoor,true,False
706,M,4,4,04M206,P.S. 206 Jose Celso Barbosa,Elementary,M206,P.S. 206 (Tandem M112) - Manhattan,508 East 120 Street,DOE Owned,243,675.0,Dance Room,true,Inside,true,False
707,M,4,4,04M206,P.S. 206 Jose Celso Barbosa,Elementary,M206,P.S. 206 (Tandem M112) - Manhattan,508 East 120 Street,DOE Owned,245,675.0,Dance Room,true,Inside,true,False
708,M,4,4,04M224,M.S. 224 Manhattan East School for Arts & Academics,Junior High-Intermediate-Middle,M099,I.S. 99 - Manhattan,410 East 100 Street,DOE Owned,416,588.0,Auxiliary Exercise Room,true,Inside,true,False
709,M,4,4,04M224,M.S. 224 Manhattan East School for Arts & Academics,Junior High-Intermediate-Middle,M099,I.S. 99 - Manhattan,410 East 100 Street,DOE Owned,GYM A,2968.0,Gymnasium,true,Inside,true,False
710,M,4,4,04M224,M.S. 224 Manhattan East School for Arts & Academics,Junior High-Intermediate-Middle,M099,I.S. 99 - Manhattan,410 East 100 Street,DOE Owned,GYM B,4505.0,Gymnasium,true,Inside,true,False
711,M,4,4,04M224,M.S. 224 Manhattan East School for Arts & Academics,Junior High-Intermediate-Middle,M099,I.S. 99 - Manhattan,410 East 100 Street,DOE Owned,Outdoor Yard 1,24497.0,Outdoor Yard,true,Outdoor,true,False
712,M,4,4,04M372,Esperanza Preparatory Academy,Secondary School,M117,J.H.S. 117 - Manhattan,240 East 109 Street,DOE Owned,GYM,7056.0,Gymnasium,true,Inside,true,False
713,M,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - Manhattan,141 East 111 Street,DOE Owned,316,667.0,Dance Room,true,Inside,true,False
714,M,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - Manhattan,141 East 111 Street,DOE Owned,426,2860.0,Gymnasium,true,Inside,true,False
715,M,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - Manhattan,141 East 111 Street,DOE Owned,562,2860.0,Gymnasium,true,Inside,true,False
716,M,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - Manhattan,141 East 111 Street,DOE Owned,Outdoor Yard 1,18553.0,Outdoor Yard,true,Outdoor,true,False
717,M,4,4,04M377,Renaissance School of the Arts,Junior High-Intermediate-Middle,M155,P.S. 155 - Manhattan,319 East 117 Street,DOE Owned,325/327,1400.0,Dance Room,true,Inside,true,False
718,M,4,4,04M377,Renaissance School of the Arts,Junior High-Intermediate-Middle,M155,P.S. 155 - Manhattan,319 East 117 Street,DOE Owned,GYM,3795.0,Gymnasium,true,Inside,true,False
719,M,4,4,04M377,Renaissance School of the Arts,Junior High-Intermediate-Middle,M155,P.S. 155 - Manhattan,319 East 117 Street,DOE Owned,Outdoor Yard 1,5808.0,Outdoor Yard,true,Outdoor,true,False
720,M,4,4,04M406,Global Technology Preparatory,Junior High-Intermediate-Middle,M007,P.S. 7 - Manhattan,160 East 120 Street,DOE Owned,GYM,3723.0,Gymnasium,true,Inside,true,False
721,M,4,4,04M406,Global Technology Preparatory,Junior High-Intermediate-Middle,M007,P.S. 7 - Manhattan,160 East 120 Street,DOE Owned,Outdoor Yard 1,17057.0,Outdoor Yard,true,Outdoor,true,False
722,M,4,4,04M409,Coalition School for Social Change,High school,M045,I.S. 45 - Manhattan,2351 First Avenue,DOE Owned,253,500.0,Dance Room,true,Inside,true,False
723,M,4,4,04M409,Coalition School for Social Change,High school,M045,I.S. 45 - Manhattan,2351 First Avenue,DOE Owned,255,1080.0,Auxiliary Exercise Room,true,Inside,true,False
724,M,4,4,04M409,Coalition School for Social Change,High school,M045,I.S. 45 - Manhattan,2351 First Avenue,DOE Owned,POOL,6900.0,Swimming Pool,true,Inside,true,False
725,M,4,4,04M435,Manhattan Center for Science and Mathematics,High school,M435,Manhtn Ct For Math & Sci. Hs - M,260 Pleasant Avenue,DOE Owned,136,924.0,Dance Room,true,Inside,true,False
726,M,4,4,04M435,Manhattan Center for Science and Mathematics,High school,M435,Manhtn Ct For Math & Sci. Hs - M,260 Pleasant Avenue,DOE Owned,B12,4125.0,Gymnasium,true,Inside,true,False
727,M,4,4,04M435,Manhattan Center for Science and Mathematics,High school,M435,Manhtn Ct For Math & Sci. Hs - M,260 Pleasant Avenue,DOE Owned,B34,1652.0,Weight Room,true,Inside,true,False
728,M,4,4,04M435,Manhattan Center for Science and Mathematics,High school,M435,Manhtn Ct For Math & Sci. Hs - M,260 Pleasant Avenue,DOE Owned,GYM,8664.0,Gymnasium,true,Inside,true,False
729,M,4,4,04M495,Park East High School,High school,M495,Park East Hs - Manhattan,230 East 105 Street,DOE Owned,114,676.0,Weight Room,false,Inside,false,False
730,M,4,4,04M495,Park East High School,High school,M495,Park East Hs - Manhattan,230 East 105 Street,DOE Owned,GYM,2840.0,Gymnasium,false,Inside,false,False
731,M,4,4,04M497,Central Park East I,Elementary,M013,I.S. 13 - Manhattan,1573 Madison Avenue,DOE Owned,214/218,1242.0,Auxiliary Exercise Room,true,Inside,true,False
732,M,4,4,04M497,Central Park East I,Elementary,M013,I.S. 13 - Manhattan,1573 Madison Avenue,DOE Owned,GYM,6500.0,Gymnasium,true,Inside,true,False
733,M,4,4,04M497,Central Park East I,Elementary,M013,I.S. 13 - Manhattan,1573 Madison Avenue,DOE Owned,Outdoor Yard 1,23810.0,Outdoor Yard,true,Outdoor,true,False
734,M,4,4,04M555,Central Park East High School,High school,M013,I.S. 13 - Manhattan,1573 Madison Avenue,DOE Owned,214/218,1242.0,Auxiliary Exercise Room,true,Inside,true,False
735,M,4,4,04M555,Central Park East High School,High school,M013,I.S. 13 - Manhattan,1573 Madison Avenue,DOE Owned,GYM,6500.0,Gymnasium,true,Inside,true,False
736,M,4,4,04M555,Central Park East High School,High school,M013,I.S. 13 - Manhattan,1573 Madison Avenue,DOE Owned,Outdoor Yard 1,23810.0,Outdoor Yard,true,Outdoor,true,False
737,M,4,4,04M610,Young Women's Leadership School,Secondary School,M895,Young Women'S Leadership Hs - M,105 East 106Th Street,Tax Levy Lease,708,1475.0,Gymnasium,false,Inside,false,False
738,M,4,4,04M680,"Heritage School, The",High school,M107,The Heritage School - Manhattan,1680 Lexington Avenue,DOE Owned,CAFE,2016.0,Gymnasium/Cafeteria,false,Inside,false,True
739,M,4,4,04M825,Isaac Newton Middle School for Math & Science,Junior High-Intermediate-Middle,M435,Manhtn Ct For Math & Sci. Hs - M,260 Pleasant Avenue,DOE Owned,136,924.0,Dance Room,true,Inside,true,False
740,M,4,4,04M825,Isaac Newton Middle School for Math & Science,Junior High-Intermediate-Middle,M435,Manhtn Ct For Math & Sci. Hs - M,260 Pleasant Avenue,DOE Owned,B12,4125.0,Gymnasium,true,Inside,true,False
741,M,4,4,04M825,Isaac Newton Middle School for Math & Science,Junior High-Intermediate-Middle,M435,Manhtn Ct For Math & Sci. Hs - M,260 Pleasant Avenue,DOE Owned,B34,1652.0,Weight Room,true,Inside,true,False
742,M,4,4,04M825,Isaac Newton Middle School for Math & Science,Junior High-Intermediate-Middle,M435,Manhtn Ct For Math & Sci. Hs - M,260 Pleasant Avenue,DOE Owned,GYM,8664.0,Gymnasium,true,Inside,true,False
743,M,4,4,04M964,Central Park East II,Elementary,M171,P.S. 171 - Manhattan,19 East 103 Street,DOE Owned,GYM,5355.0,Gymnasium,true,Inside,true,False
744,M,4,4,04M964,Central Park East II,Elementary,M171,P.S. 171 - Manhattan,19 East 103 Street,DOE Owned,Outdoor Yard 2,14827.0,Outdoor Yard,true,Outdoor,true,False
745,M,4,4,04M964,Central Park East II,Elementary,M108,P.S. 108 - Manhattan,1615 Madison Avenue,DOE Owned,GYM,3975.0,Gymnasium,true,Inside,true,False
746,M,4,4,04M964,Central Park East II,Elementary,M108,P.S. 108 - Manhattan,1615 Madison Avenue,DOE Owned,Outdoor Yard 1,1899.0,Outdoor Yard,true,Outdoor,true,False
747,M,4,4,04M964,Central Park East II,Elementary,M108,P.S. 108 - Manhattan,1615 Madison Avenue,DOE Owned,Outdoor Yard 2,5733.0,Outdoor Yard,true,Outdoor,true,False
748,M,5,5,05M030,P.S. 030 Hernandez/Hughes,Elementary,M030,P.S. 30 - Manhattan,144-176 East 128 Street,DOE Owned,311,960.0,Auxiliary Exercise Room,true,Inside,true,False
749,M,5,5,05M030,P.S. 030 Hernandez/Hughes,Elementary,M030,P.S. 30 - Manhattan,144-176 East 128 Street,DOE Owned,ASSEM,9660.0,Gymnasium/Auditorium/Cafeteria,true,Inside,true,True
750,M,5,5,05M030,P.S. 030 Hernandez/Hughes,Elementary,M030,P.S. 30 - Manhattan,144-176 East 128 Street,DOE Owned,Outdoor Yard 1,9836.0,Outdoor Yard,true,Outdoor,true,False
751,M,5,5,05M030,P.S. 030 Hernandez/Hughes,Elementary,M030,P.S. 30 - Manhattan,144-176 East 128 Street,DOE Owned,Outdoor Yard 2,620.0,Outdoor Yard,true,Outdoor,true,False
752,M,5,5,05M030,P.S. 030 Hernandez/Hughes,Elementary,M030,P.S. 30 - Manhattan,144-176 East 128 Street,DOE Owned,Outdoor Yard 3,6806.0,Outdoor Yard,true,Outdoor,true,False
753,M,5,5,05M036,P.S. 036 Margaret Douglas,Elementary,M036,P.S. 36 - Manhattan,123 Morningside Drive,DOE Owned,258,672.0,Dance Room,false,Inside,false,False
754,M,5,5,05M036,P.S. 036 Margaret Douglas,Elementary,M036,P.S. 36 - Manhattan,123 Morningside Drive,DOE Owned,Outdoor Yard 1,1085.0,Outdoor Yard,false,Outdoor,false,False
755,M,5,5,05M036,P.S. 036 Margaret Douglas,Elementary,M036,P.S. 36 - Manhattan,123 Morningside Drive,DOE Owned,Outdoor Yard 2,5913.0,Outdoor Yard,false,Outdoor,false,False
756,M,5,5,05M036,P.S. 036 Margaret Douglas,Elementary,M036,P.S. 36 - Manhattan,123 Morningside Drive,DOE Owned,Outdoor Yard 3,1324.0,Outdoor Yard,false,Outdoor,false,False
757,M,5,5,05M046,P.S. 046 Arthur Tappan,Elementary,M046,P.S. 46 - Manhattan,2987 Frederick Douglass Boulevard,DOE Owned,150,3888.0,Gymnasium,false,Inside,false,False
758,M,5,5,05M046,P.S. 046 Arthur Tappan,Elementary,M046,P.S. 46 - Manhattan,2987 Frederick Douglass Boulevard,DOE Owned,Outdoor Yard 1,1452.0,Outdoor Yard,false,Outdoor,false,False
759,M,5,5,05M046,P.S. 046 Arthur Tappan,Elementary,M846,P.S. 46 Minischool - Manhattan,2987 Frederick Douglas Blvd,DOE Owned,Outdoor Yard 1,13972.0,Outdoor Yard,false,Outdoor,false,False
760,M,5,5,05M092,P.S. 092 Mary McLeod Bethune,Elementary,M092,P.S. 92 - Manhattan,222 West 134 Street,DOE Owned,GYM,4032.0,Gymnasium,true,Inside,true,False
761,M,5,5,05M092,P.S. 092 Mary McLeod Bethune,Elementary,M092,P.S. 92 - Manhattan,222 West 134 Street,DOE Owned,Outdoor Yard 1,14008.0,Outdoor Yard,true,Outdoor,true,False
762,M,5,5,05M123,P.S. 123 Mahalia Jackson,K-8,M123,P.S. 123 - Manhattan,301 West 140 Street,DOE Owned,GYM,4144.0,Gymnasium,true,Inside,true,False
763,M,5,5,05M123,P.S. 123 Mahalia Jackson,K-8,M123,P.S. 123 - Manhattan,301 West 140 Street,DOE Owned,Outdoor Yard 1,14301.0,Outdoor Yard,true,Outdoor,true,False
764,M,5,5,05M125,P.S. 125 Ralph Bunche,Elementary,M125,P.S. 125 - Manhattan,425 West 123 Street,DOE Owned,E.GYM,3825.0,Gymnasium,true,Inside,true,False
765,M,5,5,05M125,P.S. 125 Ralph Bunche,Elementary,M125,P.S. 125 - Manhattan,425 West 123 Street,DOE Owned,POOL,3720.0,Swimming Pool,true,Inside,true,False
766,M,5,5,05M125,P.S. 125 Ralph Bunche,Elementary,M125,P.S. 125 - Manhattan,425 West 123 Street,DOE Owned,W.GYM,3825.0,Gymnasium,true,Inside,true,False
767,M,5,5,05M129,P.S. 129 John H. Finley,K-8,M129,P.S. 129 - Manhattan,425 West 130 Street,DOE Owned,GYM,4032.0,Gymnasium,false,Inside,false,False
768,M,5,5,05M129,P.S. 129 John H. Finley,K-8,M129,P.S. 129 - Manhattan,425 West 130 Street,DOE Owned,Outdoor Yard 1,6728.0,Outdoor Yard,false,Outdoor,false,False
769,M,5,5,05M133,P.S. 133 Fred R Moore,Elementary,M133,P.S. 133 - Manhattan,2121 5 Avenue,DOE Owned,241,693.0,Dance Room,false,Inside,false,False
770,M,5,5,05M133,P.S. 133 Fred R Moore,Elementary,M133,P.S. 133 - Manhattan,2121 5 Avenue,DOE Owned,GYM,3600.0,Gymnasium,false,Inside,false,False
771,M,5,5,05M133,P.S. 133 Fred R Moore,Elementary,M133,P.S. 133 - Manhattan,2121 5 Avenue,DOE Owned,Outdoor Yard 1,4968.0,Outdoor Yard,false,Outdoor,false,False
772,M,5,5,05M148,Eagle Academy for Young Men of Harlem,Secondary School,M136,I.S. 136 - Manhattan,6 Edgecombe Avenue,DOE Owned,GYM3FL,4505.0,Gymnasium,true,Inside,true,False
773,M,5,5,05M148,Eagle Academy for Young Men of Harlem,Secondary School,M136,I.S. 136 - Manhattan,6 Edgecombe Avenue,DOE Owned,GYM5FL,3021.0,Gymnasium,true,Inside,true,False
774,M,5,5,05M154,P.S. 154 Harriet Tubman,Elementary,M154,P.S. 154 - Manhattan,250 West 127 Street,DOE Owned,223,378.0,Auxiliary Exercise Room,true,Inside,true,False
