,school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,building_name,schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,postcode,latitude,longitude,community_board,community_council,census_tract,bin,bbl,nta
62,2015-16,K009,84K780,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL(BN),K780,80 Underhill Ave,K,13.0,388,80 UNDERHILL AVENUE CONSOLIDATED LOCATION,2,P.S. 009 Teunis G. Bergen|Brooklyn East Collegiate Charter School|80 UNDERHILL AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11238.0,40.678297,-73.965541,8.0,35.0,205.0,3028204.0,3011450026.0,Prospect Heights                                                           
63,2015-16,K016,14K016,P.S. 016 Leonard Dunkly,K016,157 WILSON STREET,K,14.0,242,157 WILSON STREET CONSOLIDATED LOCATION,2,P.S. 016 Leonard Dunkly|  Williamsburg Collegiate Charter School|  157 WILSON STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11211.0,40.706023,-73.961476,1.0,33.0,535.0,3059906.0,3021770001.0,Williamsburg                                                               
64,2015-16,K022,84K333,Explore Exceed Charter School ,K333,443 ST MARKS AVENUE,K,17.0,441,443 ST MARKS AVENUE CONSOLIDATED LOCATION,2,Brooklyn Arts and Science Elementary School |Explore Exceed Charter School |443 ST MARKS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11238.0,40.676774,-73.960058,8.0,35.0,305.0,3028281.0,3011480050.0,Crown Heights North                                                        
65,2015-16,K027,84K730      ,Summit Academy Charter School,K730,27 HUNTINGTON STREET,K,15.0,325,27 HUNTINGTON STREET CONSOLIDATED LOCATION,2,Red Hook Neighborhood School|Summit Academy Charter School|27 HUNTINGTON STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11231.0,40.677564,-74.005166,6.0,38.0,59.0,3008342.0,3005250001.0,Carroll Gardens-Columbia Street-Red Hook                                   
66,2015-16,K038,15K038,P.S. 038 The Pacific,K038,450 PACIFIC STREET,K,15.0,554,,1,P.S. 038 The Pacific,1,0,1,1,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11217.0,40.685264,-73.982639,2.0,33.0,39.0,3001183.0,3001910001.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
67,2015-16,K049,14K586,Lyons Community School,K586,223 GRAHAM AVENUE,K,14.0,535,223 GRAHAM AVENUE CONSOLIDATED LOCATION,3,"Brooklyn Latin School, The |  Green School: An Academy for Environmental Careers |  Lyons Community School 223 GRAHAM AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11206.0,40.709941,-73.943641,1.0,34.0,505.0,3070825.0,3030250001.0,East Williamsburg                                                          
68,2015-16,K058,15K058,P.S. 058 The Carroll,K058,330 SMITH STREET,K,15.0,994,,1,P.S. 058 The Carroll,1,0,0,1,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BROOKLYN ,11231.0,40.680149,-73.994938,6.0,39.0,77.0,3007547.0,3004490015.0,Carroll Gardens-Columbia Street-Red Hook                                   
69,2015-16,K073,23K599,Brooklyn Landmark Elementary School,K599,251 MCDOUGAL STREET,K,23.0,239,251 MCDOUGAL STREET CONSOLIDATED LOCATION,3,P.S. 073 Thomas S. Boyland |  Brooklyn Landmark Elementary School |  Brooklyn Environmental Exploration School (BEES) |  251 MCDOUGAL STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11233.0,40.680318,-73.910644,16.0,37.0,369.0,3041561.0,3015280001.0,Ocean Hill                                                                 
70,2015-16,K097,21K097,P.S. 97 The Highlawn,K097,1855 STILLWELL AVENUE,K,21.0,833,,1,P.S. 97 The Highlawn,0,0,1,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BROOKLYN ,11223.0,40.601433,-73.986139,11.0,47.0,404.0,3177680.0,3066670024.0,Bensonhurst East                                                           
71,2015-16,K113,13K113,M.S. 113 Ronald Edmonds Learning Center,K113,300 ADELPHI STREET,K,13.0,414,,2,M.S. 113 Ronald Edmonds Learning Center|Compass Charter School | 300 ADELPHI STREET,0,3,2,1,2,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11205.0,40.688811,-73.971009,2.0,35.0,181.0,3059051.0,3021030004.0,Fort Greene                                                                
72,2015-16,K126,,424 LEONARD STREET CONSOLIDATED LOCATION,,424 LEONARD STREET,K,14.0,1040,424 LEONARD STREET CONSOLIDATED LOCATION,3,John Ericsson Middle School 126| Citizens of the World Charter School 1 Williamsbur| Northside Charter High School| 424 LEONARD STREET CONSOLIDATED LOCATION,0,4,6,4,0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BROOKLYN ,11222.0,40.719819,-73.948625,1.0,33.0,499.0,3067788.0,3027120001.0,Greenpoint                                                                 
73,2015-16,K142,,610 HENRY STREET CONSOLIDATED LOCATION,,610 HENRY STREET,K,15.0,1331,610 HENRY STREET CONSOLIDATED LOCATION,2,P.S. 146 |  Brooklyn Secondary School for Collaborative Studie |  610 HENRY STREET CONSOLIDATED LOCATION,0,2,1,1,1,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,BROOKLYN ,11231.0,40.68007,-74.001377,6.0,39.0,63.0,3336036.0,3003690001.0,Carroll Gardens-Columbia Street-Red Hook                                   
74,2015-16,K158,19K158,P.S. 158 Warwick,K158,400 ASHFORD STREET,K,19.0,613,,1,P.S. 158 Warwick,0,1,0,0,1,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11207.0,40.672579,-73.884803,5.0,37.0,1150.0,3089176.0,3040150001.0,East New York                                                              
75,2015-16,K167,,1025 EASTERN PARKWAY CONSOLIDATED LOCATION,,1025 EASTERN PARKWAY,K,17.0,467,1025 EASTERN PARKWAY CONSOLIDATED LOCATION,2,P.S. 167 The Parkway|  New Bridges Elementary|  1025 EASTERN PARKWAY CONSOLIDATED LOCATION,0,0,1,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11213.0,40.669001,-73.934635,8.0,35.0,353.0,3037303.0,3013890035.0,Crown Heights North                                                        
76,2015-16,K179,20K179,P.S. 179 Kensington,K179,202 AVENUE C,K,20.0,939,,1,P.S. 179 Kensington,0,0,0,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BROOKLYN ,11218.0,40.640463,-73.977642,12.0,39.0,488.0,3126001.0,3053710001.0,Kensington-Ocean Parkway                                                   
77,2015-16,K190,,590 SHEFFIELD AVENUE CONSOLIDATED LOCATION,,590 SHEFFIELD AVENUE,K,19.0,300,590 SHEFFIELD AVENUE CONSOLIDATED LOCATION,2,P.S. 190 Sheffield |  Essence School |  590 SHEFFIELD AVENUE CONSOLIDATED LOCATION,1,2,1,2,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11207.0,40.662326,-73.894441,5.0,42.0,1128.0,3085491.0,3038380018.0,East New York (Pennsylvania Ave)                                           
78,2015-16,K205,20K205,P.S. 205 Clarion,K205,6701 20 AVENUE,K,20.0,1181,,1,P.S. 205 Clarion,0,1,0,1,0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BROOKLYN ,11204.0,40.61527,-73.987149,11.0,47.0,256.0,3134749.0,3055710001.0,Bensonhurst West                                                           
79,2015-16,K218,19K218,J.H.S. 218 James P. Sinnott,K218,370 FOUNTAIN AVENUE,K,19.0,419,370 FOUNTAIN AVENUE CONSOLIDATED LOCATION,3,"J.H.S. 218 James P. Sinnott|The School for Classics: An Academy of Thinkers, W|Invictus Preparatory Charter School|370 FOUNTAIN AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11208.0,40.670724,-73.874208,5.0,42.0,1118.0,3095977.0,3042780001.0,East New York                                                              
80,2015-16,K226,21K226,P.S. 226 Alfred De B.Mason,K226,6006 23 AVENUE,K,21.0,1006,1075 OCEAN VIEW AVENUE CONSOLIDATED LOCATION,1,P.S. 226 Alfred De B.Mason,0,0,0,0,0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BROOKLYN ,11204.0,40.615252,-73.97635,12.0,44.0,446.0,3172071.0,3065490024.0,Borough Park                                                               
81,2015-16,K237,20K686,Brooklyn School of Inquiry,K686,50 AVENUE P,K,20.0,521,50 AVENUE P CONSOLIDATED LOCATION,2,The Academy of Talented Scholars |  Brooklyn School of Inquiry |  50 AVENUE P CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11204.0,40.60731,-73.986595,11.0,44.0,428.0,3396829.0,3066180001.0,Bensonhurst East                                                           
82,2015-16,K251,22K251,P.S. 251 Paerdegat,K251,1037 EAST  54 STREET,K,22.0,597,,1,P.S. 251 Paerdegat,0,0,1,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11234.0,40.632524,-73.924417,18.0,46.0,722.0,3214729.0,3077580001.0,Flatlands                                                                  
83,2015-16,K262,16K262,P.S. 262 El Hajj Malik El Shabazz Elementary Schoo,K262,500 MACON STREET,K,16.0,437,,1,P.S. 262 El Hajj Malik El Shabazz Elementary Schoo,1,2,3,2,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11233.0,40.683241,-73.930813,3.0,36.0,297.0,3046876.0,3016710019.0,Crown Heights North                                                        
84,2015-16,K272,18K272,P.S. 272 Curtis Estabrook,K272,101-24 SEAVIEW AVENUE,K,18.0,494,,1,P.S. 272 Curtis Estabrook,1,2,0,1,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11236.0,40.635916,-73.886412,18.0,46.0,1034.0,3235262.0,3083290250.0,Canarsie                                                                   
85,2015-16,K288,21K288,P.S. 288 The Shirley Tanyhill,K288,2950 WEST  25 STREET,K,21.0,601,,1,P.S. 288 The Shirley Tanyhill,0,0,2,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11224.0,40.574411,-73.99194,13.0,47.0,342.0,3189538.0,3070540045.0,Seagate-Coney Island                                                       
86,2015-16,K298,23K298,P.S. 298 Dr. Betty Shabazz,K298,85 WATKINS STREET,K,23.0,216,85 WATKINS STREET CONSOLIDATED LOCATION,2,P.S. 298 Dr. Betty Shabazz |  Brownsville Collaborative Middle School |  85 WATKINS STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11212.0,40.670986,-73.908194,16.0,37.0,906.0,3080768.0,3035070007.0,Brownsville                                                                
87,2015-16,K304,,280 HART STREET CONSOLIDATED LOCATION,,280 HART STREET,K,16.0,350,280 HART STREET CONSOLIDATED LOCATION,2,Brighter Choice Community School |  Young Scholars' Academy for Discovery and Explorat |  280 HART STREET CONSOLIDATED LOCATION,0,0,1,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11206.0,40.694086,-73.940744,3.0,36.0,281.0,3049420.0,3017730014.0,Stuyvesant Heights                                                         
88,2015-16,K310,20K310,The School For Future Leaders,K310,942 62ND STREET,K,20.0,451,,1,The School For Future Leaders,0,1,1,0,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11219.0,40.632478,-74.007645,10.0,38.0,120.0,3141434.0,3057290024.0,Sunset Park East                                                           
89,2015-16,K320,17K352,Ebbets Field Middle School,K352,46 MCKEEVER PLACE,K,17.0,188,46 MCKEEVER PLACE CONSOLIDATED LOCATION,2,Ebbets Field Middle School |  P.S. 375 Jackie Robinson School |  46 MCKEEVER PLACE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11225.0,40.665035,-73.959031,9.0,35.0,325.0,3034356.0,3013010001.0,Crown Heights South                                                        
90,2015-16,K335,16K584,M.S. 584,K584,130 ROCHESTER AVENUE,K,16.0,92,130 ROCHESTER AVENUE CONSOLIDATED LOCATION,2,P.S. 335 Granville T. Woods |  M.S. 584 |  130 ROCHESTER AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11213.0,40.674656,-73.927794,8.0,36.0,307.0,3035887.0,3013550023.0,Crown Heights North                                                        
91,2015-16,K377,84K784,ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL(BN),K784,200 WOODBINE STREET,K,32.0,243,200 WOODBINE STREET CONSOLIDATED LOCATION,2,P.S. 377 Alejandrina B. De Gautier|ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL(BN)|200 WOODBINE STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11221.0,40.694018,-73.915263,4.0,37.0,415.0,3076784.0,3033600001.0,Bushwick South                                                             
92,2015-16,K396,75K396,P.S. K396,K396,110 CHESTER STREET,K,23.0,306,,1,P.S. K396,0,1,1,1,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11212.0,40.668856,-73.911499,16.0,41.0,924.0,3081032.0,3035200008.0,Brownsville                                                                
93,2015-16,K410,21K411,Abraham Lincoln Yabc,K411,2800 OCEAN PARKWAY,K,21.0,N/A,2800 OCEAN PARKWAY CONSOLIDATED LOCATION,2,Abraham Lincoln High School |  Abraham Lincoln Yabc |  2800 OCEAN PARKWAY CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11235.0,40.581681,-73.967308,13.0,47.0,354.0,3196293.0,3072540001.0,West Brighton                                                              
94,2015-16,K486,20K187,The Christa McAuliffe School\I.S. 187,K187,1171 65 STREET,K,20.0,999,,1,The Christa McAuliffe School\I.S. 187,0,0,0,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BROOKLYN ,11219.0,40.627784,-74.004485,10.0,38.0,212.0,3142008.0,3057450029.0,Dyker Heights                                                              
95,2015-16,K450,14K478,"The High School for Enterprise, Business and Techn",K478,850 GRAND STREET,K,14.0,913,850 GRAND STREET CONSOLIDATED LOCATION,3,"PROGRESS High School for Professional Careers |  School for Legal Studies |  The High School for Enterprise, Business and Techn |  850 GRAND STREET CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,5C,751-1000,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11211.0,40.712184,-73.939722,1.0,34.0,485.0,3325733.0,3030160001.0,Bushwick South                                                             
96,2015-16,K460,,237 7 AVENUE CONSOLIDATED LOCATION,,237 7 AVENUE,K,15.0,1722,237 7 AVENUE CONSOLIDATED LOCATION,4,Secondary School for Law |  Secondary School for Journalism |  Park Slope Collegiate |  Millennium Brooklyn HS | 237 7 AVENUE CONSOLIDATED LOCATION,3,12,14,7,7,8C,1501-1750,0.54,2.15,4.33,1.29,1.06,BROOKLYN ,11215.0,40.669629,-73.979287,6.0,39.0,155.0,3025510.0,3010820001.0,Park Slope-Gowanus                                                         
97,2015-16,K480,32K549,Bushwick School for Social Justice,K549,400 IRVING AVENUE,K,32.0,385,400 IRVING AVENUE CONSOLIDATED LOCATION,4,The Brooklyn School for Math and Research |  Academy for Environmental Leadership |  Bushwick School for Social Justice |  Academy of Urban Planning |  400 IRVING AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11237.0,40.69697,-73.910791,4.0,37.0,435.0,3076908.0,3033650098.0,Bushwick North                                                             
98,2015-16,K515,18K567,Brooklyn Theatre Arts High School,K567,6565 FLATLANDS AVENUE,K,18.0,374,6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,6,Brooklyn Generation School |  Brooklyn Theatre Arts High School |  Victory Collegiate High School |  Brooklyn Bridge Academy |  Academy for Conservation and the Environment |  South Shore Educational Complex Yabc |  6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11236.0,40.633285,-73.916735,18.0,46.0,950.0,3224139.0,3079980005.0,Canarsie                                                                   
99,2015-16,K580,,105 TECH PLACE CONSOLIDATED LOCATION,,105 TECH PLACE,K,13.0,1070,105 TECH PLACE CONSOLIDATED LOCATION,3,"George Westinghouse Career and Technical Education|Downtown Brooklyn Yabc|City Polytechnic High School of Engineering, Archi|105 TECH PLACE CONSOLIDATED LOCATION",1,4,14,1,3,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BROOKLYN ,11201.0,40.694926,-73.986015,2.0,33.0,13.0,3348041.0,3001310001.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
100,2015-16,K655,15K447,The Math & Science Exploratory School,K447,345 DEAN STREET,K,15.0,525,345 DEAN STREET CONSOLIDATED LOCATION,2,The Math & Science Exploratory School |  Brooklyn High School of the Arts |  345 DEAN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11217.0,40.683559,-73.98027,2.0,33.0,39.0,3001190.0,3001920013.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
101,2015-16,K806,15K592,Khalil Gibran International Academy,K592,362 SCHERMERHORN STREET,K,15.0,232,,1,Khalil Gibran International Academy,0,1,5,1,0,2C,1-250,0.24,0.71,1.71,0.51,0.32,BROOKLYN ,11217.0,40.686499,-73.979649,2.0,33.0,39.0,3331754.0,3001740001.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
102,2015-16,K894,23K646,Aspirations Diploma Plus High School,K646,1495 HERKIMER STREET,K,23.0,237,,1,Aspirations Diploma Plus High School,2,3,18,2,2,2C,1-250,0.24,0.71,1.71,0.51,0.32,BROOKLYN ,11207.0,40.67715,-73.903953,16.0,37.0,367.0,3042309.0,3015540016.0,Ocean Hill                                                                 
103,2015-16,KBNU,84K758,BROOKLYN URBAN GARDEN CHARTER SCHOOL (BS),K758,500 19TH STREET,K,15.0,288,,1,BROOKLYN URBAN GARDEN CHARTER SCHOOL (BS),0,0,0,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11215.0,40.656944,-73.983115,7.0,38.0,1502.0,3017307.0,3008890001.0,Windsor Terrace                                                            
104,2015-16,M010,05M499,Frederick Douglass Academy,M499,2581 7TH AVENUE,M,5.0,1409,,1,Frederick Douglass Academy,1,5,10,2,3,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,MANHATTAN,10039.0,40.824319,-73.93712,10.0,9.0,236.0,1060198.0,1020160100.0,Central Harlem North-Polo Grounds                                          
105,2015-16,M019,,185 1 AVENUE CONSOLIDATED LOCATION,,185 1 AVENUE,M,1.0,426,185 1 AVENUE CONSOLIDATED LOCATION,2,"P.S. 019 Asher Levy |  Technology, Arts, and Sciences Studio |  185 1 AVENUE CONSOLIDATED LOCATION",1,4,3,3,2,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,10003.0,40.729636,-73.983818,3.0,2.0,40.0,1006478.0,1004530034.0,East Village                                                               
106,2015-16,M040,,319 EAST 19 STREET CONSOLIDATED LOCATION,,319 EAST 19 STREET,M,2.0,1005,319 EAST 19 STREET CONSOLIDATED LOCATION,2,P.S. 040 Augustus Saint-Gaudens |  M.S. 255 Salk School of Science |  319 EAST 19 STREET CONSOLIDATED LOCATION,0,0,0,0,0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,MANHATTAN,10003.0,40.735161,-73.982027,6.0,2.0,64.0,1020513.0,1009250012.0,Gramercy                                                                   
107,2015-16,M045,,2351 1ST AVENUE CONSOLIDATED LOCATION,,2351 1ST AVENUE,M,4.0,1141,2351 1ST AVENUE CONSOLIDATED LOCATION,2,Coalition School for Social Change|Harlem Village Academy Leadership Charter School|2351 1ST AVENUE CONSOLIDATED LOCATION,1,1,7,2,0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,MANHATTAN,10035.0,40.798884,-73.933319,11.0,8.0,194.0,1054786.0,1017970100.0,East Harlem North                                                          
108,2015-16,M057,04M057,James Weldon Johnson,M057,176 EAST 115 STREET,M,4.0,851,,1,James Weldon Johnson,2,3,4,3,2,5C,751-1000,0.38,1.71,2.38,0.98,0.82,MANHATTAN,10029.0,40.797577,-73.94128,11.0,8.0,182.0,1083184.0,1016400139.0,East Harlem North                                                          
109,2015-16,M070,02M412,N.Y.C. Lab School for Collaborative Studies,M412,333 WEST  17 STREET,M,2.0,527,333 WEST  17 STREET CONSOLIDATED LOCATION,3,New York City Lab Middle School for Collaborative |  N.Y.C. Lab School for Collaborative Studies |  N.Y.C. Museum School |  333 WEST  17 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10011.0,40.742129,-74.002198,4.0,3.0,83.0,1079152.0,1007410010.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
110,2015-16,M088,03M860,Frederick Douglass Academy II Secondary School,M860,215 WEST 114 STREET,M,3.0,390,215 WEST 114 STREET CONSOLIDATED LOCATION,2,Wadleigh Secondary School for the Performing & Vis |  Frederick Douglass Academy II Secondary School |  215 WEST 114 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10026.0,40.802207,-73.954142,10.0,9.0,218.0,1055204.0,1018300019.0,Central Harlem South                                                       
