development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,consumption_gal
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899103,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,15416.91,7201.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899104,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,12627.0,5494.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899105,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,12640.1,5500.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899106,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,20439.12,8455.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899107,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,12087.48,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899108,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,14607.86,6043.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899109,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,11950.0,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899110,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,14347.17,6003.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899111,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,9558.57,3999.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899112,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,9451.68,4200.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899113,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,2179.05,1000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899114,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,295416005400009-OIL,N,10893.09,50001.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899115,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,295416005400009-OIL,N,17425.46,7999.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899116,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,295416005400009-OIL,N,4359.69,2001.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899117,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,295416005400009-OIL,N,11731.83,5383.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899118,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,295416005400009-OIL,N,17584.77,8069.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899119,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,295416005400009-OIL,N,16787.72,8003.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899120,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,295416005400009-OIL,N,14683.83,7000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899121,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,295416005400009-OIL,N,17665.08,8002.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899122,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,295416005400009-OIL,N,11039.71,5001.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899123,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,295416005400009-OIL,N,18302.97,8001.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899124,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,295416005400009-OIL,N,13728.72,6001.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899125,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,295416005400009-OIL,N,13397.26,5987.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899126,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,295416005400009-OIL,N,17906.2,8002.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899127,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,295416005400009-OIL,N,11595.73,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899128,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,295416005400009-OIL,N,14325.54,6177.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899129,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,295416005400009-OIL,N,18139.65,8000.0
SOUNDVIEW,BRONX,SOUNDVIEW,,Not Applicable,,71,537,B007100,FEDERAL,,"East Coast Petroleum, Inc.",7625783,2019-03-01T00:00:00.000,2019-03-21T00:00:00.000,2019-03-22T00:00:00.000,1,79417,N,15085.75,14002.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899130,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,295416005400009-OIL,N,9203.43,4000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899131,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-26T00:00:00.000,31,295416005400009-OIL,N,9915.14,4000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899132,2010-05-01T00:00:00.000,2010-04-26T00:00:00.000,2010-05-24T00:00:00.000,28,295416005400009-OIL,N,14019.6,6000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899133,2010-05-01T00:00:00.000,2010-04-26T00:00:00.000,2010-05-24T00:00:00.000,28,295416005400009-OIL,N,16290.78,6972.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899134,2010-05-01T00:00:00.000,2010-04-26T00:00:00.000,2010-05-24T00:00:00.000,28,295416005400009-OIL,N,11048.2,4997.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899135,2010-05-01T00:00:00.000,2010-04-26T00:00:00.000,2010-05-24T00:00:00.000,28,295416005400009-OIL,N,11052.63,4999.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899136,2010-05-01T00:00:00.000,2010-04-26T00:00:00.000,2010-05-24T00:00:00.000,28,295416005400009-OIL,N,11060.81,5002.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899137,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,295416005400009-OIL,N,14896.7,7000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899138,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,295416005400009-OIL,N,14897.34,7000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899139,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,295416005400009-OIL,N,15330.22,7000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899140,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,295416005400009-OIL,N,10952.63,5001.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899141,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,295416005400009-OIL,N,13539.86,6204.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899142,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,295416005400009-OIL,N,10911.5,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899143,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,295416005400009-OIL,N,11182.75,5002.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899144,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,295416005400009-OIL,N,13418.45,6002.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899145,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,295416005400009-OIL,N,14130.84,6000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899146,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,295416005400009-OIL,N,14130.6,6000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899147,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,295416005400009-OIL,N,11499.23,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899148,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,295416005400009-OIL,N,11763.25,5115.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899149,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,295416005400009-OIL,N,14632.84,6945.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899150,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,295416005400009-OIL,N,10507.53,4987.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899151,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,295416005400009-OIL,N,10861.44,4970.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899152,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,295416005400009-OIL,N,8742.26,4000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899153,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,295416005400009-OIL,N,12327.35,5566.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899154,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,295416005400009-OIL,N,8859.06,4000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899155,2010-08-01T00:00:00.000,2010-07-23T00:00:00.000,2010-08-23T00:00:00.000,31,295416005400009-OIL,N,11347.01,5078.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899156,2010-08-01T00:00:00.000,2010-07-23T00:00:00.000,2010-08-23T00:00:00.000,31,295416005400009-OIL,N,17264.7,7944.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899157,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,295416005400009-OIL,N,16143.78,7441.0
SOUNDVIEW,BRONX,SOUNDVIEW,,Not Applicable,,71,537,B007100,FEDERAL,,"East Coast Petroleum, Inc.",7642089,2019-03-01T00:00:00.000,2019-03-26T00:00:00.000,2019-03-27T00:00:00.000,1,79417,N,19826.8,18298.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899158,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,295416005400009-OIL,N,15187.42,7000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899159,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,295416005400009-OIL,N,14547.65,6500.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899160,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,295416005400009-OIL,N,17033.48,7500.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899161,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,295416005400009-OIL,N,17379.33,7455.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899162,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,295416005400009-OIL,N,11656.0,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899163,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,295416005400009-OIL,N,16331.12,6958.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899164,2010-10-01T00:00:00.000,2010-09-22T00:00:00.000,2010-10-22T00:00:00.000,30,295416005400009-OIL,N,12708.82,5467.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899165,2010-10-01T00:00:00.000,2010-09-22T00:00:00.000,2010-10-22T00:00:00.000,30,295416005400009-OIL,N,11646.48,5010.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899166,2010-10-01T00:00:00.000,2010-09-22T00:00:00.000,2010-10-22T00:00:00.000,30,295416005400009-OIL,N,14886.6,6000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899167,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,295416005400009-OIL,N,17198.09,7000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899168,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,295416005400009-OIL,N,17197.6,7000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899169,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,295416005400009-OIL,N,13844.01,5600.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899170,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,295416005400009-OIL,N,13598.28,5501.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899171,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,295416005400009-OIL,N,5196.0,2000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899172,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,295416005400009-OIL,N,19485.0,7500.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899173,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,17311.0,7000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899174,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,12365.0,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899175,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,12365.0,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899176,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,3845.71,1498.6
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899177,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,14116.67,5501.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899178,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,17963.66,7000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899179,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,13341.5,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899180,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,13341.77,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899181,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,10674.27,4000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899182,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,13341.5,5000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899183,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,10664.0,4000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899184,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,10664.0,4000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899185,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,7998.0,3000.0
QUEENSBRIDGE SOUTH,QUEENS,QUEENSBRIDGE SOUTH,,Not Applicable,,5,843,Q000500,FEDERAL,NY005000050P,"East Coast Petroleum, Inc.",2899186,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,295416005400009-OIL,N,16112.4,6000.0
