cmplnt_num,addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,crm_atpt_cptd_cd,jurisdiction_code,juris_desc,ky_cd,law_cat_cd,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,susp_age_group,susp_race,susp_sex,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd,latitude,longitude,lat_lon,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,loc_of_occur_desc,parks_nm,station_name,transit_district,housing_psa,hadevelopt
496782590,60,BROOKLYN,2019-11-03T00:00:00.000,21:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO BKLYN SOUTH,501.0,"CONTROLLED SUBSTANCE,POSSESS.",STREET,2019-11-03T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,983650,149495,40.57701342400002,-74.00216132599996,"{'latitude': '40.57701342400002', 'longitude': '-74.00216132599996'}",18184.0,21.0,2.0,45.0,35.0,2019-11-03T00:00:00.000,21:47:00,,,,,,
671340146,122,STATEN ISLAND,2019-11-03T00:00:00.000,17:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,113,FELONY,FORGERY,PATROL BORO STATEN ISLAND,725.0,"FORGERY,M.V. REGISTRATION",STREET,2019-11-03T00:00:00.000,18-24,WHITE,M,UNKNOWN,UNKNOWN,E,957537,151710,40.58305293100005,-74.09617193099997,"{'latitude': '40.58305293100005', 'longitude': '-74.09617193099997'}",10692.0,30.0,1.0,14.0,76.0,,,,,,,,
112521395,46,BRONX,2019-11-03T00:00:00.000,00:21:00,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO BRONX,793.0,WEAPONS POSSESSION 3,STREET,2019-11-03T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,1010137,248585,40.84895373300003,-73.90643213399994,"{'latitude': '40.84895373300003', 'longitude': '-73.90643213399994'}",10935.0,6.0,5.0,29.0,29.0,2019-11-03T00:00:00.000,00:26:00,FRONT OF,,,,,
564602553,42,BRONX,2019-11-02T00:00:00.000,17:19:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,106.0,ASSAULT POLICE/PEACE OFFICER,STREET,2019-11-02T00:00:00.000,18-24,BLACK,M,UNKNOWN,UNKNOWN,E,1009023,239207,40.82321704000003,-73.91049335199995,"{'latitude': '40.82321704000003', 'longitude': '-73.91049335199995'}",10929.0,34.0,5.0,43.0,25.0,,,,,,,,
618836582,44,BRONX,2019-11-02T00:00:00.000,10:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-11-02T00:00:00.000,UNKNOWN,WHITE HISPANIC,M,45-64,BLACK HISPANIC,F,1007268,240281,40.82616961200006,-73.91683070899995,"{'latitude': '40.82616961200006', 'longitude': '-73.91683070899995'}",10929.0,50.0,5.0,43.0,27.0,,,FRONT OF,,,,,
724899841,49,BRONX,2019-11-01T00:00:00.000,12:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2019-11-01T00:00:00.000,UNKNOWN,UNKNOWN,F,45-64,BLACK,F,1021973,248592,40.84893031300004,-73.86365058399997,"{'latitude': '40.84893031300004', 'longitude': '-73.86365058399997'}",11271.0,59.0,5.0,12.0,32.0,2019-11-01T00:00:00.000,12:30:00,INSIDE,,,,,
709013176,52,BRONX,2019-10-31T00:00:00.000,21:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2019-10-31T00:00:00.000,,,,45-64,UNKNOWN,M,1016832,255312,40.86739515200002,-73.88220018799996,"{'latitude': '40.86739515200002', 'longitude': '-73.88220018799996'}",10936.0,24.0,5.0,40.0,34.0,,,INSIDE,,,,,
214821862,94,BROOKLYN,2019-10-31T00:00:00.000,17:26:00,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO BKLYN NORTH,793.0,WEAPONS POSSESSION 3,STREET,2019-10-31T00:00:00.000,25-44,WHITE HISPANIC,M,UNKNOWN,UNKNOWN,E,999604,200117,40.71594657100008,-73.94461471899997,"{'latitude': '40.71594657100008', 'longitude': '-73.94461471899997'}",17613.0,36.0,2.0,30.0,57.0,,,,,,,,
823349302,14,MANHATTAN,2019-10-31T00:00:00.000,05:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO MAN SOUTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-10-31T00:00:00.000,45-64,UNKNOWN,U,45-64,WHITE,F,988787,214532,40.75552435400005,-73.98362533399995,"{'latitude': '40.75552435400005', 'longitude': '-73.98362533399995'}",13094.0,11.0,4.0,51.0,8.0,,,,,,,,
810377635,75,BROOKLYN,2019-10-30T00:00:00.000,18:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",OTHER,2019-10-31T00:00:00.000,,,,65+,WHITE,M,1018747,183640,40.67066712500008,-73.87564431799996,"{'latitude': '40.67066712500008', 'longitude': '-73.87564431799996'}",17215.0,45.0,2.0,25.0,47.0,,,INSIDE,,,,,
501925069,103,QUEENS,2019-10-24T00:00:00.000,15:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",RESIDENCE-HOUSE,2019-10-31T00:00:00.000,,,,25-44,BLACK,F,1044007,198158,40.71038111600007,-73.78445687099996,"{'latitude': '40.71038111600007', 'longitude': '-73.78445687099996'}",24340.0,41.0,3.0,6.0,61.0,,,,,,,,
638912079,13,MANHATTAN,2019-10-30T00:00:00.000,13:35:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2019-10-30T00:00:00.000,UNKNOWN,UNKNOWN,U,18-24,BLACK,F,985452,208506,40.73898557600006,-73.99566395599999,"{'latitude': '40.73898557600006', 'longitude': '-73.99566395599999'}",12074.0,12.0,4.0,10.0,7.0,,,FRONT OF,,,,,
739684489,101,QUEENS,2019-10-30T00:00:00.000,06:45:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE-HOUSE,2019-10-30T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,WHITE,F,1054331,158666,40.601908922000064,-73.74762860199996,"{'latitude': '40.601908922000064', 'longitude': '-73.74762860199996'}",20529.0,51.0,3.0,47.0,59.0,2019-10-30T00:00:00.000,09:30:00,INSIDE,,,,,
499425000,47,BRONX,2019-10-30T00:00:00.000,03:23:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BRONX,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",RESIDENCE - APT. HOUSE,2019-10-30T00:00:00.000,UNKNOWN,UNKNOWN,M,25-44,UNKNOWN,M,1020865,260336,40.88116866600007,-73.86759131299993,"{'latitude': '40.88116866600007', 'longitude': '-73.86759131299993'}",11605.0,29.0,5.0,2.0,30.0,2019-10-30T00:00:00.000,03:30:00,FRONT OF,,,,,
485914769,68,BROOKLYN,2019-10-24T00:00:00.000,10:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN SOUTH,349.0,"LARCENY,PETIT OF LICENSE PLATE",STREET,2019-10-30T00:00:00.000,,,,65+,WHITE,F,977572,172309,40.639630691000036,-74.02406354499993,"{'latitude': '40.639630691000036', 'longitude': '-74.02406354499993'}",18180.0,9.0,2.0,7.0,45.0,,,INSIDE,,,,,
177877315,84,BROOKLYN,2019-10-17T00:00:00.000,10:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,112,FELONY,THEFT-FRAUD,PATROL BORO BKLYN NORTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,2019-10-30T00:00:00.000,,,,25-44,WHITE,F,988919,193144,40.696819418000075,-73.98316372199997,"{'latitude': '40.696819418000075', 'longitude': '-73.98316372199997'}",16865.0,68.0,2.0,38.0,54.0,,,INSIDE,,,,,
227489996,5,MANHATTAN,2019-07-21T00:00:00.000,04:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",BAR/NIGHT CLUB,2019-10-30T00:00:00.000,,,,UNKNOWN,UNKNOWN,F,986149,201404,40.71949219600003,-73.99315078999997,"{'latitude': '40.71949219600003', 'longitude': '-73.99315078999997'}",11723.0,70.0,4.0,32.0,2.0,,,INSIDE,,,,,
790425426,44,BRONX,2019-10-29T00:00:00.000,16:57:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-10-29T00:00:00.000,45-64,UNKNOWN,M,25-44,WHITE HISPANIC,M,1006027,244160,40.83681949700008,-73.92130220999996,"{'latitude': '40.83681949700008', 'longitude': '-73.92130220999996'}",10930.0,50.0,5.0,42.0,27.0,,,FRONT OF,,,,,
283565985,52,BRONX,2019-10-29T00:00:00.000,11:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-10-29T00:00:00.000,,,,18-24,WHITE HISPANIC,F,1014703,256087,40.86952989100007,-73.88989412599993,"{'latitude': '40.86952989100007', 'longitude': '-73.88989412599993'}",10936.0,24.0,5.0,22.0,34.0,,,,,,,,
221512185,6,MANHATTAN,2019-10-26T00:00:00.000,09:14:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO MAN SOUTH,433.0,"LARCENY,GRAND FROM STORE-SHOPL",DRUG STORE,2019-10-29T00:00:00.000,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,984922,207549,40.736358903000045,-73.99757658899993,"{'latitude': '40.736358903000045', 'longitude': '-73.99757658899993'}",12074.0,57.0,4.0,10.0,3.0,,,INSIDE,,,,,
699992018,42,BRONX,2019-10-28T00:00:00.000,22:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,233,MISDEMEANOR,SEX CRIMES,PATROL BORO BRONX,175.0,"SEXUAL ABUSE 3,2",STREET,2019-10-28T00:00:00.000,,,,18-24,BLACK,F,1008798,238971,40.82256991600008,-73.91130716899994,"{'latitude': '40.82256991600008', 'longitude': '-73.91130716899994'}",10929.0,34.0,5.0,43.0,25.0,,,,,,,,
480255269,44,BRONX,2019-10-28T00:00:00.000,10:22:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-10-28T00:00:00.000,25-44,BLACK,M,25-44,BLACK,F,1007643,240889,40.82783741300005,-73.915473605,"{'latitude': '40.82783741300005', 'longitude': '-73.915473605'}",10934.0,50.0,5.0,42.0,27.0,,,FRONT OF,,,,,
865985820,42,BRONX,2019-10-26T00:00:00.000,13:19:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2019-10-28T00:00:00.000,45-64,WHITE,M,25-44,WHITE,F,1015275,240502,40.826751699000056,-73.88789808999996,"{'latitude': '40.826751699000056', 'longitude': '-73.88789808999996'}",10937.0,34.0,5.0,43.0,25.0,,,,,,,,
840027112,9,MANHATTAN,2019-10-03T00:00:00.000,15:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO MAN SOUTH,443.0,"LARCENY,GRAND OF BICYCLE",STREET,2019-10-28T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,UNKNOWN,F,988560,204791,40.72878784500005,-73.98445092199995,"{'latitude': '40.72878784500005', 'longitude': '-73.98445092199995'}",11724.0,70.0,4.0,50.0,5.0,,,,,,,,
310876949,45,BRONX,2019-10-27T00:00:00.000,21:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-10-27T00:00:00.000,18-24,BLACK,M,25-44,WHITE,M,1030423,248810,40.849488515000075,-73.83310638099994,"{'latitude': '40.849488515000075', 'longitude': '-73.83310638099994'}",11270.0,43.0,5.0,12.0,28.0,2019-10-27T00:00:00.000,21:10:00,,,,,,
660553910,30,MANHATTAN,2019-10-26T00:00:00.000,23:04:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO MAN NORTH,366.0,"ROBBERY,BICYCLE",STREET,2019-10-26T00:00:00.000,<18,BLACK,M,25-44,BLACK,M,999472,239857,40.82502272800008,-73.945000882,"{'latitude': '40.82502272800008', 'longitude': '-73.945000882'}",12428.0,37.0,4.0,36.0,19.0,2019-10-26T00:00:00.000,23:06:00,FRONT OF,,,,,
877102117,18,MANHATTAN,2019-10-20T00:00:00.000,22:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,104,FELONY,RAPE,PATROL BORO MAN SOUTH,157.0,RAPE 1,HOTEL/MOTEL,2019-10-26T00:00:00.000,18-24,WHITE,M,18-24,UNKNOWN,F,988353,217918,40.764818269000045,-73.98518977299993,"{'latitude': '40.764818269000045', 'longitude': '-73.98518977299993'}",12081.0,12.0,4.0,10.0,10.0,,,INSIDE,,,,,
522969610,25,MANHATTAN,2019-10-25T00:00:00.000,17:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO MAN NORTH,510.0,"CONTROLLED SUBSTANCE, INTENT T",STREET,2019-10-25T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,999656,230985,40.80067124200008,-73.94435640999995,"{'latitude': '40.80067124200008', 'longitude': '-73.94435640999995'}",13093.0,7.0,4.0,36.0,16.0,,,,,,,,
372880260,48,BRONX,2019-10-25T00:00:00.000,14:10:00,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO BRONX,521.0,"CONTROLLED SUBSTANCE, SALE 5",RESIDENCE - APT. HOUSE,2019-10-25T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,1014567,249038,40.85018298500006,-73.89041773599996,"{'latitude': '40.85018298500006', 'longitude': '-73.89041773599996'}",10935.0,35.0,5.0,22.0,31.0,,,INSIDE,,,,,
118329657,104,QUEENS,2019-10-25T00:00:00.000,14:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",CHAIN STORE,2019-10-25T00:00:00.000,,,,25-44,UNKNOWN,F,1020459,197144,40.70772563000003,-73.86940021699996,"{'latitude': '40.70772563000003', 'longitude': '-73.86940021699996'}",15310.0,54.0,3.0,34.0,62.0,2019-10-25T00:00:00.000,14:45:00,INSIDE,,,,,
146342210,67,BROOKLYN,2019-09-13T00:00:00.000,23:35:00,COMPLETED,0.0,N.Y. POLICE DEPT,126,FELONY,MISCELLANEOUS PENAL LAW,PATROL BORO BKLYN SOUTH,117.0,RECKLESS ENDANGERMENT 1,STREET,2019-10-25T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,1006517,180023,40.66077847200007,-73.91974376599995,"{'latitude': '40.66077847200007', 'longitude': '-73.91974376599995'}",17614.0,61.0,2.0,17.0,40.0,,,,,,,,
531563603,44,BRONX,2019-10-24T00:00:00.000,18:23:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO BRONX,223.0,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,2019-10-24T00:00:00.000,25-44,WHITE HISPANIC,M,45-64,BLACK,M,1003280,242179,40.83138857100005,-73.93123512599993,"{'latitude': '40.83138857100005', 'longitude': '-73.93123512599993'}",10930.0,50.0,5.0,35.0,27.0,2019-10-24T00:00:00.000,18:28:00,INSIDE,,,,,
625325432,103,QUEENS,2019-10-24T00:00:00.000,17:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO QUEENS SOUTH,793.0,WEAPONS POSSESSION 3,STREET,2019-10-24T00:00:00.000,<18,BLACK,M,UNKNOWN,UNKNOWN,E,1042205,192405,40.69460250900005,-73.79100620099996,"{'latitude': '40.69460250900005', 'longitude': '-73.79100620099996'}",24668.0,41.0,3.0,46.0,61.0,,,,,,,,
401269828,79,BROOKLYN,2019-10-24T00:00:00.000,14:35:00,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO BKLYN NORTH,793.0,WEAPONS POSSESSION 3,STREET,2019-10-24T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,996897,187335,40.68086724300008,-73.95440372099996,"{'latitude': '40.68086724300008', 'longitude': '-73.95440372099996'}",17618.0,69.0,2.0,49.0,51.0,2019-10-24T00:00:00.000,14:41:00,,,,,,
106049432,121,,2019-10-24T00:00:00.000,00:52:00,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-10-24T00:00:00.000,25-44,BLACK,M,25-44,BLACK,F,938149,171781,40.63806398200006,-74.16610830199994,"{'latitude': '40.63806398200006', 'longitude': '-74.16610830199994'}",10371.0,4.0,1.0,13.0,75.0,,,INSIDE,,,,,
750776132,75,BROOKLYN,2019-10-23T00:00:00.000,22:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-10-24T00:00:00.000,,,,45-64,WHITE HISPANIC,M,1017113,186623,40.67886099900005,-73.88152012099994,"{'latitude': '40.67886099900005', 'longitude': '-73.88152012099994'}",17215.0,45.0,2.0,37.0,47.0,2019-10-24T00:00:00.000,08:00:00,,,,,,
959100915,73,BROOKLYN,2019-10-21T00:00:00.000,19:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BKLYN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2019-10-24T00:00:00.000,UNKNOWN,UNKNOWN,M,18-24,BLACK,F,1009593,185676,40.67628642200003,-73.90863559499998,"{'latitude': '40.67628642200003', 'longitude': '-73.90863559499998'}",13516.0,55.0,2.0,37.0,46.0,2019-10-21T00:00:00.000,20:00:00,INSIDE,,,,,
523791935,24,MANHATTAN,2019-10-23T00:00:00.000,12:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO MAN NORTH,231.0,"BURGLARY,TRUCK DAY",STREET,2019-10-23T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,WHITE,M,993043,227779,40.79188069500003,-73.96824614599996,"{'latitude': '40.79188069500003', 'longitude': '-73.96824614599996'}",12422.0,20.0,4.0,19.0,15.0,2019-10-23T00:00:00.000,12:30:00,FRONT OF,,,,,
702491996,33,MANHATTAN,2019-10-23T00:00:00.000,03:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",OTHER,2019-10-23T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,999721,243924,40.83618504400005,-73.94409181099996,"{'latitude': '40.83618504400005', 'longitude': '-73.94409181099996'}",13090.0,47.0,4.0,23.0,21.0,,,INSIDE,,,,,
202371621,43,BRONX,2019-10-22T00:00:00.000,19:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2019-10-23T00:00:00.000,45-64,UNKNOWN,F,25-44,WHITE HISPANIC,F,1019872,241009,40.828125925000045,-73.87128497199996,"{'latitude': '40.828125925000045', 'longitude': '-73.87128497199996'}",11610.0,58.0,5.0,31.0,26.0,,,INSIDE,,,,,
