row_id,product_type,product_name,metal,concentration,units,manufacturer,made_in_country,collection_date,deleted
419,Dietary Supplement/Medications/Remedy,Cordial de Monell,Lead,-1.0,ppm,Mallen Laboratories,DOMINICAN REPUBLIC,2012-04-05T00:00:00.000,No
383,Food-Spice,Chili powder,Lead,5.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2012-02-01T00:00:00.000,No
1249,Dietary Supplement/Medications/Remedy,Calcarea Phosphate,Lead,-1.0,ppm,Dr. Wilmar Schwabe,INDIA,2015-01-14T00:00:00.000,No
1351,Dietary Supplement/Medications/Remedy,Brahmi Bati (Buddhi Vardhak) (Ayurvedic),Lead,84.0,ppm,Shree Baidyanath,INDIA,2015-02-25T00:00:00.000,No
591,Toys/Children's Products,Yellow Oil Pastel,Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-09-11T00:00:00.000,No
439,Food-Spice,Chili powder,Lead,26.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2012-04-30T00:00:00.000,No
932,Food Other,Rice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-10-22T00:00:00.000,No
1233,Toys/Children's Products,Wooden toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-11-20T00:00:00.000,No
1183,Food-Spice,Georgian spice (Purple Basil),Lead,2.8,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-08-14T00:00:00.000,No
727,Food-Spice,Yellow Flower,Lead,1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2013-02-21T00:00:00.000,No
148,Food-Spice,Suneli,Lead,14000.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-05-03T00:00:00.000,No
418,Dietary Supplement/Medications/Remedy,Gastop,Lead,-1.0,ppm,Labratorios Sued,DOMINICAN REPUBLIC,2012-04-05T00:00:00.000,No
384,Food-Spice,Chili powder,Lead,3.3,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2012-02-03T00:00:00.000,No
71,Dietary Supplement/Medications/Remedy,Vasant Kusumakar Ras with Gold and Pearl (Ayur),Lead,29.0,ppm,Dabur India LTD.,INDIA,2011-03-30T00:00:00.000,No
1609,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Mercury,150.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
1326,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Lead,3.5,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
1278,Jewelry,Amulet-black string,Lead,150.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-02-19T00:00:00.000,No
177,Dietary Supplement/Medications/Remedy,Mahasudarshan (Ayurvedic),Mercury,2.2,ppm,Shree Baidyanath Ayurved,INDIA,2011-05-17T00:00:00.000,No
729,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-03-05T00:00:00.000,No
634,Cosmetics,Surma (Hashmi),Lead,930000.0,ppm,Hashmi Surmi,UNKNOWN OR NOT STATED,2012-11-21T00:00:00.000,No
1030,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang (Gentian Draining Formula),Mercury,-1.0,ppm,Meridian Herbal Products,CHINA,2014-01-15T00:00:00.000,No
1242,Food Other,Vegetables and beef baby food,Lead,-1.0,ppm,Gerber,UNITED STATES,2014-12-18T00:00:00.000,No
578,Toys/Children's Products,Red toy train,Lead,28.0,ppm,Ludorum PLC RCIL,CHINA,2012-09-05T00:00:00.000,No
344,Food-Candy,Candy (Special cantaloup),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-12-13T00:00:00.000,No
1452,Food-Spice,Chili powder,Lead,110.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-18T00:00:00.000,No
991,Dietary Supplement/Medications/Remedy,Unlabeled capsules (Ayurvedic),Lead,6.2,ppm,UNKNOWN OR NOT STATED,INDIA,2013-12-10T00:00:00.000,No
550,Food-Spice,Fenugreek,Lead,1.6,ppm,UNKNOWN OR NOT STATED,GEORGIA,2012-08-03T00:00:00.000,No
713,Food-Spice,Chili powder,Lead,9.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-02-14T00:00:00.000,No
1543,Dietary Supplement/Medications/Remedy,Somvct-34,Lead,0.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-10-07T00:00:00.000,No
424,Food Other,Bon Gout seasoning cube,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,SENEGAL,2012-04-10T00:00:00.000,No
554,Dietary Supplement/Medications/Remedy,Apetamine,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,HAITI,2012-08-09T00:00:00.000,No
1590,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.8,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
973,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang,Arsenic,-1.0,ppm,Meridian Pro,CHINA,2013-11-15T00:00:00.000,No
831,Food-Spice,Red Chili Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-06-27T00:00:00.000,No
1375,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Yavachar & Hing) (Ayurvedic),Mercury,2.8,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,2015-02-25T00:00:00.000,No
296,Other,Sheetrock peeling,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-09-14T00:00:00.000,No
970,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang,Arsenic,-1.0,ppm,Meridian Pro,CHINA,2013-11-15T00:00:00.000,No
1529,Food-Spice,Biryani,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-09-10T00:00:00.000,No
1574,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,1.7,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
627,Food-Spice,Moroccan spice,Lead,58.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2012-10-22T00:00:00.000,No
920,Food-Candy,Powder candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-10-17T00:00:00.000,No
1269,Food-Spice,Red pepper powder,Lead,90.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-02-06T00:00:00.000,No
817,Toys/Children's Products,Crayon,Lead,1.2,ppm,kidcentives,CHINA,2013-06-25T00:00:00.000,No
529,Cosmetics,Surma,Lead,300000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2012-06-28T00:00:00.000,No
1116,Food-Spice,Georgian spice (Dzeera),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-04-29T00:00:00.000,No
590,Toys/Children's Products,Yellow crayon,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-09-11T00:00:00.000,No
912,Food-Spice,Cumin,Lead,1200.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-10-11T00:00:00.000,No
429,Cosmetics,Jackelin Gliter Eyeliner,Lead,-1.0,ppm,Pantina Cosmetics Inc,UNITED STATES,2012-04-17T00:00:00.000,No
676,Food Other,Chapulines,Lead,340.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2012-12-12T00:00:00.000,No
804,Dietary Supplement/Medications/Remedy,Herbs (Coptis Tea),Lead,-1.0,ppm,Jiangyin Tianjiang Herbs Co,CHINA,2013-06-12T00:00:00.000,No
1606,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Mercury,170.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
145,Food-Spice,Coriander powder,Lead,8.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-04-28T00:00:00.000,No
743,Cosmetics,Surma,Lead,0.99,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-22T00:00:00.000,No
1603,Toys/Children's Products,Crayon,Lead,0.76,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11T00:00:00.000,No
569,Cosmetics,Religious Ash,Lead,140.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-08-22T00:00:00.000,No
1025,Toys/Children's Products,Red toy car,Lead,-1.0,ppm,Mattel,THAILAND,2014-01-09T00:00:00.000,No
243,Toys/Children's Products,Wooden block,Lead,-1.0,ppm,Melissa & Doug,CHINA,2011-07-14T00:00:00.000,No
1224,Food-Spice,Turmeric powder,Lead,16.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-10-10T00:00:00.000,No
1514,Food-Spice,Curry powder,Lead,0.44,ppm,UNKNOWN OR NOT STATED,JAMAICA,2015-07-23T00:00:00.000,No
393,Toys/Children's Products,Mario Toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-02-23T00:00:00.000,No
504,Cosmetics,Body Lotion,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,JAPAN,2012-06-08T00:00:00.000,No
1306,Dietary Supplement/Medications/Remedy,Rajahpravartini Bati (Ayurvedic),Arsenic,96.0,ppm,Shree Baidyanath Ayurved Bahwan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
1342,Religious powder,Festival Colors,Lead,2.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-02-25T00:00:00.000,No
246,Food-Spice,Coriander,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-07-14T00:00:00.000,No
1556,Toys/Children's Products,Wooden block,Lead,10.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2015-10-15T00:00:00.000,No
751,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Mercury,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
1427,Religious powder,Holi Color - Orange,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-02-25T00:00:00.000,No
1599,Food-Spice,Turmeric,Lead,0.53,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11T00:00:00.000,No
711,Dietary Supplement/Medications/Remedy,Forty Malt,Lead,-1.0,ppm,Labortories Dr. Collado,DOMINICAN REPUBLIC,2013-02-07T00:00:00.000,No
455,Dietary Supplement/Medications/Remedy,Gripe Water,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED KINGDOM,2012-05-14T00:00:00.000,No
890,Food-Spice,Cumin powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2013-08-29T00:00:00.000,No
766,Food-Spice,Dry Mango Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-29T00:00:00.000,No
33,Food Other,Baking yeast,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-02-22T00:00:00.000,No
132,Food-Spice,Curry powder,Lead,-1.0,ppm,"Square Consumer Products, Ltd",BANGLADESH,2011-04-22T00:00:00.000,No
1329,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Ayurvedic),Arsenic,16.0,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
12,Food-Spice,Garam masala,Lead,3.2,ppm,UNKNOWN OR NOT STATED,INDIA,2011-01-19T00:00:00.000,No
1064,Food-Spice,Cumin powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-02-28T00:00:00.000,No
408,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2012-03-31T00:00:00.000,No
1442,Toys/Children's Products,Red toy tin pot,Lead,78.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2015-03-05T00:00:00.000,No
1165,Cosmetics,Dawmy Lightening Body Cream,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,COTE D'IVOIRE,2014-08-06T00:00:00.000,No
650,Food-Spice,Food coloring powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-11-21T00:00:00.000,No
935,Food-Spice,Georgian spice (Kharcho),Lead,1.7,ppm,UNKNOWN OR NOT STATED,GEORGIA,2013-10-25T00:00:00.000,No
1035,Dietary Supplement/Medications/Remedy,Chamomile oil,Lead,-1.0,ppm,ROZ laboratories Inc,PHILIPPINES,2014-01-17T00:00:00.000,No
593,Toys/Children's Products,Power Rangers Super Samurai,Lead,-1.0,ppm,Power Rangers LLC,CHINA,2012-09-12T00:00:00.000,No
1117,Food-Spice,Georgian 'Tkemali' - Red plum sauce,Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-04-29T00:00:00.000,No
563,Toys/Children's Products,Yellow Dora shaker toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-08-13T00:00:00.000,No
1094,Cosmetics,Deluxe Nadinola Bleaching Cream,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2014-04-01T00:00:00.000,No
434,Toys/Children's Products,Plastic doll,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BRAZIL,2012-04-23T00:00:00.000,No
1132,Food Other,Tea,Lead,0.21,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-05-22T00:00:00.000,No
737,Cosmetics,Brown powder,Lead,0.38,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-03-15T00:00:00.000,No
126,Jewelry,Bracelet,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-04-19T00:00:00.000,No
532,Toys/Children's Products,Toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-09T00:00:00.000,No
995,Dietary Supplement/Medications/Remedy,Rejvon (Ayurvedic),Mercury,1.4,ppm,UNKNOWN OR NOT STATED,INDIA,2013-12-10T00:00:00.000,No
303,Food Other,Dried fruits,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-10-06T00:00:00.000,No
1608,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
110,Food Other,Olla Azteca Tamarind Pulp,Lead,-1.0,ppm,El Azteca de Mexico,MEXICO,2011-04-15T00:00:00.000,No
1450,Food-Spice,Chili Powder,Lead,4.9,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-03-17T00:00:00.000,No
1135,Toys/Children's Products,Minio Twist Crayon,Lead,-1.0,ppm,Bazic,UNKNOWN OR NOT STATED,2014-05-27T00:00:00.000,No
555,Toys/Children's Products,Stocking Train,Lead,1.1,ppm,Melissa + Doug,UNITED STATES,2012-08-10T00:00:00.000,No
1137,Dietary Supplement/Medications/Remedy,Bo Ying  Compound,Lead,2.5,ppm,Eu Yan Sang (Hong Kong) Limited,HONG KONG,2014-06-02T00:00:00.000,No
680,Food-Spice,Cinnamon Powder,Lead,4.4,ppm,UNKNOWN OR NOT STATED,MOROCCO,2012-12-12T00:00:00.000,No
1251,Dietary Supplement/Medications/Remedy,Nutritional supplement,Lead,0.83,ppm,UNKNOWN OR NOT STATED,INDIA,2015-01-15T00:00:00.000,No
399,Food-Spice,Georgian spice,Lead,1000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-03-09T00:00:00.000,No
640,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-11-21T00:00:00.000,No
88,Dietary Supplement/Medications/Remedy,Purple flower,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2011-04-06T00:00:00.000,No
387,Food Other,BrookBond Tea,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-02-14T00:00:00.000,No
793,Food-Spice,Fried Rice Seasoning,Lead,-1.0,ppm,Chief,TRINIDAD AND TOBAGO,2013-06-03T00:00:00.000,No
1626,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
149,Food Other,Tamarind,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-05-03T00:00:00.000,No
385,Food-Spice,Turmeric powder,Lead,870.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2012-02-03T00:00:00.000,No
1218,Dietary Supplement/Medications/Remedy,Gulan Chagans Salt (Ayurvedic),Lead,0.77,ppm,UNKNOWN OR NOT STATED,INDIA,2014-09-23T00:00:00.000,No
1089,Cosmetics,Dermaline Skin Lighting Cream,Lead,-1.0,ppm,"Leivon Cosmetics,Inc Division",DOMINICAN REPUBLIC,2014-04-01T00:00:00.000,No
1228,Food-Spice,Blue Fenugreek,Lead,47.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-11-06T00:00:00.000,No
874,Food-Candy,Hard candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-07-25T00:00:00.000,No
1305,Dietary Supplement/Medications/Remedy,Rajahpravartini Bati (Ayurvedic),Arsenic,99.0,ppm,Shree Baidyanath Ayurved Bahwan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
1186,Food-Spice,Khemeli Suneli,Lead,0.49,ppm,Ltd 'Tiemti',GEORGIA,2014-08-14T00:00:00.000,No
537,Food-Spice,Tuco orange seasoning,Lead,-1.0,ppm,Sibarila,PERU,2012-07-18T00:00:00.000,No
1106,Cosmetics,Ikb Brightening gel with 'Arbutin Complex',Mercury,-1.0,ppm,Mitchell group,LEBANON,2014-04-01T00:00:00.000,No
514,Food-Candy,Cervecita lollipop,Lead,-1.0,ppm,"Dulces Beny, S. A. De C.V.",MEXICO,2012-06-15T00:00:00.000,No
1313,Dietary Supplement/Medications/Remedy,Brahmi Bati (Ayurvedic),Lead,7.0,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
50,Food-Spice,Ajwain,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-03-16T00:00:00.000,No
738,Cosmetics,Surma,Lead,1.4,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2013-03-15T00:00:00.000,No
485,Dietary Supplement/Medications/Remedy,Sancochito,Lead,-1.0,ppm,Laboratorios Dr. Collado,DOMINICAN REPUBLIC,2012-06-06T00:00:00.000,No
1039,Food-Spice,Black pepper powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,SAUDI ARABIA,2014-01-17T00:00:00.000,No
521,Paint Supplies,Washable Fingerpaint,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-06-23T00:00:00.000,No
1042,Food-Spice,Mixed seven spice powder,Lead,1.5,ppm,UNKNOWN OR NOT STATED,IRAN (ISLAMIC REPUBLIC OF),2014-01-17T00:00:00.000,No
1451,Cosmetics,Baby Powder,Lead,2.5,ppm,Mothercare,PAKISTAN,2015-03-18T00:00:00.000,No
1461,Dietary Supplement/Medications/Remedy,Herbal tablets,Lead,100.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
1014,Tableware/Pottery,Clay cup,Lead,2900.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-12-23T00:00:00.000,No
1241,Food Other,Tender cottage cheese,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,RUSSIAN FEDERATION,2014-12-18T00:00:00.000,No
768,Food Other,Rice and lentil,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-29T00:00:00.000,No
519,Other,Dog Food,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-06-23T00:00:00.000,No
759,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Lead,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
1333,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Ayurvedic),Mercury,2.2,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
1004,Food-Spice,Asafoetida (Hing),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-12-10T00:00:00.000,No
304,Food Other,Seeds (Semilla de Calabasa),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-10-06T00:00:00.000,No
1622,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
1398,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Mercury,4000.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
1605,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Lead,1.2,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
928,Food-Spice,Vegetable Hot Soup Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-10-22T00:00:00.000,No
1237,Food-Spice,Meat spice,Lead,0.82,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-12-09T00:00:00.000,No
720,Food-Spice,Spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2013-02-20T00:00:00.000,No
975,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang,Lead,3.0,ppm,Meridian Pro,CHINA,2013-11-15T00:00:00.000,No
1293,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2015-02-25T00:00:00.000,No
333,Food-Spice,Spice,Lead,2.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-12-05T00:00:00.000,No
109,Food-Spice,Cumin powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-04-14T00:00:00.000,No
213,Food Other,Potato chips,Lead,-1.0,ppm,Frito Lay Dominicana,DOMINICAN REPUBLIC,2011-06-07T00:00:00.000,No
1344,Religious powder,Festival Colors,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-02-25T00:00:00.000,No
1026,Food-Candy,Chocolate,Lead,3.5,ppm,UNKNOWN OR NOT STATED,ECUADOR,2014-01-14T00:00:00.000,No
731,Food-Spice,Turmeric,Lead,48.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-03-05T00:00:00.000,No
1387,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulm) (Ayurvedic),Mercury,36.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
765,Religious powder,Tabiz Powder,Lead,760.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-29T00:00:00.000,No
1256,Food-Spice,Curry Powder,Lead,530.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-01-20T00:00:00.000,No
868,Dietary Supplement/Medications/Remedy,Black Dates Tea or Zizphuskernel,Lead,-1.0,ppm,"Jiangyin Tianjiang Herb Work Co,",CHINA,2013-07-23T00:00:00.000,No
681,Food-Spice,Ginger Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2012-12-12T00:00:00.000,No
1099,Cosmetics,Precious Ultra Brightening Gel,Lead,-1.0,ppm,Precious Beauty Products Ltd,LEBANON,2014-04-01T00:00:00.000,No
267,Dietary Supplement/Medications/Remedy,Mahadhanwantaram Gulika (Ayurvedic),Mercury,1.4,ppm,Arya Vaidya Sala,INDIA,2011-08-25T00:00:00.000,No
61,Dietary Supplement/Medications/Remedy,Children's DPH decongestant,Lead,-1.0,ppm,Federal Pharmaceutical,JAMAICA,2011-03-24T00:00:00.000,No
359,Dietary Supplement/Medications/Remedy,Laxmana Louh (Ayurvedic),Lead,180.0,ppm,Vyas Pharmaceuticals,INDIA,2012-01-23T00:00:00.000,No
974,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang,Cadmium,-1.0,ppm,Meridian Pro,CHINA,2013-11-15T00:00:00.000,No
673,Dietary Supplement/Medications/Remedy,Shatavari Capsules (Ayurvedic),Lead,-1.0,ppm,Goodcare Pharma (P) Ltd.,INDIA,2012-12-03T00:00:00.000,No
1426,Religious powder,Holi Color - Orange,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-02-25T00:00:00.000,No
1348,Religious powder,Kumkuman,Mercury,-1.0,ppm,Y.V.S.,INDIA,2015-02-25T00:00:00.000,No
778,Food-Spice,Cinnamon,Lead,2.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-04-01T00:00:00.000,No
459,Dietary Supplement/Medications/Remedy,Loratadina,Lead,-1.0,ppm,Ultra Laboratoros,MEXICO,2012-05-16T00:00:00.000,No
1576,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.021,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
1304,Dietary Supplement/Medications/Remedy,Gaisantak Bati (Ayurvedic),Mercury,2.5,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
299,Dietary Supplement/Medications/Remedy,Prenatal tablets w/ Folic Acid,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-09-23T00:00:00.000,No
1272,Food-Spice,Pepper seeds,Lead,0.81,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2015-02-13T00:00:00.000,No
1201,Food-Spice,Turmeric,Lead,0.66,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-09-05T00:00:00.000,No
1163,Cosmetics,Maxi Light - Lightening & Purifying Body Cream,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,COTE D'IVOIRE,2014-08-06T00:00:00.000,No
871,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-07-25T00:00:00.000,No
587,Toys/Children's Products,Sport car,Lead,-1.0,ppm,Mattel,MALAYSIA,2012-09-07T00:00:00.000,No
1459,Dietary Supplement/Medications/Remedy,Herbal powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
1500,Food-Spice,Turmeric,Lead,730.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-06-09T00:00:00.000,No
1,Food-Spice,Turmeric powder,Lead,2.9,ppm,UNKNOWN OR NOT STATED,INDIA,2011-01-04T00:00:00.000,No
1180,Food-Spice,Kondarie,Lead,1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-08-14T00:00:00.000,No
