,neversink_date,ashokan_east_storage,ashokan_east_elevation,ashokan_west_storage,ashokan_west_elevation,ashokan_release,schoharie_storage,schoharie_elevation,schoharie_release,rondout_storage,rondout_elevation,rondout_release,neversink_storage,neversink_elevation,neversink_north_flow_release,neversink_south_flow_release,neversink_conservation_flow_release,cannonsville_release,pepacton_storage,pepacton_elevation,pepacton_north_flow_release,pepactonsouth_flow_release,pepacton_conservation_flow_release,cannonsville_storage,cannonsville_elevation
706,2019-10-08T08:00:00.000,61.35,576.54,27.71,570.28,11,7.43,1097.03,151.5,47.57,837.13,14.59,23.56,1414.05,0.0,36.2,0.0,99.62,1254.38,67.8,69.7,14.1,44.58,1111.56,204.3
707,2019-10-09T08:00:00.000,60.89,576.26,27.9,570.53,11,7.35,1094.38,152.1,47.5,837.03,14.61,23.51,1413.92,36.7,46.8,13.3,99.29,1254.17,18.4,55.3,4.1,44.11,1111.13,434.1
708,2019-10-10T08:00:00.000,60.44,575.97,28.06,570.76,12,7.25,1094.38,151.0,47.47,836.99,14.57,23.5,1413.87,15.3,41.0,5.9,98.89,1253.91,43.0,4.5,0.0,43.59,1110.66,394.3
709,2019-10-11T08:00:00.000,59.98,575.67,28.24,570.97,14,7.15,1094.38,131.3,47.45,836.96,14.57,23.48,1413.82,0.0,35.7,0.0,98.51,1253.66,47.5,0.0,0.0,43.18,1110.28,268.9
710,2019-10-12T08:00:00.000,59.53,575.36,28.39,571.17,14,7.04,1094.38,150.6,47.42,836.91,14.57,23.46,1413.77,0.0,35.7,0.0,98.1,1253.4,47.4,0.0,0.0,42.78,1109.9,278.3
711,2019-10-13T08:00:00.000,59.12,575.07,28.56,571.37,14,6.92,1094.38,151.9,47.39,836.86,14.57,23.44,1413.72,0.0,35.7,0.0,97.69,1253.13,48.4,0.0,0.0,42.13,1109.28,508.5
712,2019-10-14T08:00:00.000,58.71,574.8,28.72,571.58,14,6.81,1094.38,151.7,47.36,836.82,14.59,23.37,1413.51,43.0,53.7,0.0,97.28,1252.86,48.4,0.0,0.0,41.66,1108.82,338.5
713,2019-10-15T08:00:00.000,58.39,574.5,28.87,571.77,14,6.67,1091.9,153.0,47.3,836.73,14.58,23.33,1413.39,44.1,17.6,0.0,96.83,1252.55,48.4,0.0,0.0,41.31,1108.49,159.7
714,2019-10-16T08:00:00.000,58.43,574.29,29.71,571.96,17,7.27,1091.9,142.1,47.44,836.94,14.57,23.71,1414.42,35.6,0.0,0.0,97.94,1253.29,48.4,0.0,0.0,41.77,1108.93,87.7
715,2019-10-17T08:00:00.000,58.18,574.32,30.26,573.03,17,8.98,1100.27,6.8,46.82,836.0,14.6,24.15,1415.52,35.8,0.0,0.0,99.69,1254.43,47.8,0.0,0.0,43.54,1110.61,87.7
716,2019-10-18T08:00:00.000,57.87,574.14,30.57,573.7,16,9.66,1100.27,31.1,46.75,835.91,14.6,24.33,1415.94,38.5,0.0,0.0,100.34,1254.85,51.1,0.0,0.0,44.46,1111.45,97.5
717,2019-10-19T08:00:00.000,57.57,573.92,30.82,574.07,16,10.0,1100.27,65.2,46.84,836.05,14.66,24.42,1416.17,38.7,0.0,0.0,100.68,1255.07,51.5,0.0,0.0,44.88,1111.84,99.1
718,2019-10-20T08:00:00.000,57.3,573.71,31.08,574.39,14,10.23,1100.27,86.3,46.96,836.22,14.68,24.49,1416.33,38.7,0.0,0.0,100.82,1255.16,51.5,0.0,0.0,45.13,1112.07,99.2
719,2019-10-21T08:00:00.000,56.99,573.52,31.31,574.7,15,10.4,1104.8,97.7,47.04,836.34,14.71,24.54,1416.47,38.6,0.0,0.0,100.79,1255.14,51.5,0.0,0.0,45.3,1112.23,99.3
720,2019-10-22T08:00:00.000,56.71,573.32,31.73,574.98,16,10.54,1105.35,105.1,47.17,836.54,14.73,24.66,1416.75,38.7,0.0,0.0,100.83,1255.17,51.9,0.0,0.0,45.53,1112.43,96.0
721,2019-10-23T08:00:00.000,56.1,573.11,32.16,575.47,16,10.87,1105.35,95.0,47.25,836.66,14.76,24.82,1417.15,38.7,0.0,0.0,100.91,1255.22,52.0,0.0,0.0,46.07,1112.93,96.0
722,2019-10-24T08:00:00.000,55.51,572.69,32.49,575.98,15,11.09,1107.0,95.7,47.31,836.74,14.78,24.92,1417.38,38.7,0.0,0.0,100.94,1255.24,52.0,0.0,0.0,46.49,1113.31,96.2
723,2019-10-25T08:00:00.000,54.9,572.27,32.8,576.36,15,11.23,1107.66,96.6,47.36,836.82,14.78,24.99,1417.57,38.7,0.0,0.0,100.9,1255.21,52.0,0.0,0.0,46.86,1113.65,96.4
724,2019-10-26T08:00:00.000,54.34,571.85,33.1,576.71,15,11.34,1107.66,95.2,47.39,836.87,14.78,25.07,1417.76,38.9,0.0,0.0,100.83,1255.18,52.0,0.0,0.0,47.22,1113.98,96.5
725,2019-10-27T08:00:00.000,53.93,571.46,34.02,577.06,18,11.82,1107.66,70.9,47.7,837.33,14.79,25.47,1418.74,38.8,0.0,0.0,101.19,1255.41,52.0,0.0,0.0,47.92,1114.62,96.7
726,2019-10-28T08:00:00.000,53.33,571.17,34.54,578.13,18,12.36,1110.25,10.4,47.65,837.26,14.79,25.67,1419.23,38.7,0.0,0.0,101.61,1255.67,52.1,0.0,0.0,48.53,1115.17,97.0
727,2019-10-29T08:00:00.000,52.88,570.75,34.94,578.73,17,12.75,1112.01,6.2,47.41,836.9,14.77,25.82,1419.58,38.7,0.0,0.0,102.04,1255.95,52.2,0.0,0.0,49.01,1115.59,97.2
728,2019-10-30T08:00:00.000,52.61,570.44,35.38,579.19,17,13.06,1113.25,2.7,47.39,836.86,14.75,25.99,1419.97,38.8,0.0,0.0,102.58,1256.3,52.1,0.0,0.0,49.29,1115.83,97.0
729,2019-10-31T08:00:00.000,52.58,570.25,38.25,579.7,17,13.35,1035.05,52.3,48.63,838.73,14.81,28.19,1425.09,37.7,0.0,0.0,104.61,1257.62,50.5,0.0,0.0,50.98,1117.3,94.2
730,2019-11-01T08:00:00.000,52.6,570.23,40.78,582.85,19,16.97,1122.78,62.0,48.94,839.19,10.01,29.38,1427.78,38.9,0.0,0.0,106.95,1259.09,43.4,0.0,3.8,55.08,1120.83,98.8
731,2019-11-02T08:00:00.000,52.66,570.24,41.73,585.57,7,17.12,1122.78,4.1,48.7,838.83,9.83,29.81,1428.74,38.7,0.0,0.0,108.36,1259.97,52.0,0.0,0.0,57.18,1122.56,99.8
732,2019-11-03T08:00:00.000,52.7,570.28,42.19,586.54,7,17.04,1122.78,4.0,48.46,838.47,9.85,30.08,1429.32,38.9,0.0,0.0,109.34,1260.58,52.2,0.0,0.0,58.53,1123.69,97.3
733,2019-11-04T08:00:00.000,52.75,570.31,42.44,587.02,7,16.99,1126.32,1.8,48.04,837.84,9.85,30.28,1429.75,40.6,0.0,0.0,110.1,1261.05,54.5,0.0,0.0,59.55,1124.52,101.5
734,2019-11-05T08:00:00.000,52.79,570.35,42.58,587.27,8,16.95,1126.32,3.6,47.78,837.48,9.86,30.29,1429.78,38.9,0.0,0.0,110.56,1261.34,52.4,0.0,0.0,60.37,1125.19,97.7
735,2019-11-06T08:00:00.000,52.84,570.38,42.61,587.41,8,16.8,1126.32,2.4,47.49,837.01,9.88,30.22,1429.64,39.1,0.0,0.0,111.08,1261.66,52.5,0.0,0.0,61.02,1125.72,98.0
736,2019-11-07T08:00:00.000,52.91,570.42,42.65,587.45,8,16.91,1126.32,0.9,47.45,836.95,9.91,30.38,1429.97,39.2,0.0,0.0,111.28,1261.76,51.6,0.0,0.0,61.7,1126.24,98.2
737,2019-11-08T08:00:00.000,52.96,570.46,42.58,587.48,8,16.87,1125.96,2.3,47.27,836.69,9.94,30.48,1430.19,39.0,0.0,0.0,111.25,1261.77,51.6,0.0,0.0,62.24,1126.68,98.4
738,2019-11-09T08:00:00.000,53.01,570.49,42.5,587.42,7,16.85,1125.96,2.8,47.12,836.46,9.95,30.57,1430.37,38.9,0.0,0.0,111.14,1261.71,51.6,0.0,0.0,62.68,1127.03,98.5
739,2019-11-10T08:00:00.000,53.37,570.53,42.39,587.33,7,16.84,1125.96,1.8,46.93,836.17,9.96,30.65,1430.54,39.0,0.0,0.0,111.04,1261.64,51.6,0.0,0.0,63.09,1127.35,97.4
740,2019-11-11T08:00:00.000,53.73,570.78,42.25,587.22,7,16.83,1125.96,0.0,46.76,835.92,9.93,30.73,1430.72,39.0,0.0,0.0,110.93,1261.58,51.6,0.0,0.0,63.48,1127.66,97.4
741,2019-11-12T08:00:00.000,54.04,571.05,42.11,587.07,7,16.8,1125.77,2.1,46.8,835.95,9.97,30.79,1430.84,38.9,0.0,0.0,110.82,1261.49,51.6,0.0,0.0,63.54,1127.71,97.5
742,2019-11-13T08:00:00.000,54.36,571.24,41.95,586.95,7,16.76,1125.66,0.9,46.87,836.09,9.99,30.83,1430.94,38.6,0.0,0.0,110.59,1261.36,51.5,0.0,0.0,63.53,1127.69,97.5
743,2019-11-14T08:00:00.000,54.69,571.47,41.77,586.77,7,16.81,1125.69,2.8,46.99,836.26,10.01,30.88,1431.04,38.8,0.0,0.0,110.39,1261.23,51.5,0.0,0.0,63.46,1127.65,97.5
744,2019-11-15T08:00:00.000,55.01,571.7,41.6,586.6,7,16.76,1125.61,2.7,47.07,836.38,9.98,30.92,1431.12,38.8,0.0,0.0,110.19,1261.11,52.1,0.0,0.0,63.39,1127.59,97.5
745,2019-11-16T08:00:00.000,55.31,571.93,41.4,586.4,7,16.64,1125.61,0.7,47.13,836.47,10.02,30.96,1431.22,38.9,0.0,0.0,109.98,1260.99,52.1,0.0,0.0,63.31,1127.53,97.5
746,2019-11-17T08:00:00.000,55.59,572.13,41.22,586.21,7,16.64,1125.61,3.3,47.17,836.53,9.98,31.01,1431.32,39.0,0.0,0.0,109.81,1260.87,52.1,0.0,0.0,63.2,1127.44,97.4
747,2019-11-18T08:00:00.000,56.04,572.33,41.16,586.02,7,16.8,1125.55,3.2,47.33,836.78,9.97,31.05,1431.42,39.0,0.0,0.0,109.81,1260.87,52.1,0.0,0.0,63.14,1127.39,97.4
748,2019-11-19T08:00:00.000,56.38,572.65,41.17,585.96,7,16.96,1125.55,0.0,47.46,836.97,9.99,31.22,1431.78,38.7,0.0,0.0,109.95,1260.96,52.1,0.0,0.0,63.32,1127.54,97.4
749,2019-11-20T08:00:00.000,56.83,572.88,40.94,585.98,8,16.93,1125.55,1.6,47.47,836.99,9.97,31.3,1431.95,38.7,0.0,0.0,109.86,1260.9,52.1,0.0,0.0,63.43,1127.62,97.5
750,2019-11-21T08:00:00.000,57.32,573.2,40.63,585.73,8,16.9,1125.55,3.1,47.61,837.2,9.97,31.26,1431.86,38.7,0.0,0.0,109.89,1260.93,52.1,0.0,0.0,63.48,1127.66,97.5
751,2019-11-22T08:00:00.000,57.83,573.54,40.31,585.41,8,16.92,1126.0,3.0,47.68,837.3,9.97,31.14,1431.62,38.7,0.0,0.0,110.03,1261.01,52.2,0.0,0.0,63.56,1127.73,97.5
752,2019-11-23T08:00:00.000,58.42,573.89,40.06,585.1,8,16.93,1126.0,0.8,47.69,837.32,10.01,31.24,1431.81,38.8,0.0,0.0,110.16,1261.1,52.2,0.0,0.0,63.74,1127.87,97.5
753,2019-11-24T08:00:00.000,59.14,574.3,40.68,584.82,8,17.15,1126.67,1.0,48.18,838.06,10.02,31.56,1432.51,38.9,0.0,0.0,110.53,1261.32,52.2,0.0,0.0,64.07,1128.13,97.6
754,2019-11-25T08:00:00.000,59.69,574.8,40.8,585.47,8,17.14,1126.67,3.6,48.21,838.09,10.05,31.74,1432.9,39.0,0.0,0.0,110.9,1261.55,52.3,0.0,0.0,64.43,1128.42,97.7
755,2019-11-26T08:00:00.000,60.26,575.18,40.83,585.59,7,17.13,1126.67,1.5,48.1,837.93,10.21,31.89,1433.22,39.1,0.0,0.0,111.2,1261.74,52.3,0.0,0.0,64.81,1128.72,97.8
756,2019-11-27T08:00:00.000,60.8,575.55,40.92,585.62,8,17.21,1126.67,0.0,48.02,837.8,10.21,32.05,1433.58,39.1,0.0,0.0,111.64,1262.01,52.3,0.0,0.0,65.2,1129.04,97.9
757,2019-11-28T08:00:00.000,61.31,575.9,40.9,585.66,8,17.18,1126.67,0.2,47.88,837.6,10.2,32.21,1433.92,39.0,0.0,0.0,112.14,1262.32,52.4,0.0,0.0,65.77,1129.48,97.5
758,2019-11-29T08:00:00.000,61.82,576.24,40.89,585.72,8,17.1,1126.67,4.7,47.83,837.52,10.2,32.21,1433.9,38.9,0.0,0.0,112.55,1262.58,52.4,0.0,0.0,66.21,1129.83,97.5
759,2019-11-30T08:00:00.000,62.31,576.57,40.82,585.69,7,17.03,1126.67,2.4,47.83,837.52,10.19,32.09,1433.66,70.9,0.0,0.0,112.89,1262.79,65.3,0.0,0.0,66.59,1130.13,113.0
760,2019-12-01T08:00:00.000,62.97,576.9,40.81,585.61,7,17.02,1126.67,2.4,47.88,837.6,10.15,32.02,1433.51,71.0,0.0,0.0,113.33,1263.06,64.5,0.0,0.0,67.02,1130.46,113.1
761,2019-12-02T08:00:00.000,63.51,577.31,40.72,585.6,7,17.03,1126.35,1.3,47.71,837.35,10.11,32.07,1433.6,71.0,0.0,0.0,113.7,1263.27,64.7,0.0,0.0,67.46,1130.79,113.3
762,2019-12-03T08:00:00.000,64.03,577.67,40.55,585.51,7,17.01,1126.35,0.0,47.24,836.64,10.1,32.09,1433.66,70.6,0.0,0.0,114.03,1263.48,64.8,0.0,0.0,67.93,1131.15,113.4
763,2019-12-04T08:00:00.000,64.54,578.02,40.35,585.33,14,16.96,1126.17,13.9,47.03,836.32,10.04,32.15,1433.76,70.7,6.6,0.0,114.23,1263.59,64.9,8.8,0.0,68.21,1131.36,113.5
764,2019-12-05T08:00:00.000,65.06,578.35,40.12,585.12,7,16.93,1126.1,0.0,46.82,836.01,10.03,32.17,1433.82,70.9,0.0,0.0,114.38,1263.69,64.9,0.0,0.0,68.38,1131.49,113.5
765,2019-12-06T08:00:00.000,65.6,578.68,39.88,584.89,7,16.91,1126.1,4.0,46.79,835.96,10.02,32.08,1433.62,70.9,0.0,0.0,114.5,1263.76,65.0,0.0,0.0,68.51,1131.59,112.8
766,2019-12-07T08:00:00.000,66.09,579.04,39.6,584.62,7,16.86,1126.1,3.4,46.73,835.87,10.01,31.96,1433.37,70.9,0.0,0.0,114.61,1263.83,65.0,0.0,0.0,68.57,1131.64,112.7
767,2019-12-08T08:00:00.000,66.61,579.36,39.3,584.32,6,16.87,1126.1,0.8,46.63,835.73,10.01,31.84,1433.12,70.9,0.0,0.0,114.68,1263.86,65.0,0.0,0.0,68.6,1131.65,112.8
768,2019-12-09T08:00:00.000,67.32,579.7,39.72,584.0,7,17.41,1125.9,3.3,46.89,836.11,10.08,32.26,1434.04,71.0,0.0,0.0,115.75,1264.53,65.0,0.0,0.0,69.14,1132.07,112.8
769,2019-12-10T08:00:00.000,67.97,580.15,40.81,584.43,101,17.78,1128.48,13.7,47.08,836.4,10.11,32.77,1435.07,71.0,0.0,0.0,118.2,1265.97,65.3,0.0,0.0,72.03,1134.29,113.3
770,2019-12-11T08:00:00.000,68.59,580.56,41.32,585.6,190,17.38,1128.48,6.5,46.96,836.22,10.16,32.89,1435.34,70.8,0.0,0.0,119.68,1266.87,65.6,0.0,0.0,74.06,1135.8,114.2
771,2019-12-12T08:00:00.000,69.18,580.95,41.38,586.13,287,17.17,1127.18,5.1,46.95,836.2,10.15,32.94,1435.42,70.8,0.0,0.0,120.62,1267.43,65.1,0.0,0.0,75.5,1136.85,114.7
772,2019-12-13T08:00:00.000,69.99,581.33,41.7,586.18,386,17.18,1126.74,2.1,47.07,836.38,10.14,33.06,1435.68,70.9,0.0,0.0,121.49,1267.96,64.5,0.0,0.0,76.66,1137.71,113.6
773,2019-12-14T08:00:00.000,70.67,581.82,42.88,586.51,403,17.7,1126.74,6.9,47.51,837.05,10.14,33.81,1437.23,71.0,0.0,0.0,122.74,1268.67,64.6,0.0,0.0,78.26,1138.88,113.8
774,2019-12-15T08:00:00.000,71.3,582.24,43.3,587.72,403,17.36,1126.74,3.7,47.66,837.27,10.21,34.11,1437.85,71.0,0.0,0.0,123.02,1268.84,82.1,71.0,0.0,79.6,1139.85,114.3
775,2019-12-16T08:00:00.000,71.97,582.65,43.36,588.16,403,17.21,1126.82,2.8,47.72,837.36,10.24,34.24,1438.12,71.0,0.0,0.0,124.17,1269.51,97.2,97.2,0.0,80.67,1140.61,114.6
776,2019-12-17T08:00:00.000,72.58,583.06,43.23,588.22,466,17.13,1126.82,6.6,47.76,837.42,10.26,34.29,1438.22,70.9,0.0,0.0,124.66,1269.79,97.3,97.3,0.0,81.58,1141.25,213.3
777,2019-12-18T08:00:00.000,73.12,583.44,42.85,588.08,504,17.03,1126.82,2.9,47.7,837.34,10.23,34.27,1438.16,70.8,0.0,0.0,124.93,1269.95,97.3,97.3,0.0,82.18,1141.66,366.8
778,2019-12-19T08:00:00.000,73.63,583.77,42.23,587.71,594,16.92,1126.25,10.7,47.39,836.86,10.2,34.17,1437.99,71.1,0.0,0.0,125.28,1270.15,96.9,97.5,0.0,82.47,1141.87,388.6
779,2019-12-20T08:00:00.000,74.09,584.09,41.56,587.05,599,16.9,1126.25,3.0,47.37,836.83,10.25,34.02,1437.67,70.9,0.0,0.0,125.37,1270.2,97.0,97.5,0.0,82.65,1142.0,388.7
780,2019-12-21T08:00:00.000,74.46,584.39,40.91,586.36,599,16.91,1126.25,0.9,47.21,836.6,10.31,33.97,1437.56,70.7,0.0,0.0,125.38,1270.21,97.0,97.4,0.0,82.81,1142.11,388.7
781,2019-12-22T08:00:00.000,74.74,584.62,40.35,585.71,597,16.91,1126.25,3.1,47.07,836.38,10.32,33.92,1437.45,70.9,0.0,0.0,125.38,1270.21,96.9,97.3,0.0,82.98,1142.23,388.9
782,2019-12-23T08:00:00.000,74.79,584.79,40.06,585.13,598,16.96,1126.07,22.4,47.09,836.4,10.31,33.79,1437.18,70.9,0.0,0.0,125.4,1270.22,97.2,97.3,0.0,83.05,1142.28,389.0
783,2019-12-24T08:00:00.000,74.78,584.82,39.75,584.82,598,16.93,1126.07,2.5,47.23,836.63,10.31,33.61,1436.82,70.8,0.0,0.0,125.35,1270.2,97.1,97.3,0.0,82.99,1142.24,388.9
784,2019-12-25T08:00:00.000,74.79,584.82,39.41,584.48,594,16.91,1126.07,1.3,47.38,836.85,10.32,33.47,1436.52,70.7,0.0,0.0,125.31,1270.17,97.2,97.3,0.0,82.82,1142.12,388.6
785,2019-12-26T08:00:00.000,74.78,584.82,39.02,584.11,594,16.87,1125.91,0.5,47.52,837.06,10.34,33.31,1436.2,70.7,0.0,0.0,125.24,1270.13,97.0,97.2,0.0,82.62,1141.97,388.6
786,2019-12-27T08:00:00.000,74.81,584.82,38.71,583.71,593,16.92,1125.91,2.4,47.69,837.32,10.33,33.17,1435.9,70.7,0.0,0.0,125.24,1270.13,97.0,97.0,0.0,82.52,1141.91,388.3
787,2019-12-28T08:00:00.000,74.78,584.84,38.36,583.35,591,16.92,1125.91,2.4,47.74,837.39,10.34,33.02,1435.58,70.7,0.0,0.0,125.35,1270.19,97.0,97.0,0.0,82.51,1141.9,388.4
788,2019-12-29T08:00:00.000,74.89,584.82,38.14,582.97,589,16.98,1126.15,1.2,47.87,837.58,10.33,32.93,1435.41,70.7,0.0,0.0,125.56,1270.31,97.0,97.1,0.0,82.52,1141.91,388.5
789,2019-12-30T08:00:00.000,75.02,584.9,38.32,582.73,589,17.11,1126.15,1.7,47.93,837.68,10.32,32.97,1435.48,70.8,0.0,0.0,126.12,1270.64,97.1,97.1,0.0,83.18,1142.37,388.7
790,2019-12-31T08:00:00.000,75.11,584.97,38.24,582.92,589,17.06,1126.55,2.0,47.93,837.68,10.29,32.86,1435.26,70.8,0.0,0.0,126.3,1270.74,97.2,96.6,0.0,83.72,1142.75,389.3
791,2020-01-01T08:00:00.000,75.18,585.059998,37.84,582.650024,588,16.96,1126.55,1.4,47.62,837.409973,10.19,32.61,1435.03,70.800003,0.0,0.0,126.95,1270.95,97.300003,96.800003,0.0,84.57,1143.07,389.700012
792,2020-01-02T08:00:00.000,75.18,585.06,37.84,582.64,587,16.96,1126.19,0.0,47.62,837.21,10.27,32.61,1434.74,70.7,0.0,0.0,126.95,1271.12,97.3,96.8,0.0,84.57,1143.35,390.3
793,2020-01-03T08:00:00.000,75.21,585.07,37.62,582.4,587,16.96,1126.19,1.2,47.56,837.12,10.23,32.49,1434.48,70.7,0.0,0.0,127.47,1271.42,97.0,96.9,0.0,84.72,1143.45,390.5
794,2020-01-04T08:00:00.000,75.28,585.08,37.52,582.16,586,17.03,1126.19,1.5,47.59,837.16,10.24,32.44,1434.36,70.7,0.0,0.0,127.97,1271.7,97.0,97.0,0.0,84.91,1143.59,390.7
795,2020-01-05T08:00:00.000,75.3,585.12,37.39,582.06,586,16.99,1126.19,1.5,47.55,837.1,10.21,32.3,1434.1,70.8,0.0,0.0,128.39,1271.95,193.9,97.1,0.0,85.0,1143.65,390.6
796,2020-01-06T08:00:00.000,75.27,585.14,37.22,581.9,585,16.97,1126.23,3.1,47.51,837.03,10.18,32.16,1433.8,70.9,0.0,0.0,128.75,1272.16,97.2,97.2,0.0,85.03,1143.67,390.8
797,2020-01-07T08:00:00.000,75.3,585.12,37.01,581.73,585,16.93,1126.13,1.5,47.33,836.78,10.18,32.14,1433.76,70.9,0.0,0.0,129.15,1272.39,97.0,97.2,0.0,84.96,1143.62,390.9
798,2020-01-08T08:00:00.000,75.25,585.14,36.84,581.5,582,16.89,1126.13,3.2,47.27,836.68,10.19,31.97,1433.4,6.1,64.4,0.4,129.08,1272.35,97.2,97.1,0.0,84.82,1143.52,387.8
799,2020-01-09T08:00:00.000,75.22,585.11,36.72,581.31,519,16.87,1126.13,2.4,47.19,836.57,10.24,31.81,1433.05,0.0,70.7,0.0,129.33,1272.51,97.2,97.2,0.0,84.57,1143.34,386.2
800,2020-01-10T08:00:00.000,75.28,585.1,36.71,581.19,423,16.91,1126.13,0.8,47.19,836.57,10.23,31.77,1432.96,0.0,70.7,0.0,129.4,1272.54,97.3,97.2,0.0,84.4,1143.21,386.1
801,2020-01-11T08:00:00.000,75.29,585.13,36.83,581.18,314,17.0,1126.13,1.7,47.15,836.5,10.17,31.91,1433.27,0.0,70.7,0.0,129.65,1272.66,97.2,97.1,0.0,84.37,1143.2,385.7
802,2020-01-12T08:00:00.000,75.31,585.13,37.12,581.27,300,17.18,1126.13,4.2,47.15,836.5,10.14,32.4,1434.31,0.0,71.0,0.0,130.25,1273.03,97.3,96.9,0.0,84.53,1143.32,386.0
803,2020-01-13T08:00:00.000,75.32,585.15,37.34,581.62,301,17.09,1126.76,2.3,47.23,836.62,10.13,32.45,1434.42,0.0,71.1,0.0,130.59,1273.22,97.2,96.9,0.0,84.53,1143.32,386.1
804,2020-01-14T08:00:00.000,75.33,585.15,37.49,581.85,303,17.02,1126.76,3.8,47.27,836.69,10.11,32.45,1434.42,0.0,71.1,0.0,130.88,1273.38,97.2,96.9,0.0,84.49,1143.29,386.2
805,2020-01-15T08:00:00.000,75.38,585.16,37.72,582.01,303,16.97,1126.24,0.6,47.37,836.84,10.08,32.43,1434.34,0.0,71.1,0.0,131.22,1273.57,97.3,96.9,0.0,84.43,1143.26,386.0
806,2020-01-16T08:00:00.000,75.36,585.19,38.01,582.26,213,16.98,1126.24,1.7,47.45,836.95,10.06,32.34,1434.18,0.0,71.1,0.0,131.47,1273.72,97.3,97.0,0.0,84.42,1143.23,386.0
807,2020-01-17T08:00:00.000,75.35,585.16,38.23,582.56,125,16.88,1126.24,37.9,47.54,837.09,10.01,32.21,1433.9,47.7,64.4,0.0,131.56,1273.76,97.2,97.2,0.0,84.13,1143.04,462.9
808,2020-01-18T08:00:00.000,75.4,585.17,38.47,582.82,88,16.91,1126.24,0.9,47.55,837.11,10.03,32.23,1433.95,61.0,61.9,0.0,131.59,1273.78,97.1,96.9,0.0,83.79,1142.8,497.4
809,2020-01-19T08:00:00.000,75.36,585.2,38.65,583.08,85,16.91,1126.24,2.7,47.59,837.17,10.01,32.26,1434.02,60.9,62.0,0.0,131.61,1273.78,97.1,96.9,0.0,83.5,1142.6,497.2
810,2020-01-20T08:00:00.000,75.36,585.18,38.8,583.3,85,16.86,1126.24,0.0,47.63,837.23,10.03,32.15,1433.77,60.8,62.0,0.0,131.54,1273.75,97.2,97.0,0.0,83.11,1142.32,496.4
811,2020-01-21T08:00:00.000,75.39,585.18,38.92,583.44,84,16.81,1125.74,2.7,47.76,837.42,10.02,32.03,1433.52,60.8,61.9,0.0,131.36,1273.65,97.2,97.0,0.0,82.65,1142.0,497.8
812,2020-01-22T08:00:00.000,75.36,585.19,39.17,583.58,79,16.75,1125.74,66.5,47.75,837.41,10.03,31.99,1433.44,60.7,61.9,0.0,130.91,1273.39,97.1,96.9,0.0,82.29,1141.75,497.1
813,2020-01-23T08:00:00.000,75.34,585.18,39.5,583.85,22,16.74,1125.51,113.3,47.72,837.36,10.04,31.98,1433.41,60.9,61.9,0.0,130.7,1273.28,97.1,96.9,0.0,81.94,1141.5,497.1
814,2020-01-24T08:00:00.000,75.1,585.16,39.81,584.21,11,16.74,1125.52,111.6,47.54,837.09,10.03,31.96,1433.37,60.7,61.9,0.0,130.5,1273.17,97.2,96.8,0.0,81.78,1141.37,497.0
815,2020-01-25T08:00:00.000,74.91,585.03,40.57,584.55,12,16.99,1125.52,112.4,47.53,837.07,10.0,32.12,1433.71,60.7,61.9,0.0,130.66,1273.26,97.2,96.7,0.0,82.02,1141.57,497.0
816,2020-01-26T08:00:00.000,74.8,584.9,40.68,585.35,12,16.98,1125.52,114.3,47.4,836.88,10.0,32.2,1433.89,61.0,62.0,0.0,130.77,1273.32,97.2,96.7,0.0,82.31,1141.76,496.6
817,2020-01-27T08:00:00.000,74.96,584.84,40.65,585.46,12,16.92,1126.2,96.9,47.23,836.63,10.05,32.23,1433.96,61.0,62.0,0.0,130.72,1273.29,97.1,96.7,0.0,82.41,1141.83,495.7
818,2020-01-28T08:00:00.000,75.08,584.94,40.69,585.44,12,16.86,1126.2,111.8,47.04,836.34,10.12,32.24,1433.97,60.9,62.0,0.0,130.66,1273.26,97.1,96.7,0.0,82.39,1141.82,576.0
819,2020-01-29T08:00:00.000,75.15,585.01,40.76,585.48,12,16.78,1125.8,111.1,46.84,836.04,10.19,32.2,1433.89,60.7,62.0,0.0,130.36,1273.09,97.2,96.8,0.0,82.17,1141.66,750.9
820,2020-01-30T08:00:00.000,75.17,585.04,40.8,585.55,11,16.76,1125.8,111.7,46.62,835.71,10.23,32.18,1433.84,60.7,62.0,0.0,130.16,1272.98,97.2,96.7,0.0,81.8,1141.4,798.2
821,2020-01-31T08:00:00.000,75.09,585.06,40.84,585.59,11,16.78,1125.8,110.0,46.35,835.3,10.24,32.16,1433.81,61.0,62.0,0.0,130.01,1272.88,97.1,96.7,0.0,81.44,1141.15,795.5
