cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,housing_psa,x_coord_cd,y_coord_cd,susp_race,susp_sex,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,susp_age_group,hadevelopt,transit_district,station_name
185717410,2006-09-11T00:00:00.000,01:57:00,78,2006-09-11T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,PRIVATE/PAROCHIAL SCHOOL,N.Y. POLICE DEPT,0,NA,NA,991643.0,185287.0,UNKNOWN,M,40.675251891,-73.973348833,"{'latitude': '40.675251891', 'longitude': '-73.973348833'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,F,17619.0,14.0,2.0,27.0,50.0,2006-09-11T00:00:00.000,02:00:00,,,,
228562199,2007-09-06T00:00:00.000,11:00:00,113,2007-09-06T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1047252.0,184006.0,BLACK,M,40.671514751,-73.772884496,"{'latitude': '40.671514751', 'longitude': '-73.772884496'}",PATROL BORO QUEENS SOUTH,18-24,BLACK,F,24669.0,41.0,3.0,47.0,71.0,2007-09-06T00:00:00.000,11:10:00,18-24,,,
916783859,2011-04-09T00:00:00.000,16:14:00,1,2011-04-09T00:00:00.000,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",ATTEMPTED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,NA,983728.0,201372.0,,,40.719404551,-74.001884563,"{'latitude': '40.719404551', 'longitude': '-74.001884563'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,12076.0,57.0,4.0,32.0,1.0,2011-04-09T00:00:00.000,16:14:00,,,,
383549705,2006-05-23T00:00:00.000,14:19:00,75,2006-05-23T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1013865.0,178402.0,BLACK,,40.656307659,-73.89326627,"{'latitude': '40.656307659', 'longitude': '-73.89326627'}",PATROL BORO BKLYN NORTH,,BLACK,F,17214.0,45.0,2.0,25.0,47.0,,,,,,
532080987,2006-11-11T00:00:00.000,17:33:00,34,2006-11-11T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,NA,1005074.0,253173.0,WHITE HISPANIC,M,40.861559813,-73.924718235,"{'latitude': '40.861559813', 'longitude': '-73.924718235'}",PATROL BORO MAN NORTH,,UNKNOWN,D,13098.0,47.0,4.0,39.0,22.0,,,,,3.0,200 ST.-DYCKMAN ST.
288346029,2006-07-18T00:00:00.000,16:30:00,71,2006-07-18T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,NA,1001698.0,179824.0,BLACK,,40.660243068,-73.937113554,"{'latitude': '40.660243068', 'longitude': '-73.937113554'}",PATROL BORO BKLYN SOUTH,25-44,BLACK,M,16866.0,17.0,2.0,17.0,44.0,2006-07-18T00:00:00.000,16:35:00,,,,
742689084,2009-08-09T00:00:00.000,13:00:00,75,2009-08-09T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,,CHURCH,N.Y. POLICE DEPT,0,NA,NA,1016733.0,187225.0,BLACK HISPANIC,F,40.680514754,-73.882887235,"{'latitude': '40.680514754', 'longitude': '-73.882887235'}",PATROL BORO BKLYN NORTH,45-64,WHITE HISPANIC,M,17215.0,45.0,2.0,37.0,47.0,2009-08-09T00:00:00.000,14:00:00,,,,
562166508,2010-07-22T00:00:00.000,14:45:00,122,2010-10-16T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,256,"MISCHIEF, CRIMINAL 4, BY FIRE",COMPLETED,MISDEMEANOR,STATEN ISLAND,OPPOSITE OF,PARK/PLAYGROUND,OTHER,97,NA,NA,937064.0,147878.0,,,40.572449525,-74.169850666,"{'latitude': '40.572449525', 'longitude': '-74.169850666'}",PATROL BORO STATEN ISLAND,,UNKNOWN,E,10700.0,30.0,1.0,9.0,75.0,,,,,,
384823851,2007-12-21T00:00:00.000,07:45:00,66,2008-02-27T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,985269.0,173554.0,WHITE HISPANIC,M,40.643050409,-73.996329604,"{'latitude': '40.643050409', 'longitude': '-73.996329604'}",PATROL BORO BKLYN SOUTH,25-44,WHITE HISPANIC,F,17621.0,2.0,2.0,7.0,39.0,2007-12-21T00:00:00.000,08:00:00,25-44,,,
299714063,2007-12-21T00:00:00.000,08:00:00,23,2008-01-08T00:00:00.000,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,NA,1000329.0,225433.0,BLACK,M,40.785431303,-73.941938889,"{'latitude': '40.785431303', 'longitude': '-73.941938889'}",PATROL BORO MAN NORTH,<18,WHITE HISPANIC,F,12426.0,7.0,4.0,35.0,14.0,2007-12-21T00:00:00.000,14:45:00,,,,
305109831,2011-12-26T00:00:00.000,15:15:00,123,2011-12-26T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,914465.0,123081.0,WHITE,M,40.504237603,-74.250941232,"{'latitude': '40.504237603', 'longitude': '-74.250941232'}",PATROL BORO STATEN ISLAND,25-44,WHITE,F,10694.0,15.0,1.0,9.0,77.0,,,25-44,,,
300814284,2006-06-02T00:00:00.000,13:00:00,63,2006-06-03T00:00:00.000,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,SYNAGOGUE,N.Y. POLICE DEPT,0,NA,NA,1000408.0,164280.0,WHITE,M,40.61758056,-73.941800325,"{'latitude': '40.61758056', 'longitude': '-73.941800325'}",PATROL BORO BKLYN SOUTH,18-24,WHITE,M,13825.0,5.0,2.0,26.0,38.0,2006-06-02T00:00:00.000,15:00:00,,,,
389102900,2005-12-27T00:00:00.000,20:23:00,109,2006-03-30T00:00:00.000,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,NA,1030101.0,224098.0,,,40.781662782,-73.834439086,"{'latitude': '40.781662782', 'longitude': '-73.834439086'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,14191.0,22.0,3.0,20.0,67.0,,,,,,
715844894,2011-10-10T00:00:00.000,19:00:00,71,2011-10-17T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1002859.0,181349.0,,,40.664426491,-73.932924751,"{'latitude': '40.664426491', 'longitude': '-73.932924751'}",PATROL BORO BKLYN SOUTH,25-44,BLACK,F,17615.0,17.0,2.0,48.0,44.0,2011-10-17T00:00:00.000,16:40:00,,,,
897170235,2006-04-05T00:00:00.000,23:42:00,75,2006-04-05T00:00:00.000,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,11033,1019655.0,182468.0,,,40.667446665,-73.872377258,"{'latitude': '40.667446665', 'longitude': '-73.872377258'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17215.0,45.0,2.0,25.0,47.0,,,,CYPRESS HILLS,,
878500955,2006-03-07T00:00:00.000,00:01:00,9,2006-03-07T00:00:00.000,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,990172.0,203192.0,,,40.724398047,-73.978636215,"{'latitude': '40.724398047', 'longitude': '-73.978636215'}",PATROL BORO MAN SOUTH,45-64,BLACK HISPANIC,M,11729.0,70.0,4.0,50.0,5.0,,,,,,
318955594,2010-03-02T00:00:00.000,19:45:00,83,2010-03-02T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,BEAUTY & NAIL SALON,N.Y. POLICE DEPT,0,NA,NA,1006544.0,195969.0,UNKNOWN,M,40.704546532,-73.919593694,"{'latitude': '40.704546532', 'longitude': '-73.919593694'}",PATROL BORO BKLYN NORTH,25-44,WHITE HISPANIC,F,13828.0,42.0,2.0,37.0,53.0,,,,,,
307338280,2010-01-22T00:00:00.000,12:05:00,25,2010-01-22T00:00:00.000,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,NA,1001575.0,232339.0,,,40.804384046,-73.937421669,"{'latitude': '40.804384046', 'longitude': '-73.937421669'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13093.0,7.0,4.0,36.0,16.0,,,,,4.0,125 STREET
812914828,2009-02-18T00:00:00.000,17:20:00,68,2009-02-18T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,977587.0,167400.0,,,40.626156535,-74.02400465,"{'latitude': '40.626156535', 'longitude': '-74.02400465'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,F,17216.0,10.0,2.0,44.0,41.0,2009-02-18T00:00:00.000,17:25:00,,,,
543021577,2007-06-19T00:00:00.000,15:10:00,72,2007-06-19T00:00:00.000,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,979294.0,172285.0,BLACK HISPANIC,M,40.639565947,-74.017858834,"{'latitude': '40.639565947', 'longitude': '-74.017858834'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,M,18180.0,9.0,2.0,7.0,45.0,2007-06-19T00:00:00.000,15:15:00,,,,
825158385,2010-01-09T00:00:00.000,21:50:00,78,2010-01-09T00:00:00.000,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,NA,NA,985083.0,184028.0,,,40.671799266,-73.996998539,"{'latitude': '40.671799266', 'longitude': '-73.996998539'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,M,17617.0,14.0,2.0,27.0,50.0,2010-01-09T00:00:00.000,21:56:00,,,,
911117507,2006-11-28T00:00:00.000,18:00:00,108,2006-11-28T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1013025.0,210880.0,WHITE,M,40.745454885,-73.896154944,"{'latitude': '40.745454885', 'longitude': '-73.896154944'}",PATROL BORO QUEENS NORTH,25-44,ASIAN / PACIFIC ISLANDER,F,14787.0,53.0,3.0,33.0,66.0,2006-11-28T00:00:00.000,18:15:00,45-64,,,
928710236,2008-01-19T00:00:00.000,15:30:00,69,2008-01-19T00:00:00.000,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,REAR OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1008916.0,173193.0,BLACK,M,40.642025257,-73.911121955,"{'latitude': '40.642025257', 'longitude': '-73.911121955'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,M,13827.0,5.0,2.0,8.0,42.0,2008-01-19T00:00:00.000,15:40:00,,,,
936762192,2010-07-30T00:00:00.000,13:13:00,62,2010-07-30T00:00:00.000,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,NA,988688.0,158066.0,,,40.600538021,-73.984019846,"{'latitude': '40.600538021', 'longitude': '-73.984019846'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,18183.0,1.0,2.0,45.0,37.0,,,,,,
867258346,2006-08-18T00:00:00.000,20:00:00,40,2006-08-18T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1005294.0,237197.0,UNKNOWN,F,40.817709829,-73.923973014,"{'latitude': '40.817709829', 'longitude': '-73.923973014'}",PATROL BORO BRONX,,WHITE HISPANIC,F,10929.0,49.0,5.0,43.0,23.0,2006-08-18T00:00:00.000,22:00:00,,,,
900818034,2008-10-31T00:00:00.000,10:20:00,112,2008-10-31T00:00:00.000,360,,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,NA,NA,1022107.0,205479.0,,,40.730596278,-73.863409224,"{'latitude': '40.730596278', 'longitude': '-73.863409224'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,14785.0,40.0,3.0,28.0,70.0,2008-10-31T00:00:00.000,11:15:00,,,,
368696999,2011-12-04T00:00:00.000,12:30:00,113,2011-12-07T00:00:00.000,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,AIRPORT TERMINAL,PORT AUTHORITY,3,NA,NA,1046367.0,186986.0,BLACK,M,40.679700408,-73.776047368,"{'latitude': '40.679700408', 'longitude': '-73.776047368'}",PATROL BORO QUEENS SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,24669.0,41.0,3.0,46.0,71.0,,,25-44,,,
736497645,2010-01-24T00:00:00.000,19:30:00,19,2010-01-24T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,997943.0,222499.0,BLACK,M,40.777382268,-73.950560903,"{'latitude': '40.777382268', 'longitude': '-73.950560903'}",PATROL BORO MAN NORTH,25-44,BLACK,M,12425.0,23.0,4.0,1.0,11.0,2010-01-24T00:00:00.000,19:35:00,18-24,,,
103400526,2008-07-01T00:00:00.000,18:40:00,83,2008-07-01T00:00:00.000,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BROOKLYN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,NA,1005435.0,196875.0,WHITE HISPANIC,M,40.707036013,-73.923590672,"{'latitude': '40.707036013', 'longitude': '-73.923590672'}",PATROL BORO BKLYN NORTH,25-44,WHITE HISPANIC,F,13828.0,42.0,2.0,30.0,53.0,,,,,33.0,JEFFERSON STREET
290951378,2008-03-24T00:00:00.000,21:30:00,10,2008-03-26T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,983229.0,210993.0,,,40.745811795,-74.003686169,"{'latitude': '40.745811795', 'longitude': '-74.003686169'}",PATROL BORO MAN SOUTH,65+,WHITE,F,12074.0,12.0,4.0,10.0,6.0,2008-03-26T00:00:00.000,09:30:00,,,,
497277607,2007-06-26T00:00:00.000,15:00:00,79,2007-06-26T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,NA,NA,999471.0,187078.0,,,40.680157784,-73.945123957,"{'latitude': '40.680157784', 'longitude': '-73.945123957'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,17618.0,69.0,2.0,49.0,51.0,2007-06-26T00:00:00.000,15:00:00,,,,
979744818,2011-03-30T00:00:00.000,09:30:00,70,2011-04-01T00:00:00.000,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,BROOKLYN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,NA,995224.0,167086.0,,,40.625290382,-73.960468529,"{'latitude': '40.625290382', 'longitude': '-73.960468529'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,F,13513.0,60.0,2.0,18.0,43.0,2011-03-30T00:00:00.000,10:00:00,,,34.0,"AVENUE ""J"""
655379385,2011-06-01T00:00:00.000,12:00:00,70,2011-07-27T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1006135.0,170016.0,BLACK,F,40.633312379,-73.921153085,"{'latitude': '40.633312379', 'longitude': '-73.921153085'}",PATROL BORO BKLYN SOUTH,65+,WHITE,F,13825.0,5.0,2.0,26.0,38.0,2011-06-30T00:00:00.000,12:00:00,,,,
748856539,2009-02-25T00:00:00.000,14:50:00,122,2009-02-26T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,NA,NA,949859.0,144287.0,,,40.562651801,-74.123775998,"{'latitude': '40.562651801', 'longitude': '-74.123775998'}",PATROL BORO STATEN ISLAND,<18,WHITE,F,10693.0,15.0,1.0,14.0,76.0,2009-02-25T00:00:00.000,15:00:00,,,,
795781814,2006-02-22T00:00:00.000,17:10:00,62,2006-02-22T00:00:00.000,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,987999.0,160042.0,,,40.605962058,-73.986499893,"{'latitude': '40.605962058', 'longitude': '-73.986499893'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,18183.0,1.0,2.0,18.0,37.0,,,,,,
722085608,2006-02-27T00:00:00.000,07:30:00,43,2006-02-27T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,882,1022040.0,240165.0,BLACK HISPANIC,M,40.825800379,-73.86345589,"{'latitude': '40.825800379', 'longitude': '-73.86345589'}",PATROL BORO BRONX,25-44,BLACK,F,11610.0,58.0,5.0,31.0,26.0,2006-02-27T00:00:00.000,17:40:00,25-44,BRONXDALE,,
708730808,2008-07-02T00:00:00.000,07:30:00,100,2008-07-02T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1040848.0,157349.0,UNKNOWN,,40.598390397,-73.79619387,"{'latitude': '40.598390397', 'longitude': '-73.79619387'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,M,20530.0,51.0,3.0,47.0,58.0,2008-07-02T00:00:00.000,22:00:00,,,,
494480189,2010-09-19T00:00:00.000,12:00:00,45,2010-10-19T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1031795.0,259035.0,WHITE HISPANIC,F,40.877545718,-73.82807468,"{'latitude': '40.877545718', 'longitude': '-73.82807468'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,F,12344.0,43.0,5.0,2.0,28.0,2010-10-09T00:00:00.000,12:00:00,,,,
962919027,2010-05-14T00:00:00.000,21:00:00,107,2010-06-05T00:00:00.000,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,NA,1041627.0,198275.0,BLACK,M,40.710718006,-73.793040543,"{'latitude': '40.710718006', 'longitude': '-73.793040543'}",PATROL BORO QUEENS SOUTH,45-64,WHITE,F,24340.0,25.0,3.0,24.0,65.0,,,,,20.0,169 STREET
608198459,2006-05-19T00:00:00.000,16:30:00,23,2006-05-22T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,672,999614.0,227020.0,UNKNOWN,,40.789788465,-73.944517181,"{'latitude': '40.789788465', 'longitude': '-73.944517181'}",PATROL BORO MAN NORTH,45-64,BLACK,F,12426.0,7.0,4.0,35.0,14.0,2006-05-22T00:00:00.000,13:30:00,,,,
598504499,2006-11-05T00:00:00.000,22:00:00,49,2006-11-06T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,NA,1025591.0,247673.0,,,40.846391735,-73.850578909,"{'latitude': '40.846391735', 'longitude': '-73.850578909'}",PATROL BORO BRONX,18-24,WHITE,F,11270.0,59.0,5.0,12.0,32.0,2006-11-06T00:00:00.000,03:00:00,,,,
376505881,2009-01-06T00:00:00.000,19:30:00,14,2009-01-06T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,NA,987873.0,212315.0,,,40.74943967,-73.986925574,"{'latitude': '40.74943967', 'longitude': '-73.986925574'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,11722.0,11.0,4.0,51.0,8.0,,,,,,
117241596,2007-10-24T00:00:00.000,19:30:00,106,2007-10-24T00:00:00.000,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,NA,1026183.0,185639.0,WHITE,M,40.676121827,-73.848826133,"{'latitude': '40.676121827', 'longitude': '-73.848826133'}",PATROL BORO QUEENS SOUTH,<18,ASIAN / PACIFIC ISLANDER,M,24013.0,62.0,3.0,41.0,64.0,2007-10-24T00:00:00.000,19:45:00,,,,
933058514,2005-01-17T00:00:00.000,22:15:00,43,2007-01-17T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1025824.0,240442.0,,,40.826543665,-73.849781577,"{'latitude': '40.826543665', 'longitude': '-73.849781577'}",PATROL BORO BRONX,45-64,WHITE HISPANIC,F,11611.0,58.0,5.0,31.0,26.0,,,,,,
136626523,2007-05-16T00:00:00.000,08:45:00,84,2007-07-02T00:00:00.000,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,989662.0,189075.0,WHITE HISPANIC,F,40.685650526,-73.980487523,"{'latitude': '40.685650526', 'longitude': '-73.980487523'}",PATROL BORO BKLYN NORTH,65+,WHITE,F,17619.0,68.0,2.0,38.0,54.0,2007-07-02T00:00:00.000,08:45:00,,,,
598749769,2006-04-12T00:00:00.000,12:55:00,40,2006-04-12T00:00:00.000,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,NA,1005984.0,238108.0,,,40.820208596,-73.92147721,"{'latitude': '40.820208596', 'longitude': '-73.92147721'}",PATROL BORO BRONX,45-64,UNKNOWN,M,10929.0,49.0,5.0,43.0,23.0,,,,,,
267805979,2009-02-23T00:00:00.000,20:51:00,61,2009-02-24T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,TAXI (LIVERY LICENSED),N.Y. POLICE DEPT,0,NA,NA,995004.0,157675.0,,,40.599459393,-73.961276046,"{'latitude': '40.599459393', 'longitude': '-73.961276046'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,M,18183.0,32.0,2.0,45.0,36.0,2009-02-24T00:00:00.000,21:10:00,,,,
965388149,2007-01-15T00:00:00.000,22:00:00,34,2007-01-17T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1003591.0,253288.0,,,40.861878827,-73.930079263,"{'latitude': '40.861878827', 'longitude': '-73.930079263'}",PATROL BORO MAN NORTH,,UNKNOWN,D,13098.0,47.0,4.0,39.0,22.0,2007-01-15T00:00:00.000,22:30:00,,,,
923254842,2008-10-07T00:00:00.000,12:45:00,13,2008-10-08T00:00:00.000,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,MANHATTAN,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,NA,989046.0,207215.0,,,40.735440881,-73.982695701,"{'latitude': '40.735440881', 'longitude': '-73.982695701'}",PATROL BORO MAN SOUTH,45-64,BLACK,F,11724.0,71.0,4.0,50.0,7.0,,,,,,
