bbl,street_name,borough,zip,benchmarking_submission,street_number,entry_number,site_eui,weather_normalized_source_eui,energy_star_score,ghg,reported_building_square_footage,reported_facility_type,number_of_buildings,reported_bins,water_per_square_foot,latitude,longitude,community_board,community_council,census_tract,bin,nta
1001840005,MARGINAL STREET     ,MANHATTAN,10013,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1001840008,MARGINAL STREET     ,MANHATTAN,10013,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1000160150,VESEY PLACE         ,MANHATTAN,10282,No DOF Record as of 08/01/12,250,,,,,,,,,,,,,,,,,
1000360012,PIER 9              ,MANHATTAN,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1000360018,SOUTH STREET        ,MANHATTAN,0,No DOF Record as of 08/01/12,   PIER11,,,,,,,,,,,,,,,,,
1000360025,SOUTH STREET        ,MANHATTAN,0,No DOF Record as of 08/01/12,   PIER13,,,,,,,,,,,,,,,,,
1000360030,SOUTH STREET        ,MANHATTAN,0,No DOF Record as of 08/01/12,   PIER14,,,,,,,,,,,,,,,,,
1000730002,SOUTH STREET        ,MANHATTAN,10038,No DOF Record as of 08/01/12,  PIER-15,,,,,,,,,,,,,,,,,
1001610003,PARK ROW            ,MANHATTAN,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1005540035,PARK AVENUE SOUTH   ,MANHATTAN,10003,No DOF Record as of 08/01/12,45,,,,,,,,,,,,,,,,,
1006510011,MARGINAL STREET     ,MANHATTAN,10014,No DOF Record as of 08/01/12,46,,,,,,,,,,,,,,,,,
1006620002,MARGINAL STREET     ,MANHATTAN,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1006620011,  11 AVENUE         ,MANHATTAN,10011,No DOF Record as of 08/01/12,     111A,,,,,,,,,,,,,,,,,
1006620016,  11 AVENUE         ,MANHATTAN,10011,No DOF Record as of 08/01/12,     111B,,,,,,,,,,,,,,,,,
1006620019,  11 AVENUE         ,MANHATTAN,10011,No DOF Record as of 08/01/12,     111C,,,,,,,,,,,,,,,,,
1006650010,MARGINAL STREET     ,MANHATTAN,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1007060013,WEST 35 STREET      ,MANHATTAN,10001,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1009910050,MARGINAL STREET     ,MANHATTAN,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1009910059,F D R DRIVE         ,MANHATTAN,10010,No DOF Record as of 08/01/12,    24-50,,,,,,,,,,,,,,,,,
1011070012,WEST 48 STREET      ,MANHATTAN,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1011090100,PIER                ,MANHATTAN,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1011660135,WEST 75 STREET,MANHATTAN,0,Yes,,638.0,124.3,279.0,N/A,620.76,57422.0,Other,1.0,1030727.0,,,,,,,,
1014809001,F D R DRIVE         ,MANHATTAN,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1014829020,F D R DRIVE         ,MANHATTAN,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
1017400017,5 AVENUE            ,MANHATTAN,10037,No DOF Record as of 08/01/12,2367,,,,,,,,,,,,,,,,,
1018190040,RANDALLS IS ROAD    ,MANHATTAN,10035,No DOF Record as of 08/01/12,8,,,,,,,,,,,,,,,,,
1022150089,TERRACE VIEW AVENUE ,MANHATTAN,10034,No DOF Record as of 08/01/12,1271,,,,,,,,,,,,,,,,,
2024430091,CONCOURSE VILLIAGE W,BRONX               ,0,No DOF Record as of 08/01/12,820,,,,,,,,,,,,,,,,,
2024900001,RIVER AVENUE        ,BRONX               ,10451,No DOF Record as of 08/01/12,45,,,,,,,,,,,,,,,,,
2025390002,MAJ WM DEEGAN BLVD  ,BRONX               ,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
2026040174,OAK POINT AVENUE    ,BRONX               ,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
2027810500,HUNTS POINT AVENUE,BRONX,10474,Yes,,2647.0,176.9,479.6,22,13946.14,952000.0,Warehouse (Refrigerated),12.0,,,,,,,,,
2028250030,MORRIS AVENUE       ,BRONX               ,10457,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
2028660105,MACOMBS ROAD        ,BRONX               ,10453,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
2028820216,WEST 176 STREET     ,BRONX               ,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
2042220005,EASTCHESTER ROAD    ,BRONX               ,10461,No DOF Record as of 08/01/12,1500,,,,,,,,,,,,,,,,,
2051410700,CO-OP CITY BOULEVARD,BRONX               ,10475,No DOF Record as of 08/01/12,150,,,,,,,,,,,,,,,,,
2052630191,REEDS MILL LANE     ,BRONX               ,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
2052860015,PINKNEY AVENUE      ,BRONX               ,10475,No DOF Record as of 08/01/12,2385,,,,,,,,,,,,,,,,,
3002450029,ATLANTIC AVENUE     ,BROOKLYN            ,11201,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
3002550012,REMSEN STREET       ,BROOKLYN            ,11201,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
3006120250,ERIE BASIN          ,BROOKLYN            ,0,No DOF Record as of 08/01/12,5,,,,,,,,,,,,,,,,,
3029620001,SCHOLES STREET      ,BROOKLYN            ,11237,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
3029620037,VARICK AVENUE       ,BROOKLYN            ,11237,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
3029680020,VARICK AVENUE       ,BROOKLYN            ,11237,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
3044080001,FLATLANDS AVENUE    ,BROOKLYN            ,11234,No DOF Record as of 08/01/12,1205,,,,,,,,,,,,,,,,,
3044110001,COZINE AVENUE       ,BROOKLYN            ,11208,No DOF Record as of 08/01/12,921,,,,,,,,,,,,,,,,,
3044520010,PENNSYLVANIA AVENUE,BROOKLYN,11207,Yes,1266,1203.0,206.6,239.4,N/A,84653.85,7672280.0,Multifamily Housing,1.0,,,,,,,,,
3044520125,SCHROEDERS AVENUE,BROOKLYN,11207,Yes,155,1203.0,206.6,239.4,N/A,84653.85,7672280.0,Multifamily Housing,1.0,,,,,,,,,
3060620048,89 STREET           ,BROOKLYN            ,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
3079690009,UTICA AVENUE        ,BROOKLYN            ,11234,No DOF Record as of 08/01/12,5200,,,,,,,,,,,,,,,,,
3081340001,EAST 101 STREET     ,BROOKLYN            ,11236,No DOF Record as of 08/01/12,10101,,,,,,,,,,,,,,,,,
3085911500,FLATBUSH AVENUE     ,BROOKLYN            ,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
3087208001,SEACOAST TERRACE    ,BROOKLYN            ,0,No DOF Record as of 08/01/12,,,,,,,,,,,,,,,,,,
4000110001,55 AVENUE           ,QUEENS              ,11101,No DOF Record as of 08/01/12,2,,,,,,,,,,,,,,,,,
4000130160,  54 AVENUE         ,QUEENS              ,11101,No DOF Record as of 08/01/12,     2-39,,,,,,,,,,,,,,,,,
4085200175,  76 AVENUE,QUEENS,11040,Yes,   271-11,342.0,,,N/A,,381993.0,Senior Care Facility,1.0,,,,,,,,,
4000340001,BORDEN AVENUE,QUEENS,11101,Yes,     5-43,2386.0,40.5,114.4,N/A,415.27,120638.0,Multifamily Housing,1.0,4860183.0,,,,,,,,
4000360001,VERNON BOULEVARD,QUEENS,11101,Yes,    54-08,2395.0,52.1,102.8,N/A,205.36,55498.0,Warehouse (Unrefrigerated),1.0,4000204.0,,,,,,,,
4000390182,BORDEN AVENUE,QUEENS,11101,Yes,    11-58,1493.0,42.0,62.6,N/A,350.2,136500.0,Other,1.0,4000210.0,,,,,,,,
4000500001,  45 ROAD           ,QUEENS              ,11101,No DOF Record as of 08/01/12,    10-01,,,,,,,,,,,,,,,,,
4000500017,  45 ROAD,QUEENS,11101,Yes,    10-41,1959.0,,,N/A,,66800.0,Office,1.0,4000411.0,,,,,,,,
4000610011,  21 STREET,QUEENS,11101,Yes,    47-40,349.0,45.6,127.5,95,768.29,199365.0,Office,1.0,4441830.0,12.66,,,,,,,
4000680055,BORDEN AVENUE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    25-20,,,,,,,,,,,,,,,,,
4000690001,BORDEN AVENUE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    21-07,,,,,,,,,,,,,,,,,
4000690004,BORDEN AVENUE,QUEENS,11101,Yes,    21-09,1734.0,48.5,82.7,55,669.15,168000.0,Warehouse (Unrefrigerated),1.0,4000531.0,,,,,,,,
4000710001,  49 AVENUE,QUEENS,11101,Yes,    21-02,2466.0,,,N/A,,,Warehouse (Unrefrigerated),1.0,4000539.0,,,,,,,,
4000710124,  49 AVENUE,QUEENS,11101,Yes,    24-02,1618.0,,,N/A,,656241.0,Warehouse (Unrefrigerated),1.0,,,,,,,,,
4000830018,COURT SQUARE        ,QUEENS              ,11101,No DOF Record as of 08/01/12,    45-40,,,,,,,,,,,,,,,,,
4000840011,COURT SQUARE,QUEENS,11101,Yes,    45-18,2590.0,103.7,265.7,N/A,991.57,120000.0,Office,1.0,,,,,,,,,
4000860001,JACKSON AVENUE,QUEENS,11101,Yes,    22-44,1009.0,41.1,72.8,78,443.58,168600.0,Warehouse (Unrefrigerated),1.0,4000860001.0,,,,,,,,
4000970004,AUSTELL PLACE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    47-37,,,,,,,,,,,,,,,,,
4000980011,PEARSON PLACE,QUEENS,11101,Yes,    47-15,1948.0,65.8,111.7,45,476.66,87516.0,Warehouse (Unrefrigerated),1.0,4436642.0,,,,,,,,
4000980022,PEARSON PLACE,QUEENS,11101,Yes,    47-61,1036.0,13.9,27.7,63,53.34,55576.0,Warehouse (Unrefrigerated),1.0,4000741.0,,,,,,,,
4000980030,AUSTELL PLACE,QUEENS,11101,Yes,    47-10,1062.0,27.6,53.7,N/A,142.87,75864.0,Office,1.0,4436643.0,,,,,,,,
4001000012,  49 AVENUE         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    25-11,,,,,,,,,,,,,,,,,
4001050012,BORDEN AVENUE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    23-23,,,,,,,,,,,,,,,,,
4001130001,  27 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    50-09,,,,,,,,,,,,,,,,,
4001150048,27 STREET           ,QUEENS              ,11101,No DOF Record as of 08/01/12,    47-25,,,,,,,,,,,,,,,,,
4001150187,  30 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    47-50,,,,,,,,,,,,,,,,,
4001160021,BARNETT AVENUE      ,QUEENS              ,11101,No DOF Record as of 08/01/12,    38-04,,,,,,,,,,,,,,,,,
4001200012,NORTHERN BOULEVARD,QUEENS,11101,Yes,    48-18,633.0,139.0,457.6,N/A,2812.46,217599.0,Mall (Strip Mall and Enclosed),1.0,4000822.0,,,,,,,,
4001200028,NORTHERN BOULEVARD  ,QUEENS              ,11101,No DOF Record as of 08/01/12,    50-30,,,,,,,,,,,,,,,,,
4001250010,  48 STREET         ,QUEENS              ,11104,No DOF Record as of 08/01/12,    38-04,,,,,,,,,,,,,,,,,
4001430001,NORTHERN BOULEVARD,QUEENS,11101,Yes,    47-00,214.0,82.7,183.6,N/A,775.1,126125.0,Storage/Shipping/Non-Refrigerated Warehouse,1.0,4001351.0,,,,,,,,
4001430010,  48 STREET,QUEENS,11377,Yes,    45-10,1973.0,106.7,271.8,71,1116.68,129790.0,Retail,2.0,,,,,,,,,
4001830040,NORTHERN BOULEVARD,QUEENS,11101,Yes,    41-02,1508.0,19.7,44.1,66,114.63,78182.0,Warehouse (Unrefrigerated),1.0,,,,,,,,,
4001830051,NORTHERN BOULEVARD  ,QUEENS              ,11101,No DOF Record as of 08/01/12,    42-02,,,,,,,,,,,,,,,,,
4001830146,NORTHERN BOULEVARD,QUEENS,11101,Yes,    42-52,879.0,53.2,113.9,N/A,211.87,55176.0,Retail,1.0,4002368.0,8.08,,,,,,,
4002140016,NORTHERN BOULEVARD,QUEENS,11101,Yes,    36-02,2002.0,,,N/A,,101973.0,Self-Storage,1.0,4003101.0,1.06,,,,,,,
4002140021,NORTHERN BOULEVARD  ,QUEENS              ,11101,No DOF Record as of 08/01/12,    36-20,,,,,,,,,,,,,,,,,
4002140210,NORTHERN BOULEVARD,QUEENS,11101,Yes,    33-00,2509.0,38.1,120.4,95,1519.28,436814.0,Office,1.0,4003105.0,,,,,,,,
4002140243,NORTHERN BOULEVARD  ,QUEENS              ,11101,No DOF Record as of 08/01/12,    34-08,,,,,,,,,,,,,,,,,
4002230001,  47 AVENUE,QUEENS,11101,Yes,    38-01,1604.0,20.0,46.5,N/A,125.06,82000.0,Self-Storage,2.0,,,,,,,,,
4002300001,  36 STREET,QUEENS,11101,Yes,    47-36,1708.0,39.6,63.9,N/A,341.88,139143.0,Other,1.0,4003273.0,0.0,,,,,,,
4002370001,  35 STREET,QUEENS,11101,Yes,    48-49,1797.0,46.0,106.0,42,1025.17,255337.0,Warehouse (Unrefrigerated),1.0,4003397.0,4.73,,,,,,,
4002390111,NORTHERN BOULEVARD  ,QUEENS              ,11101,No DOF Record as of 08/01/12,    32-04,,,,,,,,,,,,,,,,,
4016340001,DITMARS BOULEVARD,QUEENS,11369,Yes,   100-15,1660.0,,,64,,,Hotel,1.0,4040807.0,,,,,,,,
4002430035,  34 STREET,QUEENS,11101,Yes,    43-20,996.0,92.4,145.9,N/A,305.48,53816.0,Warehouse (Unrefrigerated),1.0,2773304.0,,,,,,,,
4002470018,  33 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    45-11,,,,,,,,,,,,,,,,,
4002510001,  33 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    47-51,,,,,,,,,,,,,,,,,
4002510015,  33 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    47-15,,,,,,,,,,,,,,,,,
4002520001,  48 AVENUE,QUEENS,11101,Yes,    32-35,1806.0,47.1,55.4,100,708.01,216300.0,Office,1.0,4003446.0,,,,,,,,
4002520018,  47 AVENUE,QUEENS,11101,Yes,    32-36,1496.0,52.6,60.4,100,708.01,193620.0,Office,1.0,4003447.0,,,,,,,,
4002530001,VAN DAM STREET      ,QUEENS              ,11101,No DOF Record as of 08/01/12,    47-36,,,,,,,,,,,,,,,,,
4002530017,  32 PLACE,QUEENS,11101,Yes,    47-14,486.0,0.0,0.0,N/A,123.83,0.0,Other,1.0,4003449.0,,,,,,,,
4002550001,HUNTERS POINT AVENUE,QUEENS              ,11101,No DOF Record as of 08/01/12,    33-01,,,,,,,,,,,,,,,,,
4002560021,HUNTERS POINT AVENUE,QUEENS              ,11101,No DOF Record as of 08/01/12,    34-24,,,,,,,,,,,,,,,,,
4002650001,QUEENS STREET,QUEENS,11101,Yes,    43-43,1422.0,51.2,101.9,65,508.49,143678.0,Warehouse (Unrefrigerated),1.0,4003482.0,,,,,,,,
4002650006,QUEENS STREET,QUEENS,11101,Yes,    43-15,1424.0,58.0,95.2,76,192.78,52500.0,Warehouse (Unrefrigerated),1.0,4003483.0,,,,,,,,
4002660003,QUEENS STREET       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    43-22,,,,,,,,,,,,,,,,,
4002740001,THOMSON AVENUE,QUEENS,11101,Yes,    30-20,2446.0,80.5,241.3,N/A,4295.66,609247.0,Education,1.0,4003517.0,,,,,,,,
4002850001,31 PLACE,QUEENS,11106,Yes,    31-10,1791.0,11.6,17.2,97,61.01,68150.0,Warehouse (Unrefrigerated),1.0,4003544.0,,,,,,,,
4002860001,  48 AVENUE,QUEENS,11101,Yes,    30-40,1104.0,46.1,84.7,62,202.11,65415.0,Warehouse (Unrefrigerated),1.0,4003545.0,3.08,,,,,,,
4002870011,  30 PLACE          ,QUEENS              ,11101,No DOF Record as of 08/01/12,    48-02,,,,,,,,,,,,,,,,,
4002880056,VAN DAM STREET,QUEENS,11101,Yes,    49-20,1516.0,21.5,52.6,61,86.31,51463.0,Warehouse (Unrefrigerated),1.0,,,,,,,,,
4002890001,  31 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    49-47,,,,,,,,,,,,,,,,,
4002920001,BORDEN AVENUE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    29-01,,,,,,,,,,,,,,,,,
4002920027,HUNTERS POINT AVENUE,QUEENS              ,11101,No DOF Record as of 08/01/12,    29-10,,,,,,,,,,,,,,,,,
4002940150,REVIEW AVENUE,QUEENS,11101,Yes,    29-00,729.0,16.3,28.7,86,191.97,165000.0,Warehouse (Unrefrigerated),1.0,4436712.0,0.91,,,,,,,
4002940173,REVIEW AVENUE,QUEENS,11101,Yes,    30-02,2054.0,,,100,,,Warehouse (Unrefrigerated),1.0,4003565.0,,,,,,,,
4002940200,REVIEW AVENUE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    30-54,,,,,,,,,,,,,,,,,
4002950035,REVIEW AVENUE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    30-01,,,,,,,,,,,,,,,,,
4002950052,STARR AVENUE,QUEENS,11101,Yes,    30-28,2553.0,21.6,43.9,N/A,205.65,134593.0,Warehouse (Unrefrigerated),1.0,4307188.0,,,,,,,,
4002950052,STARR AVENUE,QUEENS,11101,Yes,    30-28,2627.0,21.6,43.9,N/A,205.65,134593.0,Warehouse (Unrefrigerated),1.0,4307188.0,,,,,,,,
4002970001,REVIEW AVENUE,QUEENS,11101,Yes,    34-35,1147.0,100.8,182.8,N/A,1077.93,160000.0,Other,1.0,4436713.0,,,,,,,,
4003020006,STARR AVENUE,QUEENS,11101,Yes,    34-01,2630.0,75.5,166.9,72,490.7,88000.0,Hotel,1.0,4865484.0,,,,,,,,
4003120079,REVIEW AVENUE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    37-88,,,,,,,,,,,,,,,,,
4003120089,REVIEW AVENUE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    38-20,,,,,,,,,,,,,,,,,
4003120330,REVIEW AVENUE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    39-30,,,,,,,,,,,,,,,,,
4003120350,REVIEW AVENUE       ,QUEENS              ,11101,No DOF Record as of 08/01/12,    38-60,,,,,,,,,,,,,,,,,
4003130001,VERNON BOULEVARD    ,QUEENS              ,11106,No DOF Record as of 08/01/12,    33-26,,,,,,,,,,,,,,,,,
4003220118,VERNON BOULEVARD    ,QUEENS              ,11106,No DOF Record as of 08/01/12,    34-24,,,,,,,,,,,,,,,,,
4003300019,  35 AVENUE         ,QUEENS              ,11106,No DOF Record as of 08/01/12,    10-06,,,,,,,,,,,,,,,,,
4003660001,  24 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    37-24,,,,,,,,,,,,,,,,,
4003730021,  37 AVENUE,QUEENS,11101,Yes,    37-12,1404.0,125.2,246.9,56,670.59,76243.0,Office,1.0,4004537.0,,,,,,,,
4003760001,  38 AVENUE,QUEENS,11101,Yes,    34-01,778.0,,,N/A,,,Office,1.0,4004564.0,,,,,,,,
4003770013,  37 AVENUE         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    35-02,,,,,,,,,,,,,,,,,
4003870031,  27 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    38-26,,,,,,,,,,,,,,,,,
4003870032,  27 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    38-30,,,,,,,,,,,,,,,,,
4003920010,  21 STREET,QUEENS,11101,Yes,    39-25,1605.0,10.4,25.6,N/A,68.33,85000.0,Self-Storage,1.0,,,,,,,,,
4003960010,CRESCENT STREET     ,QUEENS              ,11101,No DOF Record as of 08/01/12,    39-21,,,,,,,,,,,,,,,,,
4003990017,  29 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    39-05,,,,,,,,,,,,,,,,,
4004020012,  40 ROAD           ,QUEENS              ,11101,No DOF Record as of 08/01/12,    29-23,,,,,,,,,,,,,,,,,
4004020025,  29 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    40-03,,,,,,,,,,,,,,,,,
4004070037,CRESCENT STREET     ,QUEENS              ,11101,No DOF Record as of 08/01/12,    40-34,,,,,,,,,,,,,,,,,
4004090001,  41 AVENUE,QUEENS,11101,Yes,    22-19,441.0,76.2,222.0,36,771.91,112589.0,Office,1.0,,,,,,,,,
4004100009,  21 STREET         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    40-29,,,,,,,,,,,,,,,,,
4004100019,  40 AVENUE         ,QUEENS              ,11101,No DOF Record as of 08/01/12,    21-02,,,,,,,,,,,,,,,,,
