,sample_number,sample_date,sample_time,sample_site,sample_class,location,residual_free_chlorine_mg_l,turbidity_ntu,coliform_quanti_tray_mpn_100ml,e_coli_quanti_tray_mpn_100ml,fluoride_mg_l
0,3099,2020-01-31T00:00:00.000,2020-03-01 09:58:00,23750,Compliance,"SS - E/S Ocean Ave, 2nd SS N/O Ave R, IFO 2233 Ocean Ave,  20 """,0.54,0.8,<1,<1,
1,3148,2020-01-31T00:00:00.000,2020-03-01 09:05:00,14850,Compliance,"SS - W/S Jackson Ave, 1st SS S/O St Mary's St, 20 """,0.63,0.65,<1,<1,
2,3126,2020-01-31T00:00:00.000,2020-03-01 08:40:00,44550,Compliance,"SS - N/S 17th Ave, 1st SS E/O 201st St, 12 """,0.22,0.64,<1,<1,
3,3146,2020-01-31T00:00:00.000,2020-03-01 11:45:00,11050,Compliance,"SS - IFO 1675 W/S University Ave, 2nd SS S/O W 176th St, IFO 1669 University Ave 12 """,0.47,0.75,<1,<1,
4,3134,2020-01-31T00:00:00.000,2020-03-01 10:48:00,51250,Compliance,"SS - N/S Clarke Ave, 2nd SS W/O Amber St, 8 """,0.58,0.78,<1,<1,
5,3102,2020-01-31T00:00:00.000,2020-03-01 08:44:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.58,0.71,<1,<1,
6,3133,2020-01-31T00:00:00.000,2020-03-01 09:49:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.61,0.72,<1,<1,
7,3130,2020-01-31T00:00:00.000,2020-03-01 10:48:00,76950,Compliance,"SS - IFO 90-20 W/S Francis Lewis Blvd, 1st SS S/O 90th Ave",0.39,0.73,<1,<1,
8,3117,2020-01-31T00:00:00.000,2020-03-01 09:25:00,33600,Operational,"SS - W/S 2nd Ave, BTW E 42nd St & 43rd Sts, IFO 801 2nd Ave 48 """,0.44,0.93,<1,<1,
9,3125,2020-01-31T00:00:00.000,2020-03-01 11:17:00,42850,Compliance,"SS - IFO 82-28 W/S Parsons Blvd, BTW Goethals Ave & Village Rd",0.5,0.74,<1,<1,
10,3103,2020-01-31T00:00:00.000,2020-03-01 09:16:00,21250,Compliance,"SS - IFO 747 N/S Lafayette Ave, 2nd SS W/O Throop Ave, 12 """,0.49,0.87,<1,<1,
11,3107,2020-01-31T00:00:00.000,2020-03-01 10:11:00,41250,Compliance,"SS - SW/S LIE (service Rd), 1st SS E/O 71st St, 12 """,0.45,0.74,<1,<1,
12,3152,2020-01-31T00:00:00.000,2020-03-01 10:47:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.57,0.73,<1,<1,
13,3098,2020-01-31T00:00:00.000,2020-03-01 11:47:00,23250,Compliance,"SS - E/S Ocean Ave, 2nd SS S/O Albemarle Rd, 20 """,0.68,0.74,<1,<1,
14,3118,2020-01-31T00:00:00.000,2020-03-01 10:28:00,34200,Operational,"SS - S/S W 97th St, BTW Columbus & Amsterdam Ave, 36 """,0.51,0.75,<1,<1,
15,3131,2020-01-31T00:00:00.000,2020-03-01 10:17:00,77150,Compliance,"SS - N/S Linden Blvd, 1st SS W/O 230th St",0.21,0.77,<1,<1,
16,3141,2020-01-31T00:00:00.000,2020-03-01 08:59:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.8,0.74,<1,<1,0.74
17,3108,2020-01-31T00:00:00.000,2020-03-01 11:11:00,41750,Compliance,"SS - OPP 104-41 SW/S Ditmars Blvd, BTW 24th Rd & 25th Ave, 12 """,0.44,0.72,<1,<1,
18,3149,2020-01-31T00:00:00.000,2020-03-01 12:38:00,16950,Compliance,"SS - W/S Westchester Ave, 1st SS N/O St Peters Ave, 20 """,0.61,0.77,<1,<1,
19,3106,2020-01-31T00:00:00.000,2020-03-01 10:45:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.69,0.73,<1,<1,
20,3143,2020-01-31T00:00:00.000,2020-03-01 10:36:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.63,0.74,<1,<1,0.73
21,3138,2020-01-31T00:00:00.000,2020-03-01 08:40:00,12250,Compliance,"SS - OPP 1134 N/S E 225th St, 2nd SS W/O Schieffelin Ave, 12 """,0.68,0.72,<1,<1,
22,3127,2020-01-31T00:00:00.000,2020-03-01 11:41:00,44700,Operational,"SS - N/S Jewel Ave, BTW 172nd & 173rd Sts, 60 """,0.54,0.79,<1,<1,
23,3145,2020-01-31T00:00:00.000,2020-03-01 12:09:00,34950,Compliance,"SS - IFO 686 S/S Academy St, 2nd SS W/O Broadway St, 12 """,0.48,0.77,<1,<1,
24,3097,2020-01-31T00:00:00.000,2020-03-01 11:00:00,23150,Compliance,"SS - E/S Ocean Pkwy, 2nd SS N/O Ave M, IFO 1257 Ocean Pkwy, 12 """,0.6,0.73,<1,<1,
25,3096,2020-01-31T00:00:00.000,2020-03-01 12:09:00,21650,Compliance,"SS - IFO 307 E/S 7th Ave, 1st SS N/O 8th St, 12 """,0.65,0.78,<1,<1,
26,3139,2020-01-31T00:00:00.000,2020-03-01 10:15:00,18900,Operational,"SS - IFO 3455 W/S Jerome Ave, BTW W Gun Hill Rd & E 208th St, 36 """,0.56,0.72,<1,<1,
27,3105,2020-01-31T00:00:00.000,2020-03-01 08:14:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.56,0.78,<1,<1,
28,3119,2020-01-31T00:00:00.000,2020-03-01 08:22:00,35650,Compliance,"SS - N/S W 25th St, 2nd SS W/O Broadway,  OPP 28 W 25th St 12 """,0.36,0.76,<1,<1,
29,3120,2020-01-31T00:00:00.000,2020-03-01 10:05:00,35800,Operational,"SS - N/S E 85th St, BTW 5th & Madison Aves,  OPP 16 E 85th St.36 """,0.44,0.74,<1,<1,
30,3151,2020-01-31T00:00:00.000,2020-03-01 08:34:00,30850,Compliance,"SS - IFO 230 S/S E 125th St, 2nd SS E/O 3rd Ave, 12 """,0.51,0.79,<1,<1,
31,3104,2020-01-31T00:00:00.000,2020-03-01 09:41:00,21400,Operational,"SS - IFO 312 E/S Jefferson St, BTW Irving & Knickerbocker Aves, 60 """,0.47,0.84,<1,<1,
32,3132,2020-01-31T00:00:00.000,2020-03-01 09:19:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.7,0.69,<1,<1,
33,3115,2020-01-31T00:00:00.000,2020-03-01 08:57:00,32850,Compliance,"SS - IFO 138 S/S E 37th St, 2nd SS E/O Lexington Ave, 12 """,0.35,0.72,<1,<1,
34,3116,2020-01-31T00:00:00.000,2020-03-01 10:50:00,33250,Compliance,"SS - IFO 925 W/S West End Ave, 1st SS N/O W 105th St, 12 """,0.42,0.76,<1,<1,
35,3101,2020-01-31T00:00:00.000,2020-03-01 09:31:00,26850,Compliance,"SS - W/S W 37th St, 2nd SS n/O Neptune Ave, 12 """,0.47,0.83,<1,<1,
36,3100,2020-01-31T00:00:00.000,2020-03-01 09:58:00,24050,Compliance,"SS - IFO 2940 W/S Ocean Ave, 2nd SS S/O Ave Y, 16 """,0.46,0.78,<1,<1,
37,3136,2020-01-31T00:00:00.000,2020-03-01 11:06:00,53500,Operational,"SS - E/S Targee St, S/O Baltic Ave, IFO 935 Targee St, 48 """,0.7,0.72,<1,<1,
38,3150,2020-01-31T00:00:00.000,2020-03-01 10:18:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.67,0.89,<1,<1,
39,3140,2020-01-31T00:00:00.000,2020-03-01 11:11:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.68,0.69,<1,<1,0.74
40,3129,2020-01-31T00:00:00.000,2020-03-01 09:45:00,47750,Compliance,"SS - IFO 80 - 29 E/S Little Neck Pkwy, 2nd SS N/O 81st Ave, 20 """,0.41,0.76,<1,<1,
41,3137,2020-01-31T00:00:00.000,2020-03-01 09:54:00,59300,Operational,"SS - N/S Victory Blvd, 1st SS E/O Royal Oak Rd, 16 """,0.64,0.84,<1,<1,
42,3147,2020-01-31T00:00:00.000,2020-03-01 09:45:00,14450,Compliance,"SS - OPP 958 W/S Gerard Ave, 2nd SS S/O E 164th St, 12 """,0.62,0.66,<1,<1,
43,3142,2020-01-31T00:00:00.000,2020-03-01 09:54:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - Mosholu Ave W/O Jerome Ave (w/i Van Cortlandt Park ~200' SE/O Shaft 2 building),0.7,0.73,<1,<1,0.73
44,3128,2020-01-31T00:00:00.000,2020-03-01 09:17:00,45000,Operational,"SS - W/S Douglaston Pkwy, BTW 67th & 68th Aves, 48 """,0.46,0.82,<1,<1,
45,3135,2020-01-31T00:00:00.000,2020-03-01 09:05:00,51950,Compliance,"SS - N/S Sobel Ct, 1st SS E/O Bowen St, 12 """,0.63,0.79,<1,<1,
46,3144,2020-01-31T00:00:00.000,2020-03-01 10:49:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.7,0.86,<1,<1,0.74
47,3007,2020-01-30T00:00:00.000,2020-03-01 11:31:00,32750,Compliance,"SS - S/S E 57th St, 2nd SS E/O 3rd Ave, 12 """,0.35,0.68,<1,<1,
48,3021,2020-01-30T00:00:00.000,2020-03-01 10:45:00,77350,Compliance,"SS - S/S Merrick Blvd, BTW 222nd St & 223rd St, IFO 222-18 Merrick Blvd",0.53,0.69,<1,<1,
49,3042,2020-01-30T00:00:00.000,2020-03-01 09:21:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.61,0.68,<1,<1,
50,3019,2020-01-30T00:00:00.000,2020-03-01 09:53:00,45750,Compliance,"SS - N/S 161st Ave, 2nd SS W/O 83rd St, 12 """,0.51,0.64,<1,<1,
51,3038,2020-01-30T00:00:00.000,2020-03-01 08:49:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.61,0.68,<1,<1,
52,2993,2020-01-30T00:00:00.000,2020-03-01 11:36:00,40550,Compliance,"SS - W/S 61st (Bush) St, 1st SS S/O 47th Ave, 12 """,0.6,0.67,<1,<1,
53,3041,2020-01-30T00:00:00.000,2020-03-01 10:04:00,33150,Compliance,"SS - IFO 200 W/S Nagle Ave, 2nd SS N/O Dyckman St, 12 """,0.54,0.68,<1,<1,
54,3020,2020-01-30T00:00:00.000,2020-03-01 11:14:00,76850,Compliance,"SS - IFO 111-46 W/S Farmers Blvd, 1st SS N/O Keeseville Ave",0.54,0.79,<1,<1,
55,2992,2020-01-30T00:00:00.000,2020-03-01 11:10:00,40450,Compliance,"SS - OPP 33-02 N/S 48th Ave, 1st SS E/O 33rd St, 12 """,0.41,0.7,<1,<1,
56,2989,2020-01-30T00:00:00.000,2020-03-01 08:38:00,25450,Compliance,"SS - IFO 1030 S/S Park Pl, 2nd SS E/O Brooklyn Ave, 12 """,0.47,0.68,<1,<1,
57,3026,2020-01-30T00:00:00.000,2020-03-01 12:01:00,52550,Compliance,"SS - IFO 43 N/S Dongan Hills Ave, 2nd SS N/O Jefferson St, 12 """,0.46,0.63,<1,<1,
58,2990,2020-01-30T00:00:00.000,2020-03-01 10:32:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.5,0.74,<1,<1,
59,3009,2020-01-30T00:00:00.000,2020-03-01 09:20:00,36500,Operational,"SS - E/S Broadway, BTW Howard & Grand Sts, 30 """,0.38,0.71,<1,<1,
60,3024,2020-01-30T00:00:00.000,2020-03-01 10:19:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.68,0.65,<1,<1,
61,3023,2020-01-30T00:00:00.000,2020-03-01 09:18:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.64,0.6,<1,<1,
62,3027,2020-01-30T00:00:00.000,2020-03-01 09:46:00,56400,Operational,"SS - IFO 328 S/S Henderson Ave, BTW Westbury & Brentwood Aves, 20 """,0.6,0.68,<1,<1,
63,2988,2020-01-30T00:00:00.000,2020-03-01 10:00:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.52,0.66,<1,<1,
64,3029,2020-01-30T00:00:00.000,2020-03-01 09:03:00,11450,Compliance,"SS - IFO 920 S/S Co - op City Blvd, 2nd SS W/O Dreiser Loop, 20 """,0.71,0.7,<1,<1,
65,2982,2020-01-30T00:00:00.000,2020-03-01 11:35:00,25050,Compliance,"SS - W/S Pennsylvania Ave, 1st SS N/O Hegeman Ave, IFO 718 Penn. Ave 20 """,0.46,0.64,<1,<1,
66,3017,2020-01-30T00:00:00.000,2020-03-01 09:16:00,43050,Compliance,"SS - S/S Park Lane S, 1st SS W/O 102nd St, 20 """,0.37,0.66,<1,<1,
67,3011,2020-01-30T00:00:00.000,2020-03-01 12:22:00,39800,Operational,"SS - W/S Broadway, BTW W 76th & W 77th Sts, 36 """,0.43,0.72,<1,<1,
68,3016,2020-01-30T00:00:00.000,2020-03-01 08:29:00,41550,Compliance,"SS - IFO 98-05 N/S 63rd Rd, 1st SS E/O 98th St, 12 """,0.51,0.78,<1,<1,
69,2983,2020-01-30T00:00:00.000,2020-03-01 10:57:00,25900,Operational,"SS - S/S Kings Highway, BTW E 35th & E 36th Sts, 60 """,0.52,0.72,<1,<1,
70,3006,2020-01-30T00:00:00.000,2020-03-01 08:51:00,31850,Compliance,"SS - IFO 82 S/S Warren St, 2nd SS E/O Greenwich St, 12 """,0.34,0.7,<1,<1,
71,2984,2020-01-30T00:00:00.000,2020-03-01 12:03:00,26300,Operational,"SS - W/S Vermont St, BTW Jamaica & Sunnyside Aves, 48 """,0.55,0.66,<1,<1,
72,3034,2020-01-30T00:00:00.000,2020-03-01 08:30:00,48700,Operational,"SS - IFO 160-05 N/S Cross Island Pkwy (service Rd), BTW 160th & 161st Sts, 20 """,0.37,0.62,<1,<1,
73,3025,2020-01-30T00:00:00.000,2020-03-01 11:06:00,51550,Compliance,"SS - W/S Huguenot Ave, 1st SS S/O Sinclair Avenue, 12""",0.24,0.79,<1,<1,
74,2981,2020-01-30T00:00:00.000,2020-03-01 08:54:00,22350,Compliance,"SS - E/S 5th Ave, BTW 49th St & 50th Sts, IFO 4915 5th Ave. 12 """,0.53,0.64,<1,<1,
75,3031,2020-01-30T00:00:00.000,2020-03-01 11:28:00,18800,Operational,"SS - IFO 750 S/S E 169th St, BTW Boston Rd & Tinton Ave, 36 """,0.7,0.64,<1,<1,
76,3033,2020-01-30T00:00:00.000,2020-03-01 10:17:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - Mosholu Ave W/O Jerome Ave (w/i Van Cortlandt Park ~200' SE/O Shaft 2 building),0.76,0.74,<1,<1,0.73
77,3030,2020-01-30T00:00:00.000,2020-03-01 10:53:00,12550,Compliance,"SS - IFO 352 S/S E Gun Hill Rd, 1st SS W/O Decatur Ave, 20 """,0.74,0.74,<1,<1,
78,3018,2020-01-30T00:00:00.000,2020-03-01 12:16:00,43900,Operational,"SS - N/S 39th Ave, BTW 215th Pl & 216th St, IFO 215-37 39th Ave 24 """,0.49,0.83,<1,<1,
79,3032,2020-01-30T00:00:00.000,2020-03-01 09:27:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.79,0.67,<1,<1,0.74
80,3040,2020-01-30T00:00:00.000,2020-03-01 10:51:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.68,0.7,<1,<1,0.73
81,2991,2020-01-30T00:00:00.000,2020-03-01 12:07:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.67,0.66,<1,<1,
82,3010,2020-01-30T00:00:00.000,2020-03-01 09:56:00,36600,Operational,"SS - IFO 87 E/S Bowery, BTW Hester & Canal Sts, 36 """,0.41,0.66,<1,<1,
83,3036,2020-01-30T00:00:00.000,2020-03-01 08:19:00,14950,Compliance,"SS - N/S E 135th St, 2nd SS W/O Willis Ave, 12 """,0.43,0.6,<1,<1,
84,3028,2020-01-30T00:00:00.000,2020-03-01 11:36:00,58300,Operational,"SS - IFO 4299 NW/S Hylan Blvd, BTW W""ester & Thornycroft Aves, 48 """,0.63,0.71,<1,<1,
85,3037,2020-01-30T00:00:00.000,2020-03-01 11:18:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.72,0.68,<1,<1,0.74
86,2986,2020-01-30T00:00:00.000,2020-03-01 09:33:00,28550,Compliance,"SS - E/S W 5th St, 2nd SS S/O Neptune Ave, IFO 2925 W 5th St.12 """,0.53,0.7,<1,<1,
87,3035,2020-01-30T00:00:00.000,2020-03-01 12:11:00,11150,Compliance,"SS - IFO 71E N/S E 183rd St, 1st SS W/O Morris Ave, 12 """,0.58,0.68,<1,<1,
88,2985,2020-01-30T00:00:00.000,2020-03-01 10:02:00,28450,Compliance,"SS - IFO 2323 NE/S 60th St, 2nd SS W/O McDonald Ave, IFO 2323 60th St. 16 """,0.48,0.66,<1,<1,
89,3039,2020-01-30T00:00:00.000,2020-03-01 10:35:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.67,0.7,<1,<1,0.73
90,2987,2020-01-30T00:00:00.000,2020-03-01 09:25:00,20350,Compliance,"SS - OPP 74 S/S Sullivan St, 2nd SS E/O Van Brunt St, 20 """,0.39,0.62,<1,<1,
91,3005,2020-01-30T00:00:00.000,2020-03-01 10:38:00,30450,Compliance,"SS - N/S Water St, 2nd SS E/O Catherine Slip, 12 """,0.39,0.68,<1,<1,
92,3008,2020-01-30T00:00:00.000,2020-03-01 13:05:00,33850,Compliance,"SS - IFO 155 N/S E 85th St, 1st SS E/O Lexington Ave, 12 """,0.4,0.71,<1,<1,
93,3022,2020-01-30T00:00:00.000,2020-03-01 11:43:00,78450,Compliance,"SS - IFO 88-18 W/S Hollis Court Blvd, 2nd SS S/O Hillside Ave",0.21,0.56,<1,<1,
94,2927,2020-01-29T00:00:00.000,2020-03-01 08:59:00,53550,Compliance,"SS - IFO 130 W/S Lamport Blvd, 2nd SS S/O Kramer St, 8 """,0.58,0.64,<1,<1,
95,2890,2020-01-29T00:00:00.000,2020-03-01 11:16:00,21000,Operational,"SS - N/S Pacific St, BTW Buffalo & Rochester Aves, 48 """,0.44,0.72,<1,<1,
96,2892,2020-01-29T00:00:00.000,2020-03-01 11:41:00,27350,Compliance,"SS - OPP 1035 S/S Clarkson Ave, 1st SS W/O E 93rd St, 12 """,0.35,0.65,<1,<1,
97,2887,2020-01-29T00:00:00.000,2020-03-01 11:26:00,24750,Compliance,"SS - IFO 1660 W/S E 13th St, 2nd SS N/O Quentin Rd, 20 """,0.55,0.68,<1,<1,
98,2911,2020-01-29T00:00:00.000,2020-03-01 09:58:00,31550,Compliance,"SS - OPP 329 S/S W 18th St, 2nd SS E/O 9th Ave, 12 """,0.54,0.8,<1,<1,
99,2940,2020-01-29T00:00:00.000,2020-03-01 11:11:00,14100,Operational,"SS - IFO 1540 W/S Jerome Ave, 2nd SS S/O Goble Pl, 48 """,0.58,0.66,<1,<1,
100,2933,2020-01-29T00:00:00.000,2020-03-01 11:42:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.65,0.66,<1,<1,0.71
101,2915,2020-01-29T00:00:00.000,2020-03-01 12:19:00,39950,Compliance,"SS - IFO 601 W/S West End Ave, 1st SS N/O W 89th St, 12 """,0.42,0.64,<1,<1,
102,2937,2020-01-29T00:00:00.000,2020-03-01 12:23:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.71,0.72,<1,<1,0.72
103,2920,2020-01-29T00:00:00.000,2020-03-01 08:13:00,42100,Operational,"SS - S/S Metropolitan Ave, 1st SS E/O 80th St, 48 """,0.5,0.78,<1,<1,
104,2888,2020-01-29T00:00:00.000,2020-03-01 09:33:00,29300,Operational,"SS - E/S 5th Ave, BTW 24th & 25th Sts, 66 """,0.49,0.61,<1,<1,
105,2936,2020-01-29T00:00:00.000,2020-03-01 12:13:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.6,0.68,<1,<1,0.72
106,2934,2020-01-29T00:00:00.000,2020-03-01 09:55:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.81,0.59,<1,<1,0.73
107,2909,2020-01-29T00:00:00.000,2020-03-01 08:38:00,30550,Compliance,"SS - E/S Water St, 1st SS S/O Maiden La (IFO Wall St Plaza), 20 """,0.45,0.63,<1,<1,
108,2922,2020-01-29T00:00:00.000,2020-03-01 09:15:00,47650,Compliance,"SS - N/S Rockaway Point Blvd, 2nd SS W/O Beach 199th St, 20 "" (at end of divided h'way)",0.73,0.66,<1,<1,
109,2914,2020-01-29T00:00:00.000,2020-03-01 11:11:00,34300,Operational,"SS - S/S W 40th St, BTW Broadway & 7th Ave, 48 """,0.5,0.75,<1,<1,
110,2891,2020-01-29T00:00:00.000,2020-03-01 09:31:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.55,0.74,<1,<1,
111,2886,2020-01-29T00:00:00.000,2020-03-01 10:26:00,23200,Operational,"SS - N/S Caton Ave, BTW E 18th St & St Pauls Pl, 48 """,0.42,0.75,<1,<1,
112,2938,2020-01-29T00:00:00.000,2020-03-01 08:31:00,47150,Compliance,"SS - IFO 147-19 N/S 7th Ave, 2nd SS W/O 149th St, 12 """,0.36,0.57,<1,<1,
113,2941,2020-01-29T00:00:00.000,2020-03-01 11:43:00,15250,Compliance,"SS - IFO 4315 W/S Third Ave, 1st SS N/O E 179th St, 20 """,0.64,0.69,<1,<1,
114,2924,2020-01-29T00:00:00.000,2020-03-01 10:27:00,79550,Compliance,"SS - OPP 109-11 W/S 127th St, 2nd SS S/O 109th Ave",0.39,0.69,<1,<1,
115,2885,2020-01-29T00:00:00.000,2020-03-01 10:51:00,22750,Compliance,"SS - W/S Dahill Rd, 2nd SS S/O 15th Ave, OPP 339 Dahill Rd.12 """,0.4,0.65,<1,<1,
116,2923,2020-01-29T00:00:00.000,2020-03-01 11:06:00,77750,Compliance,"SS - OPP 120-11 W/S 237th St, 1st SS S/O 120th Ave",0.08,0.56,<1,<1,
117,2942,2020-01-29T00:00:00.000,2020-03-01 12:21:00,16150,Compliance,"SS - W/S Bronxdale Ave, 2nd SS S/O Rhinelander Ave, 12 """,0.6,0.78,<1,<1,
118,2921,2020-01-29T00:00:00.000,2020-03-01 09:47:00,46250,Compliance,"SS - S/S Beach Channel Dr, 2nd SS E/O Beach 126th St, 12 """,0.52,0.73,<1,<1,
119,2883,2020-01-29T00:00:00.000,2020-03-01 12:32:00,20150,Compliance,"SS - E/S W 23rd St, 1st SS N/O Mermaid Ave, OPP 20150 12 """,0.49,0.69,<1,<1,
120,2910,2020-01-29T00:00:00.000,2020-03-01 09:17:00,31450,Compliance,"SS - IFO 22 N/S Howard St, BTW Crosby & Lafayette Sts, 12 """,0.38,0.68,<1,<1,
121,2913,2020-01-29T00:00:00.000,2020-03-01 11:47:00,33050,Compliance,"SS - N/S W 62nd St, 2nd SS E/O Amsterdam Ave, 12 """,0.58,0.73,<1,<1,
122,2925,2020-01-29T00:00:00.000,2020-03-01 09:40:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.66,0.62,<1,<1,
123,2894,2020-01-29T00:00:00.000,2020-03-01 08:44:00,36950,Compliance,"SS - W/S Main St. Roosevelt Island - Operating Corporation, 591 Main St",0.24,0.64,<1,<1,
124,2944,2020-01-29T00:00:00.000,2020-03-01 09:35:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.68,0.76,<1,<1,
125,2889,2020-01-29T00:00:00.000,2020-03-01 10:12:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.39,0.66,<1,<1,
126,2895,2020-01-29T00:00:00.000,2020-03-01 08:18:00,40350,Compliance,"SS - N/S 41st Ave, 2nd SS W/O 21st St, 12 """,0.6,0.73,<1,<1,
127,2884,2020-01-29T00:00:00.000,2020-03-01 12:08:00,20650,Compliance,"SS - W/S 21st Ave, 2nd SS S/O Cropsey Ave, 12 """,0.58,0.78,<1,<1,
128,2945,2020-01-29T00:00:00.000,2020-03-01 08:47:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.77,0.76,<1,<1,
129,2943,2020-01-29T00:00:00.000,2020-03-01 10:21:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.49,0.7,<1,<1,
130,2912,2020-01-29T00:00:00.000,2020-03-01 10:30:00,31750,Compliance,"SS - IFO 427 N/S W 26th St, 2nd SS W/O 9th Ave, 12 """,0.37,0.78,<1,<1,
131,2946,2020-01-29T00:00:00.000,2020-03-01 08:22:00,40250,Compliance,"SS - IFO 22-26 W/S Steinway St, 2nd SS S/O Ditmars Blvd, 12 """,0.65,0.74,<1,<1,
132,2929,2020-01-29T00:00:00.000,2020-03-01 12:13:00,58600,Operational,"SS - N/S Hylan Blvd, 1st SS E/O Page Ave, 20 """,0.71,0.66,<1,<1,
133,2931,2020-01-29T00:00:00.000,2020-03-01 09:15:00,11750,Compliance,"SS - IFO 250 E/S City Island Ave, BTW Carroll & Schofield Sts, 20 """,0.34,0.58,<1,<1,
134,2932,2020-01-29T00:00:00.000,2020-03-01 11:09:00,17950,Compliance,"SS - W/S Kingsbridge Ave, 1st SS N/O W 232nd St, 12 """,0.68,0.66,<1,<1,
135,2935,2020-01-29T00:00:00.000,2020-03-01 10:35:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - Mosholu Ave W/O Jerome Ave (w/i Van Cortlandt Park ~200' SE/O Shaft 2 building),0.76,0.67,<1,<1,0.72
136,2893,2020-01-29T00:00:00.000,2020-03-01 10:55:00,28050,Compliance,"SS - IFO 579 N/S Macon St, 2nd SS W/O Patchen Ave, 20 """,0.33,0.67,<1,<1,
137,2928,2020-01-29T00:00:00.000,2020-03-01 11:36:00,58250,Compliance,"SS - IFO 578 E/S Drumgoole Rd East, 2nd SS N/O Arden Ave, 12 """,0.5,1.23,<1,<1,
138,2926,2020-01-29T00:00:00.000,2020-03-01 10:54:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.82,0.63,<1,<1,
139,2939,2020-01-29T00:00:00.000,2020-03-01 10:55:00,12000,Operational,"SS - IFO 1335 W/S Jerome Ave, 1st SS S/O Goble Pl, 48 """,0.66,0.69,<1,<1,
