record_number,nyc_borough_block_and_lot_bbl,co_reported_bbl_status,bbls_co_reported,reported_nyc_building_identification_numbers_bins,street_number,street_name,borough,zip_code,bbl_on_the_covered_buildings_list,dof_benchmarking_submission_status,site_eui_kbtu_ft2,weather_normalized_site_eui_kbtu_ft2,source_eui_kbtu_ft2,weather_normalized_source_eui_kbtu_ft2,municipally_supplied_potable_water_indoor_intensity_gal_ft,automatic_water_benchmarking_eligible,reported_water_method,energy_star_score,total_ghg_emissions_mtco2e,direct_ghg_emissions_mtco2e,indirect_ghg_emissions_mtco2e,reported_property_floor_area_building_s_ft,dof_property_floor_area_buildngs_and_parking_ft2,primary_property_type_self_selected,dof_number_of_buildings,latitude,longitude,community_board,council_district,census_tract,bin,nta
2596985.0,4021390026,,,4051286,    68-64,YELLOWSTONE BLVD    ,QUEENS,11375.0,Yes,In Compliance ,75.2,71.7,106.1,102.4,Not Available,No,None,Not Available,656.5,495.1,161.4,149800,132960,Multifamily Housing,1,,,,,,,
2596991.0,3053740041,,,3126163,402,OCEAN PARKWAY       ,BROOKLYN            ,11218.0,Yes,In Compliance ,97.0,94.1,127,124,Not Available,Yes,None,49,303.3,248.4,54.9,55051,57900,Multifamily Housing,1,40.639224,-73.973329,12.0,39.0,488.0,3126163.0,Kensington-Ocean Parkway                                                   
2596995.0,3066200001,,,3175299,100,AVENUE P            ,BROOKLYN            ,11204.0,Yes,In Compliance ,95.2,92.1,123.4,120.2,Not Available,Yes,None,43,435.8,360.4,75.4,80850,87324,Multifamily Housing,1,40.607524,-73.984658,11.0,44.0,428.0,3175299.0,Bensonhurst East                                                           
2597362.0,3064150022,,,3168025,8721,BAY PARKWAY         ,BROOKLYN            ,11214.0,Yes,In Compliance ,,Not Available,Not Available,Not Available,Not Available,No,None,Not Available,Not Available,Not Available,Not Available,65292,65292,Multifamily Housing,1,40.599458,-73.996381,11.0,47.0,296.0,3168025.0,Bensonhurst West                                                           
2597503.0,1011030015,,,1027157,625,WEST   55 STREET    ,MANHATTAN,10019.0,Yes,In Compliance ,74.5,71.4,131.4,127.5,Not Available,No,None,76,539,331.7,207.3,95000,95176,Office,1,40.769282000000004,-73.992982,4.0,6.0,135.0,1027157.0,Clinton                                                                    
2597673.0,1010850001,,,1076216,530,WEST   57 STREET    ,MANHATTAN,10019.0,Yes,In Compliance ,286.3,284.3,746.8,745.4,Not Available,No,None,Not Available,10459.6,0,10459.6,466063,490080,Office,1,40.770073,-73.990852,4.0,6.0,135.0,1076216.0,Clinton                                                                    
2597674.0,1010850023,,,1027065,513,WEST   56 STREET    ,MANHATTAN,10019.0,Yes,In Compliance ,286.3,284.3,746.8,745.4,Not Available,No,None,1,4122.9,0,4122.9,183710,186100,Office,1,40.768656,-73.989541,4.0,6.0,135.0,1027065.0,Clinton                                                                    
2597675.0,1010850041,,,1027069,524,WEST   57 STREET    ,MANHATTAN,10019.0,Yes,In Compliance ,286.3,284.3,746.8,745.4,Not Available,No,None,1,1563.7,0,1563.7,69677,52000,Office,1,40.769801,-73.990209,4.0,6.0,135.0,1027069.0,Clinton                                                                    
2597872.0,1010130039,,,1024660,214,WEST   42 STREET    ,MANHATTAN,10036.0,Yes,In Compliance ,148.5,145.5,366,362.8,23.24,Yes,Manual,Not Available,1305.3,305.7,999.6,119905,119905,Other - Entertainment/Public Assembly,1,40.756324,-73.987652,5.0,3.0,113.0,1024660.0,Midtown-Midtown South                                                      
2598016.0,1006087501,,,1067315,175,WEST   12 STREET    ,MANHATTAN,10011.0,Yes,In Compliance ,81.5,77.8,128,124.5,Not Available,No,None,79,1056.1,752.9,303.2,170857,186887,Multifamily Housing,1,40.736853,-73.999726,2.0,3.0,71.0,1067315.0,West Village                                                               
2598081.0,1012580040,,,1034200,510,   5 AVENUE         ,MANHATTAN,10036.0,Yes,In Compliance ,157.1,156.3,478.2,478.2,19.43,No,Manual,22,818.6,0,818.6,63456,57223,Office,1,40.753972999999995,-73.980538,5.0,4.0,96.0,1034200.0,Midtown-Midtown South                                                      
2598106.0,1009987501,,,1076844,1538,BROADWAY            ,MANHATTAN,10036.0,Yes,In Compliance ,109.9,110.2,326,326.9,Not Available,No,None,34,8476.2,463.5,8012.7,958553,936254,Retail Store,2,40.758198,-73.985341,5.0,4.0,119.0,,Midtown-Midtown South                                                      
2598113.0,1004730010,,,1079887;1079888,478,BROADWAY            ,MANHATTAN,10013.0,Yes,In Compliance ,145.1,141.5,369,365.4,63.97,No,Manual,Not Available,641.9,165.4,476.5,55015,55015,Retail Store,1,40.721422,-74.000152,2.0,1.0,45.0,1079887.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
2598139.0,1014210001,,,1043872,1131,   3 AVENUE         ,MANHATTAN,10065.0,Yes,In Compliance ,25.0,25,73.9,73.9,Not Available,No,None,99,579.2,34,545.3,288269,272440,Retail Store,1,40.766005,-73.96332199999999,8.0,4.0,118.0,1043872.0,Lenox Hill-Roosevelt Island                                                
2598237.0,1013990074,,,1042391,605,PARK AVENUE         ,MANHATTAN,10065.0,Yes,In Compliance ,88.3,84.2,133.9,129.3,Not Available,No,None,42,955.4,659.4,296,181000,181000,Multifamily Housing,1,40.766228000000005,-73.96736899999999,8.0,4.0,120.0,1042391.0,Upper East Side-Carnegie Hill                                              
2598261.0,1015267502,,,1085215,215,EAST   80 STREET    ,MANHATTAN,10075.0,Yes,In Compliance ,95.1,90.4,142.8,137.1,Not Available,No,None,45,874,610.9,263.1,154301,175375,Multifamily Housing,1,40.774739000000004,-73.95623,8.0,5.0,138.0,1085215.0,Yorkville                                                                  
2598266.0,1014410017,,,1044740,333,EAST   66 STREET    ,MANHATTAN,10065.0,Yes,In Compliance ,149.7,149.8,202.3,202.5,Not Available,No,None,7,1622.3,1329.6,292.7,151009,151009,Multifamily Housing,1,40.764618,-73.960247,8.0,5.0,118.0,1044740.0,Lenox Hill-Roosevelt Island                                                
2598270.0,1011990036,,,1031371,257,CENTRAL PARK WEST   ,MANHATTAN,10024.0,Yes,In Compliance ,61.8,61.6,116.4,116,Not Available,No,None,62,596.1,292.4,303.7,148380,148380,Multifamily Housing,1,40.785074,-73.96950799999999,7.0,6.0,169.0,1031371.0,Upper West Side                                                            
2643992.0,4031680056,,,4075089,    99-21,  67 ROAD           ,QUEENS,11375.0,Yes,In Compliance ,112.4,108.9,163.6,159.4,Not Available,Yes,None,28,409.4,297.7,111.7,61846,61856,Multifamily Housing,1,,,,,,,
2598278.0,1012730017,,,1035070,27,WEST   57 STREET    ,MANHATTAN,10019.0,Yes,In Compliance ,97.4,91.3,194.4,186.5,15.35,Yes,Manual,57,381.7,166.6,215.1,58832,57158,Office,1,40.763431,-73.975048,5.0,4.0,11201.0,1035070.0,Midtown-Midtown South                                                      
2598283.0,1015147502,,,1088463;1047933;1047939;1047940;1047941;1047932,150,EAST   86 STREET    ,MANHATTAN,10028.0,Yes,In Compliance ,60.8,60.9,183.9,184.2,2.4,No,Manual,31,2241.9,82.2,2159.7,453527,453927,Multifamily Housing,1,40.779284000000004,-73.955097,8.0,5.0,14801.0,1088463.0,Upper East Side-Carnegie Hill                                              
2598343.0,1013120028,,,1036911,153,EAST   57 STREET    ,MANHATTAN,10022.0,Yes,In Compliance ,95.0,91.8,155.4,152.3,Not Available,Yes,None,32,985.7,671.7,313.9,135849,135841,Multifamily Housing,1,40.760726,-73.96862800000001,6.0,4.0,11203.0,1036911.0,Turtle Bay-East Midtown                                                    
2598352.0,1012067501,,,1031638,327,CENTRAL PARK WEST   ,MANHATTAN,10025.0,Yes,In Compliance ,94.7,91.4,144.3,140.7,Not Available,No,None,45,739.5,544.6,194.9,102972,133945,Multifamily Housing,1,40.789792,-73.966491,7.0,6.0,177.0,1031638.0,Upper West Side                                                            
2598358.0,4050190005,,,4113546,   136-20,ROOSEVELT AVENUE    ,QUEENS,11354.0,Yes,In Compliance ,333.2,325.4,625.2,615.6,Not Available,No,None,1,3605.8,1784.1,1821.7,166738,205100,Retail Store,1,,,,,,,
2598384.0,2036450001,,,2022552,1906,STORY AVENUE        ,BRONX               ,10473.0,Yes,In Compliance ,120.9,118.1,303,300.6,1.03,No,Manual,28,1015.3,221.2,794.1,113644,126696,Office,1,40.824119,-73.8594,9.0,18.0,42.0,2022552.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2598385.0,1021390277,,,1063431,200,HAVEN AVENUE        ,MANHATTAN,10033.0,Yes,In Compliance ,100.4,94.7,133,127.4,Not Available,No,None,38,958,804.7,153.3,124789,124789,Multifamily Housing,1,40.847136,-73.942353,12.0,10.0,255.0,1063431.0,Washington Heights South                                                   
2598400.0,5016960008,,,5110624;5110626;5815460;5835507,2040,FOREST AVENUE       ,STATEN ISLAND       ,10303.0,Yes,In Compliance ,35.6,35.5,110.8,110.7,Not Available,No,None,91,485.2,4.3,480.9,165076,151502,Retail Store,1,40.626017,-74.156541,1.0,49.0,30302.0,5110626.0,Mariner's Harbor-Arlington-Port Ivory-Graniteville                         
2598402.0,1011200029,,,1028243,75,CENTRAL PARK WEST   ,MANHATTAN,10023.0,Yes,In Compliance ,82.4,78.4,131.2,126.4,Not Available,Yes,None,44,587.3,379.6,207.7,117150,117150,Multifamily Housing,1,40.773348,-73.978063,7.0,6.0,153.0,1028243.0,Lincoln Square                                                             
2918502.0,1008360033,,,1015876,1,WEST   34 STREET    ,MANHATTAN,10001.0,Yes,In Compliance ,74.8,72.7,172.2,169.3,14.09,No,Manual,71,373.6,138.4,235.3,62532,55550,Office,1,40.748542,-73.98478399999999,5.0,4.0,76.0,1015876.0,Midtown-Midtown South                                                      
2598405.0,4021180001,,,4050967,    99-01,QUEENS BOULEVARD    ,QUEENS,11374.0,Yes,In Compliance ,82.3,82.3,258.6,258.6,Not Available,Yes,None,34,388.7,0,388.7,56916,57000,Retail Store,1,,,,,,,
2598414.0,1011950001,,,1031134,441,COLUMBUS AVENUE     ,MANHATTAN,10024.0,Yes,In Compliance ,75.2,72.2,109.3,106.3,69.71,Yes,ABS,Not Available,447.7,326,121.6,101145,101145,Multifamily Housing,1,40.783382,-73.974424,7.0,6.0,165.0,1031134.0,Upper West Side                                                            
2598427.0,1013777502,,,1040935,26,EAST   63 STREET    ,MANHATTAN,10065.0,Yes,In Compliance ,153.7,147.8,271.2,263.9,Not Available,No,None,1,638.8,352.7,286.1,65649,97877,Multifamily Housing,1,40.76599,-73.969365,8.0,4.0,11401.0,1040935.0,Upper East Side-Carnegie Hill                                              
2598532.0,1015080027,,,1047474,173,EAST   79 STREET    ,MANHATTAN,10075.0,Yes,In Compliance ,54.8,52.3,89.4,86.7,Not Available,Yes,None,81,386.5,264.3,122.2,92216,92216,Multifamily Housing,1,40.774619,-73.95806800000001,8.0,5.0,140.0,1047474.0,Upper East Side-Carnegie Hill                                              
2598578.0,1012750059,,,1035322,292,MADISON AVENUE      ,MANHATTAN,10017.0,Yes,In Compliance ,105.8,97.7,204.7,196.7,Not Available,No,None,75,1194.3,555.8,638.5,171755,170230,Office,1,40.75189,-73.979965,5.0,4.0,82.0,1035322.0,Murray Hill-Kips Bay                                                       
2600390.0,3051610033,,,Not Available,1801,DORCHESTER ROAD     ,BROOKLYN            ,11226.0,Yes,In Compliance ,78.2,72,106.4,99.6,Not Available,Yes,None,67,536,421.2,114.8,119106,119106,Multifamily Housing,1,40.640593,-73.961258,14.0,40.0,514.0,3118790.0,Flatbush                                                                   
2601646.0,1008430045,,,1016079,79,   5 AVENUE         ,MANHATTAN,10003.0,Yes,In Compliance ,101.5,96.5,237.6,232.4,12.36,Yes,Manual,Not Available,1971.7,560.1,1411.7,271596,272566,Other - Education,1,40.737051,-73.99284399999999,5.0,2.0,52.0,1016079.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2602938.0,1017740001,,,1054472,103,EAST  125 STREET    ,MANHATTAN,10035.0,Yes,In Compliance ,45.2,45.2,141.9,141.9,Not Available,Yes,None,83,438.5,0,438.5,117000,112500,Office,1,40.804885,-73.938612,11.0,9.0,196.0,1054472.0,East Harlem North                                                          
2602948.0,1000880001,,,2602948,217,BROADWAY            ,MANHATTAN,10007.0,Yes,In Compliance ,16054.8,13630.1,19424.5,16506.7,Not Available,No,None,1,146791.4,0,146791.4,137580,133198,Office,1,40.71156,-74.00846899999999,1.0,1.0,21.0,1001232.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
2603248.0,1011717502,,,1086065,220,RIVERSIDE BOULEVARD ,MANHATTAN,10069.0,Yes,In Compliance ,67.8,66.3,126.3,125,Not Available,No,None,37,3488.9,1750.4,1738.5,795215,690772,Multifamily Housing,1,40.77969,-73.987882,7.0,6.0,159.0,1086065.0,Lincoln Square                                                             
2603249.0,1011717503,,,1087072,240,RIVERSIDE BOULEVARD ,MANHATTAN,10069.0,Yes,In Compliance ,85.8,84.1,152.7,151.2,Not Available,No,None,15,2437.2,1326.8,1110.4,447049,368150,Multifamily Housing,1,40.780478,-73.987337,7.0,6.0,159.0,1087072.0,Lincoln Square                                                             
2604109.0,4062590016,,,4137890,    42-41, 201 STREET         ,QUEENS,11361.0,Yes,In Compliance ,203.2,201.5,314.8,313.6,58.67,No,Manual,12,3613,2424.9,1188.1,295126,247884,Senior Care Community,1,,,,,,,
2604287.0,1015900042,,,1051388,93,EAST END AVENUE     ,MANHATTAN,10028.0,Yes,In Compliance ,80.3,Not Available,119.7,Not Available,Not Available,No,None,Not Available,319.2,239,80.1,53736,53736,Multifamily Housing,1,40.773439,-73.945851,8.0,5.0,136.0,1051388.0,Yorkville                                                                  
2604393.0,1007750060,,,1014205,236,WEST   26 STREET    ,MANHATTAN,10001.0,Yes,In Compliance ,85.7,80.6,136.3,130.6,Not Available,Yes,None,Not Available,571.2,404.2,167,86280,86280,Multifamily Housing,1,40.746487,-73.995424,4.0,3.0,91.0,1014205.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2604396.0,1007730012,,,1084991,255,WEST   23 STREET    ,MANHATTAN,10011.0,Yes,In Compliance ,85.6,82.4,144.8,141.9,Not Available,No,None,38,519.9,341.3,178.6,78770,159090,Multifamily Housing,2,40.744747,-73.997163,4.0,3.0,91.0,1084991.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2604459.0,1022220035,,,1064782,110,POST AVENUE         ,MANHATTAN,10034.0,Yes,In Compliance ,,Not Available,Not Available,Not Available,71.3,Yes,ABS,Not Available,Not Available,Not Available,95.1,106215,104400,Multifamily Housing,1,40.864395,-73.920509,12.0,10.0,293.0,1064782.0,Marble Hill-Inwood                                                         
2604478.0,1013090066,,,1036493,110,EAST   55 STREET    ,MANHATTAN,10022.0,Yes,In Compliance ,96.6,Not Available,262.5,Not Available,23.5,Yes,ABS,52,534.7,74.5,460.2,72000,73000,Office,1,40.760003999999995,-73.97099200000001,5.0,4.0,100.0,1036493.0,Turtle Bay-East Midtown                                                    
2604497.0,3087170029,,,3245671,150,BRIGHTON   15 STREET,BROOKLYN            ,11235.0,Yes,In Compliance ,89.3,87.1,117.3,115,Not Available,No,None,80,331.6,272.1,59.5,62500,62500,Multifamily Housing,1,40.578106,-73.954789,13.0,48.0,61004.0,3245671.0,Brighton Beach                                                             
2604568.0,4008840065,,,4535406,    26-13,  21 STREET         ,QUEENS,11102.0,Yes,In Compliance ,107.7,104.9,187.7,184.4,Not Available,No,None,75,1082.8,610.6,472.2,159572,159582,Senior Care Community,1,,,,,,,
2605035.0,3087600200,,,3246887,1516,ORIENTAL BOULEVARD  ,BROOKLYN            ,11235.0,Yes,In Compliance ,113.2,112.7,248.4,247.9,Not Available,No,None,10,2161.5,747.8,1413.7,275000,188520,Senior Care Community,2,40.578348,-73.939421,15.0,48.0,616.0,3246887.0,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             
2605457.0,1007819001,,,1082908,420,   8 AVENUE         ,MANHATTAN,10001.0,Yes,In Compliance ,142.1,137.5,329.1,321.3,20.95,No,Manual,Not Available,40523.5,270.6,40252.9,1102735,1048620,Other - Entertainment/Public Assembly,1,40.750384999999994,-73.994763,5.0,3.0,101.0,1082908.0,Midtown-Midtown South                                                      
2612581.0,4050490006,,,4114707,   143-06,BARCLAY AVENUE      ,QUEENS,11355.0,Yes,In Compliance ,109.9,105.5,150,144.8,Not Available,Yes,None,56,503,394.2,108.8,79438,79448,Multifamily Housing,1,,,,,,,
2605650.0,1013210022,,,1037988,885,   2 AVENUE         ,MANHATTAN,10017.0,Yes,In Compliance ,106.0,103.7,235.7,232.9,18.09,No,Manual,81,5844.6,0,5844.6,733992,805467,Office,1,40.753194,-73.969757,6.0,4.0,90.0,1037988.0,Turtle Bay-East Midtown                                                    
2605684.0,1021390051,,,1063402,1,HAVEN AVENUE        ,MANHATTAN,10032.0,Yes,In Compliance ,561.2,558.6,978.1,974.9,Not Available,No,None,1,12944.7,1.5,12943.2,324836,230565,Office,1,40.842476,-73.942863,12.0,10.0,255.0,1063402.0,Washington Heights South                                                   
2605764.0,4103520079,,,4220566,   184-10,JAMAICA AVENUE      ,QUEENS,11423.0,Yes,In Compliance ,41.1,39.1,64.6,62.5,Not Available,No,None,67,550.5,362.4,188.1,221187,226605,Non-Refrigerated Warehouse,1,,,,,,,
2605876.0,1008220039,,,1015500,160,   5 AVENUE         ,MANHATTAN,10010.0,Yes,In Compliance ,70.6,69.9,192.8,190.7,Not Available,Yes,None,63,803.9,142.9,661,139763,112188,Office,1,40.740177,-73.990589,5.0,3.0,54.0,1015500.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2605878.0,1000090014,,,1000020,17,STATE STREET        ,MANHATTAN,10004.0,Yes,In Compliance ,80.8,79.3,211.5,209.7,Not Available,No,None,75,3652.3,0,3652.3,575860,544015,Office,1,40.702798,-74.014246,1.0,1.0,9.0,1000020.0,Battery Park City-Lower Manhattan                                          
2605879.0,2056100025,,,2831413,650,BRUSH AVENUE        ,BRONX               ,10465.0,Yes,In Compliance ,129.5,118.6,229,217.5,3.19,Yes,Manual,11,1887,1038,849,230000,214000,Distribution Center,1,40.819779,-73.837902,10.0,13.0,90.0,2125844.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2605938.0,1007890014,,,1014498,251,WEST   39 STREET    ,MANHATTAN,10018.0,Yes,In Compliance ,,Not Available,Not Available,Not Available,Not Available,No,None,Not Available,Not Available,Not Available,Not Available,110900,108025,Non-Refrigerated Warehouse,1,40.754746000000004,-73.98977099999999,5.0,3.0,113.0,1014498.0,Midtown-Midtown South                                                      
2605947.0,1000950027,,,1001290,49,FULTON STREET       ,MANHATTAN,10038.0,Yes,In Compliance ,117.5,110.6,164.9,157.7,87.79,No,Manual,18,1528.3,1159.6,368.8,223674,208576,Multifamily Housing,1,40.708179,-74.00461999999999,1.0,1.0,1501.0,1001290.0,Battery Park City-Lower Manhattan                                          
