bbl,street_number,street_name,borough,zip,benchmarking_submission,entry_number,site_eui_kbtu_ft2,weather_normalized_source_eui_kbtu_ft2,indoor_water_intensity_all_water_sources_gal_ft2,reported_water_method,energy_star_score,total_ghg_emissions_mtco2e,property_floor_area_buildngs_and_parking_ft2,primary_property_type_self_selected,number_of_buildings,reported_bins,latitude,longitude,community_board,community_council,census_tract,nta
1005777502,65.0,WEST   13 STREET,MANHATTAN,10011,Yes,4113.0,61.7,168.1,13.18,Manual,,1181.28,233012.0,Multifamily Housing,1,1009706,40.736145,-73.99606999999999,2.0,3.0,63.0,West Village                                                               
4021550001,,YELLOWSTONE BLVD,QUEENS,11375,Yes,7242.0,62.8,97.7,0.0,ABS,,168.53,44406.0,Multifamily Housing,6,4432104,,,,,,
1005780067,119.0,VARICK STREET,MANHATTAN,10013,Yes,12278.0,131.1,356.5,,Manual,19,1314.28,120592.0,Office,1,1009728,40.724787,-74.00596,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005790030,131.0,VARICK STREET,MANHATTAN,10013,Yes,3308.0,52.2,134.6,4.18,Manual,,1130.85,268000.0,Self-Storage,1,BIN: 1009740,40.725396999999994,-74.005841,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
4021550001,,YELLOWSTONE BLVD,QUEENS,11375,Yes,7342.0,79.6,118.8,0.0,ABS,,186.15,39606.0,Multifamily Housing,6,4432103,,,,,,
1005790070,137.0,VARICK STREET,MANHATTAN,10013,Yes,362.0,50.9,143.4,65.35,Manual,88,395.28,85674.0,Office,1,1009745,40.725789,-74.005773,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005800001,330.0,HUDSON STREET,MANHATTAN,10013,No Record as of 08/1/13,,,,,,,,,,1,,40.726862,-74.00738199999999,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
4021550001,,YELLOWSTONE BLVD,QUEENS,11375,Yes,7344.0,53.4,87.1,0.0,ABS,,130.87,39606.0,Multifamily Housing,6,4432101,,,,,,
1005800022,157.0,VARICK STREET,MANHATTAN,10013,Yes,619.0,40.9,89.1,0.81,Manual,,519.81,177093.0,Self-Storage,1,BIN: 1080159,40.726547,-74.00565,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005800039,348.0,HUDSON STREET,MANHATTAN,10014,Yes,395.0,64.4,183.3,,Manual,81,1920.75,330045.0,Office,1,1009750,40.727493,-74.007284,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005800060,183.0,VARICK STREET,MANHATTAN,10014,Yes,6008.0,72.2,183.9,11.99,Manual,,467.7,75000.0,Office,1,1009752,40.727645,-74.005477,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005800063,181.0,VARICK STREET,MANHATTAN,10014,No Record as of 08/1/13,,,,,,,,,,1,,40.727581,-74.005488,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
4030820082,,SAUNDERS STREET,QUEENS,11374,Yes,7918.0,27.2,37.2,0.0,ABS,,272.53,169016.0,Multifamily Housing,2,4433847,,,,,,
1005810063,207.0,VARICK STREET,MANHATTAN,10014,Yes,366.0,59.2,154.4,13.46,Manual,87,1846.27,382353.0,Office,1,1009758,40.728644,-74.005318,2.0,3.0,67.0,West Village                                                               
1005847501,442.0,HUDSON STREET,MANHATTAN,10014,Yes,3385.0,89.2,147.9,,Manual,,891.4,130435.0,Multifamily Housing,2,1-00584-7501 BBL,40.731139,-74.006697,2.0,3.0,67.0,West Village                                                               
1005860020,240.0,BLEECKER STREET,MANHATTAN,10014,Yes,8971.0,86.8,132.9,,Manual,43,227.77,44000.0,K-12 School,1,1009904,40.730614,-74.002652,2.0,3.0,67.0,West Village                                                               
1005897501,2.0,CORNELIA STREET,MANHATTAN,10014,Yes,4818.0,99.4,135.8,,Manual,,369.03,48500.0,Multifamily Housing,1,1010086,40.731671,-74.001429,2.0,3.0,67.0,West Village                                                               
4032340051,,BURNS STREET,QUEENS,11375,Yes,7871.0,2.2,6.9,0.0,ABS,,35.53,174480.0,Multifamily Housing,10,4433863,,,,,,
4032340051,,BURNS STREET,QUEENS,11375,Yes,7872.0,2.2,6.9,0.0,ABS,,35.91,174480.0,Multifamily Housing,10,4433864,,,,,,
4032340051,,BURNS STREET,QUEENS,11375,Yes,7873.0,2.3,7.1,0.0,ABS,,37.12,174480.0,Multifamily Housing,10,4433865,,,,,,
1005947501,479.0,GREENWICH STREET,MANHATTAN,10013,Yes,10168.0,37.6,85.5,,Manual,,222.49,79136.0,Multifamily Housing,1,1010288,40.724883,-74.009276,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005947503,505.0,GREENWICH STREET,MANHATTAN,10013,Yes,9676.0,85.1,181.1,34.67,Manual,,929.05,151547.0,Multifamily Housing,1,,40.725534,-74.009164,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
4032340051,,BURNS STREET,QUEENS,11375,Yes,7874.0,5.5,20.5,0.0,ABS,,90.59,174480.0,Multifamily Housing,10,4433867,,,,,,
1005950016,466.0,WASHINGTON STREET,MANHATTAN,10013,Yes,5583.0,37.2,69.8,19.01,Manual,,134.69,56000.0,Multifamily Housing,1,1010327,40.724581,-74.010163,1.0,1.0,39.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
4032340051,,BURNS STREET,QUEENS,11375,Yes,7884.0,1.8,5.4,0.0,ABS,,28.51,174480.0,Multifamily Housing,10,4433871,,,,,,
4032340051,,BURNS STREET,QUEENS,11375,Yes,7885.0,2.1,6.8,0.0,ABS,,35.17,174480.0,Multifamily Housing,10,4433866,,,,,,
1005960001,305.0,WEST STREET,MANHATTAN,10014,Yes,12274.0,44.2,118.7,0.0,Manual,,3515.12,889643.0,Office,1,1010356,40.726708,-74.010899,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005960092,319.0,SPRING STREET,MANHATTAN,10013,No Record as of 08/1/13,,,,,,,,,,1,,40.726,-74.009157,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005967501,353.0,SPRING STREET,MANHATTAN,10014,No Record as of 08/1/13,,,,,,,,,,0,,40.726159,-74.010712,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005970001,515.0,GREENWICH STREET,MANHATTAN,10013,Yes,4677.0,55.4,109.5,5.72,Manual,93,273.45,59650.0,Office,1,1010358,40.726099,-74.009067,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005970039,537.0,GREENWICH STREET,MANHATTAN,10013,No Record as of 08/1/13,,,,,,,,,,1,,40.72698,-74.00891899999999,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1005970055,333.0,HUDSON STREET,MANHATTAN,10013,Yes,8809.0,117.8,231.4,,Manual,50,872.0,101280.0,Office,1,1010374,40.72703,-74.007378,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
4032930064,,AUSTIN STREET,QUEENS,11375,Yes,2402.0,79.0,119.6,0.0,ABS,,458.05,97815.0,Multifamily Housing,1,4078805,,,,,,
1005990064,363.0,HUDSON STREET,MANHATTAN,10014,Yes,53.0,61.2,189.6,,Manual,91,6162.72,1093934.0,Office,1,1010379,40.728159999999995,-74.007194,2.0,3.0,37.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1006007501,395.0,HUDSON STREET,MANHATTAN,10014,Yes,264.0,97.6,305.5,15.72,Manual,64,5603.25,623027.0,Office,1,1010382,40.729135,-74.00704300000001,2.0,3.0,69.0,West Village                                                               
1006010013,584.0,WASHINGTON STREET,MANHATTAN,10014,Yes,5469.0,53.8,92.3,,Manual,,508.19,150000.0,Other,1,BIN#  1010388,40.729601,-74.00924,2.0,3.0,69.0,West Village                                                               
1006010013,584.0,WASHINGTON STREET,MANHATTAN,10014,Yes,8998.0,,,,Manual,,,160000.0,Warehouse (Unrefrigerated),1,,40.729601,-74.00924,2.0,3.0,69.0,West Village                                                               
1006010026,585.0,WASHINGTON STREET,MANHATTAN,10014,Yes,8998.0,,,,Manual,,,160000.0,Warehouse (Unrefrigerated),1,,40.729813,-74.009175,2.0,3.0,69.0,West Village                                                               
1006010047,120.0,LEROY STREET,MANHATTAN,10014,Yes,10343.0,,,0.0,Manual,,,118422.0,Office,1,1010393,40.730299,-74.007729,2.0,3.0,69.0,West Village                                                               
4043120010,,WHITESTONE EP SR W,QUEENS,11357,Yes,3690.0,29.5,45.2,0.0,ABS,,484.95,274009.0,Multifamily Housing,3,4433308,,,,,,
4050160007,,  38 AVENUE,QUEENS,11354,Yes,3682.0,31.2,73.2,0.0,ABS,,572.96,210489.0,Multifamily Housing,3,4443437;4443436,,,,,,
1006020068,423.0,HUDSON STREET,MANHATTAN,10014,Yes,365.0,104.9,306.7,15.11,Manual,52,2473.6,269084.0,Office,1,1010402,40.730117,-74.006884,2.0,3.0,69.0,West Village                                                               
1006027501,1.0,MORTON SQUARE,MANHATTAN,10014,Yes,6819.0,66.9,165.8,,Manual,,1480.9,282969.0,Multifamily Housing,1,1086104,40.731165999999995,-74.009139,2.0,3.0,69.0,West Village                                                               
1006030001,371.0,WEST STREET,MANHATTAN,10014,No Record as of 08/1/13,,,,,,,,,,1,,40.731341,-74.010446,2.0,3.0,69.0,West Village                                                               
1006030028,617.0,WASHINGTON STREET,MANHATTAN,10014,Yes,12739.0,71.4,259.2,,Manual,,1034.69,154328.0,Office,1,1010404,40.731262,-74.008894,2.0,3.0,69.0,West Village                                                               
4059000075,,  23 AVENUE,QUEENS,11360,Yes,9987.0,90.2,196.1,0.0,ABS,,1157.82,176942.0,Multifamily Housing,2,4443744;4019397,,,,,,
4066310001,,  78 AVENUE,QUEENS,11367,Yes,7897.0,,,0.0,ABS,,,159463.0,Multifamily Housing,1,4143566;4451278;4451277;4451276;4451275;4451274;4451273,,,,,,
1006030049,633.0,GREENWICH STREET,MANHATTAN,10014,No Record as of 08/1/13,,,,,,,,,,1,,40.731173999999996,-74.00796700000001,2.0,3.0,69.0,West Village                                                               
1006040033,633.0,WASHINGTON STREET,MANHATTAN,10014,Yes,514.0,60.0,146.7,,Manual,,3042.33,647567.0,Multifamily Housing,1,BIN# 1010421,40.73194,-74.00875699999999,2.0,3.0,69.0,West Village                                                               
4079120050,,UNION TURNPIKE,QUEENS,11364,Yes,9601.0,19.5,56.8,0.0,ABS,,214.01,124922.0,Multifamily Housing,2,4453360,,,,,,
1006070001,1.0,   7 AVENUE,MANHATTAN,10011,No Record as of 08/1/13,,,,,,,,,,8,,40.736658,-74.001018,2.0,3.0,71.0,West Village                                                               
1006070027,122.0,WEST   12 STREET,MANHATTAN,10011,Yes,6133.0,288.3,388.0,0.0,Manual,,1734.94,104225.0,Multifamily Housing,1,1010574,40.736395,-73.998683,2.0,3.0,71.0,West Village                                                               
1006070038,475.0,AVENUE OF THE AMER,MANHATTAN,10011,Yes,4108.0,91.1,139.5,41.33,Manual,,474.63,63588.0,Multifamily Housing,1,1010577,40.735717,-73.998051,2.0,3.0,71.0,West Village                                                               
1006077502,122.0,WEST   12 STREET,MANHATTAN,10011,No Record as of 08/1/13,,,,,,,,,,0,,40.736395,-73.998683,2.0,3.0,71.0,West Village                                                               
4085200002,,  76 AVENUE,QUEENS,11004,Yes,1218.0,448.3,696.9,0.0,ABS,12,34373.23,1222133.0,Hospital (General Medical and Surgical),26,4439524,,,,,,
1006087501,175.0,WEST   12 STREET,MANHATTAN,10011,Yes,679.0,107.0,178.9,,Manual,,1448.15,170857.0,Multifamily Housing,1,1067315,40.736853,-73.999726,2.0,3.0,71.0,West Village                                                               
1006620002,,MARGINAL STREET,MANHATTAN,0,No Record as of 08/1/13,,,,,,,,,,1,,,,,,,
4092040009,, 109 STREET,QUEENS,11418,Yes,4138.0,86.3,119.3,0.0,ABS,,397.54,56400.0,Multifamily Housing,1,4192159,,,,,,
5000220070,201.0,HAMILTON AVENUE,STATEN ISLAND,10301,Yes,5641.0,64.7,98.6,0.0,ABS,,292.62,75520.0,Multifamily Housing,1,5112218,40.645161,-74.083968,1.0,49.0,7.0,West New Brighton-New Brighton-St. George                                  
1006090023,120.0,WEST   14 STREET,MANHATTAN,10011,Yes,992.0,123.3,230.3,,Manual,,2790.22,273880.0,Other,1,1010679,40.737704,-73.997676,2.0,3.0,71.0,West Village                                                               
5000220070,201.0,HAMILTON AVENUE,STATEN ISLAND,10301,Yes,5643.0,75.0,113.1,0.0,ABS,,280.77,62976.0,Multifamily Housing,1,5112216,40.645161,-74.083968,1.0,49.0,7.0,West New Brighton-New Brighton-St. George                                  
5000220070,201.0,HAMILTON AVENUE,STATEN ISLAND,10301,Yes,5646.0,60.8,91.0,0.0,ABS,,273.36,75520.0,Multifamily Housing,1,5112219,40.645161,-74.083968,1.0,49.0,7.0,West New Brighton-New Brighton-St. George                                  
1006097503,138.0,WEST   14 STREET,MANHATTAN,10011,Yes,3353.0,124.9,307.4,16.66,Manual,,635.48,65000.0,K-12 School,1,1010637,40.737854999999996,-73.998044,2.0,3.0,71.0,West Village                                                               
1006100060,1.0,CHRISTOPHER STREET,MANHATTAN,10014,Yes,6059.0,78.5,100.0,40.82,Manual,,690.48,110000.0,Multifamily Housing,1,1010692,40.734065,-73.999762,2.0,3.0,71.0,West Village                                                               
2032870031,2670.0,BAINBRIDGE AVENUE,BRONX,10458,Yes,9202.0,82.5,112.5,0.01,ABS,,569.61,89915.0,Multifamily Housing,1,2016620,40.86547,-73.891472,7.0,15.0,40502.0,Bedford Park-Fordham North                                                 
1006110065,23.0,GREENWICH AVENUE,MANHATTAN,10014,Yes,1880.0,66.4,89.3,63.72,Manual,,762.73,142941.0,Multifamily Housing,1,1010852,40.734776000000004,-74.00004,2.0,3.0,71.0,West Village                                                               
4051010042,,FRAME PLACE,QUEENS,11355,Yes,11259.0,59.5,96.4,0.01,ABS,,212.98,58801.0,Multifamily Housing,1,4115063,,,,,,
1006150036,87.0,GREENWICH AVENUE,MANHATTAN,10014,No Record as of 08/1/13,,,,,,,,,,1,,40.73724,-74.00151600000001,2.0,3.0,77.0,West Village                                                               
1016030063,4.0,EAST   98 STREET,MANHATTAN,10029,Yes,4022.0,52.6,102.8,0.02,ABS,87,247.89,69806.0,K-12 School,1,,40.789071,-73.954516,11.0,4.0,16002.0,East Harlem South                                                          
3050260132,590.0,FLATBUSH AVENUE,BROOKLYN,11225,Yes,8759.0,73.8,117.2,0.02,ABS,,1557.81,346072.0,Multifamily Housing,1,3114604;3114603,40.659126,-73.960552,9.0,40.0,79802.0,Prospect Lefferts Gardens-Wingate                                          
1000110014,26.0,BEAVER STREET,MANHATTAN,10004,Yes,5432.0,79.8,115.2,0.05,ABS,,332.95,54091.0,Multifamily Housing,1,1085816,40.704959,-74.011902,1.0,1.0,9.0,Battery Park City-Lower Manhattan                                          
1014450035,330.0,EAST   71 STREET,MANHATTAN,10021,Yes,5943.0,61.5,80.3,0.14,ABS,,188.98,53768.0,Multifamily Housing,1,1044848,40.767749,-73.958007,8.0,5.0,126.0,Lenox Hill-Roosevelt Island                                                
1006170055,20.0,   7 AVENUE,MANHATTAN,10030,Yes,11978.0,9.4,26.7,0.0,Manual,,135.79,160000.0,Clinic/Other Outpatient Health,1,1011094,40.737328000000005,-74.000585,2.0,3.0,77.0,West Village                                                               
1006180024,214.0,WEST   14 STREET,MANHATTAN,10011,Yes,8757.0,48.0,104.4,,Manual,94,240.25,59400.0,Office,1,1011106,40.738846,-74.00039699999999,2.0,3.0,77.0,West Village                                                               
1017890001,2283.0,   3 AVENUE,MANHATTAN,10035,Yes,12467.0,7.7,26.2,0.17,ABS,,38.62,53453.0,Multifamily Housing,1,1087527,40.802964,-73.935912,11.0,8.0,242.0,East Harlem North                                                          
1006187501,222.0,WEST   14 STREET,MANHATTAN,10011,Yes,3507.0,90.0,201.0,,Manual,,673.3,105526.0,Multifamily Housing,1,1067572,40.738915000000006,-74.000559,2.0,3.0,77.0,West Village                                                               
1006187504,122.0,GREENWICH AVENUE,MANHATTAN,10011,Yes,436.0,75.8,191.4,0.0,Manual,,525.05,87608.0,Multifamily Housing,1,1011095,40.738960999999996,-74.002515,2.0,3.0,77.0,West Village                                                               
1006190033,330.0,BLEECKER STREET,MANHATTAN,10014,Yes,7682.0,103.4,167.4,,Manual,,1007.64,118022.0,Multifamily Housing,1,1011145,40.733483,-74.00433000000001,2.0,3.0,73.0,West Village                                                               
2051410700,150.0,CO-OP CITY BOULEVARD,BRONX,10475,Yes,11379.0,442.9,628.5,0.19,ABS,2,8470.3,311551.0,Office,1,2072369,,,,,,
3007070001,3913.0,   2 AVENUE,BROOKLYN,11232,Yes,5889.0,8.0,12.2,0.19,ABS,100,62.52,134450.0,Warehouse (Unrefrigerated),1,3337111,40.655133,-74.010628,7.0,38.0,2.0,Sunset Park West                                                           
1006240001,771.0,GREENWICH STREET,MANHATTAN,10014,Yes,10503.0,79.9,140.4,,Manual,,635.91,105320.0,Multifamily Housing,1,1011368,40.736509999999996,-74.00659300000001,2.0,3.0,79.0,West Village                                                               
3039940010,534.0,GLENMORE AVENUE,BROOKLYN,11207,Yes,8917.0,,,0.23,ABS,,,61488.0,House of Worship,1,3388694;3388695;3816530;3816529,40.673995,-73.890504,5.0,37.0,1152.0,East New York                                                              
1000510013,78.0,TRINITY PLACE,MANHATTAN,10006,Yes,3926.0,1754.1,2140.8,0.29,ABS,1,23225.73,167555.0,Office,1,1001033,40.708472,-74.012505,1.0,1.0,13.0,Battery Park City-Lower Manhattan                                          
1006257501,299.0,WEST   12 STREET,MANHATTAN,10014,Yes,5302.0,96.5,150.0,,Manual,,1053.75,132846.0,Multifamily Housing,1,1011455,40.737556,-74.005041,2.0,3.0,77.0,West Village                                                               
1006260012,631.0,HUDSON STREET,MANHATTAN,10014,Yes,3540.0,66.2,106.8,,Manual,,1512.98,277188.0,Multifamily Housing,1,1011645,40.738521999999996,-74.005543,2.0,3.0,79.0,West Village                                                               
1006270043,320.0,WEST   13 STREET,MANHATTAN,10014,Yes,12897.0,18.9,63.0,,Manual,100,320.4,180830.0,Office,1,1011689,40.739403,-74.00516400000001,2.0,3.0,77.0,West Village                                                               
