_10_digit_bbl,required_to_report_automated,borocode,block,lot,number_of_buildings,tax_class,building_class,street_number,street_name,postcode,borough,dof_square_footage,latitude,longitude,community_board,council_district,census_tract,bin,nta
1000047501,No,1,4,7501,1,2,R0,1,WATER STREET,10038,Manhattan,2542563,40.702444,-74.012742,101.0,1.0,9.0,1000005.0,Battery Park City-Lower Manhattan
1000050010,No,1,5,10,1,4,O4,115,BROAD STREET,10004,Manhattan,1016406,40.702486,-74.01135699999999,101.0,1.0,9.0,1000007.0,Battery Park City-Lower Manhattan
1000057501,No,1,5,7501,1,2,R0,125,BROAD STREET,10004,Manhattan,1354691,40.702112,-74.01124899999999,101.0,1.0,9.0,1000006.0,Battery Park City-Lower Manhattan
1000080051,Yes,1,8,51,1,4,H2,6,WATER STREET,10004,Manhattan,102407,40.702744,-74.012201,101.0,1.0,9.0,1090472.0,Battery Park City-Lower Manhattan
1000087501,Yes,1,8,7501,1,2,R0,39,WHITEHALL STREET,0,Manhattan,169061,40.703037,-74.012969,101.0,1.0,9.0,1087700.0,Battery Park City-Lower Manhattan
1000090001,No,1,9,1,1,4,O4,34,WHITEHALL STREET,10004,Manhattan,692431,40.703034,-74.012991,101.0,1.0,9.0,1000018.0,Battery Park City-Lower Manhattan
1000090014,No,1,9,14,1,4,O4,17,STATE STREET,10004,Manhattan,544015,40.702798,-74.014246,101.0,1.0,9.0,1000020.0,Battery Park City-Lower Manhattan
1000090029,No,1,9,29,1,4,O4,24,STATE STREET,10004,Manhattan,896956,40.703534000000005,-74.014387,101.0,1.0,9.0,1000021.0,Battery Park City-Lower Manhattan
1000100001,No,1,10,1,1,4,K4,100,BROAD STREET,10004,Manhattan,26013,40.703511999999996,-74.011606,101.0,1.0,9.0,1000022.0,Battery Park City-Lower Manhattan
1000100014,No,1,10,14,1,4,O4,33,WHITEHALL STREET,10004,Manhattan,365792,40.703312,-74.013038,101.0,1.0,9.0,1000023.0,Battery Park City-Lower Manhattan
1000100016,No,1,10,16,1,4,O4,90,BROAD STREET,10004,Manhattan,336025,40.703953999999996,-74.01159200000001,101.0,1.0,9.0,1000025.0,Battery Park City-Lower Manhattan
1000100023,No,1,10,23,1,4,O4,1,WHITEHALL STREET,10004,Manhattan,321994,40.703973,-74.013164,101.0,1.0,9.0,1000027.0,Battery Park City-Lower Manhattan
1000100033,Yes,1,10,33,1,4,H2,8,STONE STREET,10004,Manhattan,143731,40.704025,-74.012638,101.0,1.0,9.0,1087618.0,Battery Park City-Lower Manhattan
1000110021,No,1,11,21,1,4,O4,80,BROAD STREET,10004,Manhattan,361710,40.704322,-74.011581,101.0,1.0,9.0,1000038.0,Battery Park City-Lower Manhattan
1000110029,No,1,11,29,1,4,H2,11,STONE STREET,10004,Manhattan,59410,40.704039,-74.01231700000001,101.0,1.0,9.0,1000041.0,Battery Park City-Lower Manhattan
1000130005,No,1,13,5,1,4,O4,11,BROADWAY,10004,Manhattan,434220,40.705354,-74.013731,101.0,1.0,13.0,1000044.0,Battery Park City-Lower Manhattan
1000130027,No,1,13,27,1,4,O4,25,BROADWAY,10004,Manhattan,809401,40.705752000000004,-74.013374,101.0,1.0,13.0,1000045.0,Battery Park City-Lower Manhattan
1000150022,Yes,1,15,22,1,2,D8,21,WEST STREET,10004,Manhattan,335746,40.706451,-74.01611899999999,101.0,1.0,13.0,1000047.0,Battery Park City-Lower Manhattan
1000157501,Yes,1,15,7501,1,2,R0,17,BATTERY PLACE,10004,Manhattan,1402831,40.704884,-74.015927,101.0,1.0,13.0,1082634.0,Battery Park City-Lower Manhattan
1000157502,No,1,15,7502,1,2,R0,20,WEST STREET,10004,Manhattan,259076,40.706358,-74.01615100000001,101.0,1.0,13.0,1087243.0,Battery Park City-Lower Manhattan
1000167501,No,1,16,7501,1,2,R0,377,RECTOR PLACE,0,Manhattan,220821,40.709506,-74.018002,101.0,1.0,31704.0,1000061.0,Battery Park City-Lower Manhattan
1000167502,Yes,1,16,7502,1,2,R0,320,ALBANY STREET,0,Manhattan,150855,40.710165,-74.016751,101.0,1.0,31704.0,1000301.0,Battery Park City-Lower Manhattan
1000167503,Yes,1,16,7503,1,2,R0,250,SOUTH END AVENUE,10280,Manhattan,106052,40.709709000000004,-74.01656,101.0,1.0,31704.0,1065089.0,Battery Park City-Lower Manhattan
1000167504,Yes,1,16,7504,1,2,R0,300,ALBANY STREET,0,Manhattan,91774,40.710118,-74.016574,101.0,1.0,31704.0,1000436.0,Battery Park City-Lower Manhattan
1000167505,Yes,1,16,7505,1,2,R0,380,RECTOR PLACE,0,Manhattan,257092,40.709311,-74.017764,101.0,1.0,31704.0,1000544.0,Battery Park City-Lower Manhattan
1000167506,No,1,16,7506,1,2,R0,280,RECTOR PLACE,0,Manhattan,106631,40.708921000000004,-74.01650500000001,101.0,1.0,31704.0,1065199.0,Battery Park City-Lower Manhattan
1000167507,Yes,1,16,7507,1,2,R0,300,RECTOR PLACE,0,Manhattan,129176,40.709097,-74.017104,101.0,1.0,31704.0,1065321.0,Battery Park City-Lower Manhattan
1000167508,Yes,1,16,7508,1,2,R0,200,RECTOR PLACE,10280,Manhattan,590974,40.708809,-74.016116,101.0,1.0,31704.0,1065475.0,Battery Park City-Lower Manhattan
1000167509,Yes,1,16,7509,1,2,R0,21,SOUTH END AVENUE,0,Manhattan,237270,40.708114,-74.01763000000001,101.0,1.0,31704.0,1075698.0,Battery Park City-Lower Manhattan
1000167510,Yes,1,16,7510,1,2,R0,99,BATTERY PLACE,10280,Manhattan,305973,40.707977,-74.016729,101.0,1.0,31704.0,1080815.0,Battery Park City-Lower Manhattan
1000167511,Yes,1,16,7511,1,2,R0,2,SOUTH END AVENUE,0,Manhattan,189273,40.708037,-74.017656,101.0,1.0,31704.0,1082813.0,Battery Park City-Lower Manhattan
1000167512,Yes,1,16,7512,1,2,R0,102,NORTH END AVENUE,0,Manhattan,641681,40.714812,-74.016153,101.0,1.0,31703.0,1085867.0,Battery Park City-Lower Manhattan
1000167513,Yes,1,16,7513,1,2,R0,25,BATTERY PLACE,10280,Manhattan,562340,40.705581,-74.017958,101.0,1.0,31704.0,1085789.0,Battery Park City-Lower Manhattan
1000167514,No,1,16,7514,1,2,R0,30,WEST STREET,0,Manhattan,434680,40.706146000000004,-74.016873,101.0,1.0,31704.0,1087238.0,Battery Park City-Lower Manhattan
1000167515,Yes,1,16,7515,1,2,R0,225,RECTOR PLACE,0,Manhattan,287819,40.709270000000004,-74.016487,101.0,1.0,31704.0,1000053.0,Battery Park City-Lower Manhattan
1000167516,Yes,1,16,7516,1,2,R0,1,RIVER TERRACE,10007,Manhattan,531665,,,,,,,
1000167517,Yes,1,16,7517,1,2,R0,70,BATTERY PLACE,0,Manhattan,508458,40.707046999999996,-74.017439,101.0,1.0,31704.0,1085778.0,Battery Park City-Lower Manhattan
1000167518,No,1,16,7518,1,2,R0,333,RECTOR PLACE,10280,Manhattan,262021,40.709447999999995,-74.017252,101.0,1.0,31704.0,1000055.0,Battery Park City-Lower Manhattan
1000167519,No,1,16,7519,1,2,R0,212,NORTH END AVENUE,10282,Manhattan,273018,40.716214,-74.01505300000001,101.0,1.0,31703.0,1087847.0,Battery Park City-Lower Manhattan
1000167520,Yes,1,16,7520,1,2,R0,212,NORTH END AVENUE,10282,Manhattan,425407,40.716214,-74.01505300000001,101.0,1.0,31703.0,1087847.0,Battery Park City-Lower Manhattan
1000167521,No,1,16,7521,1,2,R0,212,WARREN STREET,10282,Manhattan,335784,40.717524,-74.015469,101.0,1.0,31703.0,1085929.0,Battery Park City-Lower Manhattan
1000170029,No,1,17,29,1,2,D5,90,WASHINGTON STREET,10006,Manhattan,335114,40.708082,-74.01444599999999,101.0,1.0,13.0,1000793.0,Battery Park City-Lower Manhattan
1000177501,No,1,17,7501,1,2,R0,50,WEST STREET,10006,Manhattan,427177,40.708005,-74.01553100000001,101.0,1.0,13.0,1090192.0,Battery Park City-Lower Manhattan
1000177502,No,1,17,7502,1,2,R0,33,RECTOR STREET,0,Manhattan,33195,40.708354,-74.014868,101.0,1.0,13.0,1000792.0,Battery Park City-Lower Manhattan
1000187501,Yes,1,18,7501,1,2,R0,13,RECTOR STREET,0,Manhattan,366993,40.707997,-74.013713,101.0,1.0,13.0,1000794.0,Battery Park City-Lower Manhattan
1000200001,No,1,20,1,1,4,O4,29,BROADWAY,10006,Manhattan,316150,40.70601,-74.01315,101.0,1.0,13.0,1000802.0,Battery Park City-Lower Manhattan
1000200004,No,1,20,4,1,4,O4,39,BROADWAY,10006,Manhattan,447452,40.706251,-74.012952,101.0,1.0,13.0,1000803.0,Battery Park City-Lower Manhattan
1000200009,No,1,20,9,1,4,O4,45,BROADWAY,10006,Manhattan,368315,40.706396999999996,-74.01282900000001,101.0,1.0,13.0,1000804.0,Battery Park City-Lower Manhattan
1000200016,No,1,20,16,1,4,O4,55,BROADWAY,10006,Manhattan,309381,40.706638,-74.012631,101.0,1.0,13.0,1000807.0,Battery Park City-Lower Manhattan
1000210001,No,1,21,1,1,4,O4,61,BROADWAY,10006,Manhattan,650740,40.706995,-74.012335,101.0,1.0,13.0,1000808.0,Battery Park City-Lower Manhattan
1000210004,No,1,21,4,1,4,O4,65,BROADWAY,10006,Manhattan,335184,40.707113,-74.01223399999999,101.0,1.0,13.0,1000809.0,Battery Park City-Lower Manhattan
1000210006,Yes,1,21,6,1,2,D5,71,BROADWAY,10006,Manhattan,303086,40.707294,-74.01209,101.0,1.0,13.0,1000810.0,Battery Park City-Lower Manhattan
1000220013,Yes,1,22,13,1,4,O4,26,BROADWAY,10004,Manhattan,860889,40.70568,-74.013302,101.0,1.0,9.0,1000811.0,Battery Park City-Lower Manhattan
1000220017,No,1,22,17,1,4,O6,32,BROADWAY,10004,Manhattan,143000,40.706045,-74.01309599999999,101.0,1.0,9.0,1078979.0,Battery Park City-Lower Manhattan
1000220020,No,1,22,20,1,4,O4,42,BROADWAY,10004,Manhattan,389927,40.70627,-74.012909,101.0,1.0,9.0,1000812.0,Battery Park City-Lower Manhattan
1000220024,No,1,22,24,1,4,O4,50,BROADWAY,10004,Manhattan,300676,40.706449,-74.012761,101.0,1.0,9.0,1000813.0,Battery Park City-Lower Manhattan
1000220028,No,1,22,28,1,4,O6,52,BROADWAY,10004,Manhattan,345540,40.706493,-74.012725,101.0,1.0,9.0,1000814.0,Battery Park City-Lower Manhattan
1000230019,No,1,23,19,1,4,O4,11,WALL STREET,10004,Manhattan,240279,40.707399,-74.011105,101.0,1.0,7.0,1078982.0,Battery Park City-Lower Manhattan
1000230050,No,1,23,50,1,2,D6,20,BROAD STREET,10004,Manhattan,466820,40.706553,-74.011033,101.0,1.0,7.0,1000816.0,Battery Park City-Lower Manhattan
1000237501,No,1,23,7501,1,2,R0,1,WALL STREET,10005,Manhattan,1161292,40.707712,-74.011643,101.0,1.0,7.0,1000815.0,Battery Park City-Lower Manhattan
1000240001,No,1,24,1,1,4,O4,60,BROAD STREET,10004,Manhattan,974958,40.705351,-74.01150200000001,101.0,1.0,9.0,1000817.0,Battery Park City-Lower Manhattan
1000240029,No,1,24,29,1,4,O4,30,BROAD STREET,10004,Manhattan,370000,40.706179999999996,-74.01125,101.0,1.0,9.0,1000819.0,Battery Park City-Lower Manhattan
1000240036,No,1,24,36,1,4,O4,50,BROAD STREET,10004,Manhattan,205940,40.705689,-74.011455,101.0,1.0,9.0,1000820.0,Battery Park City-Lower Manhattan
1000247501,No,1,24,7501,1,2,R0,40,BROAD STREET,0,Manhattan,319910,40.706021,-74.011332,101.0,1.0,9.0,1078985.0,Battery Park City-Lower Manhattan
1000250001,No,1,25,1,1,4,O4,55,BROAD STREET,10004,Manhattan,406025,40.705189000000004,-74.011505,101.0,1.0,9.0,1000821.0,Battery Park City-Lower Manhattan
1000250010,No,1,25,10,1,4,W8,41,BROAD STREET,10004,Manhattan,91553,40.705576,-74.011448,101.0,1.0,9.0,1000823.0,Battery Park City-Lower Manhattan
1000250019,No,1,25,19,1,2,D9,25,BROAD STREET,10004,Manhattan,434515,40.706114,-74.01126,101.0,1.0,9.0,1000824.0,Battery Park City-Lower Manhattan
1000250027,No,1,25,27,1,4,O4,40,EXCHANGE PLACE,10004,Manhattan,239071,40.705939,-74.010283,101.0,1.0,9.0,1000825.0,Battery Park City-Lower Manhattan
1000257501,No,1,25,7501,1,2,R0,15,WILLIAM STREET,0,Manhattan,530168,40.705209,-74.009998,101.0,1.0,9.0,1087954.0,Battery Park City-Lower Manhattan
1000260014,No,1,26,14,1,2,D5,37,WALL STREET,10005,Manhattan,377214,40.70674,-74.01009499999999,101.0,1.0,7.0,1078992.0,Battery Park City-Lower Manhattan
1000260021,No,1,26,21,1,2,D9,45,WALL STREET,10005,Manhattan,493187,40.706595,-74.009861,101.0,1.0,7.0,1000826.0,Battery Park City-Lower Manhattan
1000267501,No,1,26,7501,1,2,R0,15,BROAD STREET,0,Manhattan,944252,40.706531,-74.011022,101.0,1.0,7.0,1078988.0,Battery Park City-Lower Manhattan
1000270009,No,1,27,9,1,2,D5,63,WALL STREET,10005,Manhattan,400531,40.705843,-74.008516,101.0,1.0,7.0,1000828.0,Battery Park City-Lower Manhattan
1000270017,No,1,27,17,1,2,D5,67,WALL STREET,10005,Manhattan,305271,40.705749,-74.008342,101.0,1.0,7.0,1000829.0,Battery Park City-Lower Manhattan
1000277501,No,1,27,7501,1,2,R0,55,WALL STREET,0,Manhattan,274516,40.706191,-74.009165,101.0,1.0,7.0,1000827.0,Battery Park City-Lower Manhattan
1000277502,No,1,27,7502,1,2,R0,20,EXCHANGE PLACE,10005,Manhattan,786942,40.705634,-74.009378,101.0,1.0,7.0,1000830.0,Battery Park City-Lower Manhattan
1000280005,No,1,28,5,1,4,O4,5,HANOVER SQUARE,10004,Manhattan,292466,40.704923,-74.009046,101.0,1.0,7.0,1000832.0,Battery Park City-Lower Manhattan
1000280012,No,1,28,12,1,4,O4,76,BEAVER STREET,10005,Manhattan,95325,40.705324,-74.008873,101.0,1.0,7.0,1000833.0,Battery Park City-Lower Manhattan
1000287501,No,1,28,7501,1,2,R0,82,BEAVER STREET,0,Manhattan,108373,40.70536,-74.008602,101.0,1.0,7.0,1000835.0,Battery Park City-Lower Manhattan
1000290001,Yes,1,29,1,1,4,O4,85,BROAD STREET,10004,Manhattan,1007569,40.704215000000005,-74.01155899999999,101.0,1.0,9.0,1066031.0,Battery Park City-Lower Manhattan
1000290036,Yes,1,29,36,1,4,O3,1,WILLIAM STREET,10004,Manhattan,105000,40.704827,-74.009792,101.0,1.0,9.0,1078995.0,Battery Park City-Lower Manhattan
1000290070,No,1,29,70,1,4,O4,75,BROAD STREET,10004,Manhattan,661283,40.704541,-74.01155200000001,101.0,1.0,9.0,1000849.0,Battery Park City-Lower Manhattan
1000290086,Yes,1,29,86,1,4,G1,14,SOUTH WILLIAM STREET,10004,Manhattan,87775,40.704624,-74.010568,101.0,1.0,9.0,1000851.0,Battery Park City-Lower Manhattan
1000297501,No,1,29,7501,1,2,R0,48,BEAVER STREET,0,Manhattan,65396,40.705090000000006,-74.010607,101.0,1.0,9.0,1078997.0,Battery Park City-Lower Manhattan
1000297502,Yes,1,29,7502,1,2,R0,1,HANOVER SQUARE,0,Manhattan,35560,40.704646000000004,-74.009608,101.0,1.0,9.0,1000841.0,Battery Park City-Lower Manhattan
1000297503,No,1,29,7503,1,2,R0,21,SOUTH WILLIAM STREET,0,Manhattan,25483,40.704514,-74.01074100000001,101.0,1.0,9.0,1087244.0,Battery Park City-Lower Manhattan
1000300005,No,1,30,5,1,4,L2,80,PEARL STREET,10004,Manhattan,85472,40.703971,-74.010239,101.0,1.0,9.0,1000854.0,Battery Park City-Lower Manhattan
1000300019,Yes,1,30,19,1,4,O4,7,HANOVER SQUARE,10004,Manhattan,782883,40.70447,-74.00940600000001,101.0,1.0,9.0,1000855.0,Battery Park City-Lower Manhattan
1000310001,No,1,31,1,1,2,D6,10,HANOVER SQUARE,10005,Manhattan,487404,40.704328000000004,-74.00923,101.0,1.0,7.0,1000859.0,Battery Park City-Lower Manhattan
1000317501,No,1,31,7501,1,2,R0,75,WALL STREET,0,Manhattan,683289,40.705486,-74.007874,101.0,1.0,7.0,1085950.0,Battery Park City-Lower Manhattan
1000327501,No,1,32,7501,1,2,R0,43,WATER STREET,0,Manhattan,3678000,40.703383,-74.010138,101.0,1.0,9.0,1083346.0,Battery Park City-Lower Manhattan
1000330001,No,1,33,1,1,4,O4,77,WATER STREET,10005,Manhattan,541568,40.704275,-74.00868100000001,101.0,1.0,7.0,1000863.0,Battery Park City-Lower Manhattan
1000330011,No,1,33,11,1,2,D5,95,WALL STREET,10005,Manhattan,473460,40.704932,-74.007488,101.0,1.0,7.0,1000864.0,Battery Park City-Lower Manhattan
1000337501,No,1,33,7501,1,2,R0,101,WALL STREET,10005,Manhattan,106598,40.704937,-74.007069,101.0,1.0,7.0,1000865.0,Battery Park City-Lower Manhattan
1000350001,No,1,35,1,1,4,O4,77,FRONT STREET,10005,Manhattan,973587,40.70388,-74.00822,101.0,1.0,7.0,1000867.0,Battery Park City-Lower Manhattan
1000350010,No,1,35,10,1,4,O4,111,WALL STREET,10005,Manhattan,990250,40.704553000000004,-74.006636,101.0,1.0,7.0,1000868.0,Battery Park City-Lower Manhattan
1000370008,No,1,37,8,1,4,H9,110,WALL STREET,10005,Manhattan,267570,40.704638,-74.006694,101.0,1.0,7.0,1000872.0,Battery Park City-Lower Manhattan
1000370013,Yes,1,37,13,1,4,H3,129,FRONT STREET,10005,Manhattan,34613,40.705187,-74.00636899999999,101.0,1.0,7.0,1000873.0,Battery Park City-Lower Manhattan
1000370023,No,1,37,23,1,4,O4,180,MAIDEN LANE,10005,Manhattan,1079361,40.705308,-74.004873,101.0,1.0,7.0,1000874.0,Battery Park City-Lower Manhattan
1000380001,No,1,38,1,1,4,O4,100,WALL STREET,10005,Manhattan,463664,40.70497,-74.00708399999999,101.0,1.0,7.0,1000875.0,Battery Park City-Lower Manhattan
1000380017,No,1,38,17,1,4,O4,88,PINE STREET,10005,Manhattan,566858,40.70536,-74.00629,101.0,1.0,7.0,1000876.0,Battery Park City-Lower Manhattan
1000390012,No,1,39,12,1,4,O4,110,MAIDEN LANE,10005,Manhattan,1104184,40.7066,-74.006633,101.0,1.0,7.0,1000880.0,Battery Park City-Lower Manhattan
1000390038,Yes,1,39,38,1,4,H3,126,WATER STREET,10005,Manhattan,42568,40.705431,-74.00705500000001,101.0,1.0,7.0,1000881.0,Battery Park City-Lower Manhattan
1000397501,Yes,1,39,7501,1,2,R0,164,PEARL STREET,0,Manhattan,117641,40.705870000000004,-74.00761700000001,101.0,1.0,7.0,1000884.0,Battery Park City-Lower Manhattan
1000400003,No,1,40,3,1,4,O4,60,WALL STREET,10005,Manhattan,1617206,40.705914,-74.00860899999999,101.0,1.0,7.0,1001004.0,Battery Park City-Lower Manhattan
1000400014,No,1,40,14,1,4,O4,48,WALL STREET,10005,Manhattan,281755,40.706331,-74.009396,101.0,1.0,7.0,1001005.0,Battery Park City-Lower Manhattan
1000400016,No,1,40,16,1,4,H3,52,WILLIAM STREET,10005,Manhattan,119467,40.706773,-74.00914300000001,101.0,1.0,7.0,1001006.0,Battery Park City-Lower Manhattan
1000407501,Yes,1,40,7501,1,2,R0,73,PINE STREET,10005,Manhattan,306787,40.706222,-74.007769,101.0,1.0,7.0,1001003.0,Battery Park City-Lower Manhattan
1000410024,No,1,41,24,1,4,O6,62,WILLIAM STREET,10005,Manhattan,42000,40.707166,-74.00879300000001,101.0,1.0,7.0,1001013.0,Battery Park City-Lower Manhattan
1000417501,No,1,41,7501,1,2,R0,50,PINE STREET,0,Manhattan,45352,40.706732,-74.00862,101.0,1.0,7.0,1001011.0,Battery Park City-Lower Manhattan
1000417503,No,1,41,7503,1,2,R0,56,PINE STREET,0,Manhattan,81412,40.706606,-74.008404,101.0,1.0,7.0,1001009.0,Battery Park City-Lower Manhattan
1000417504,Yes,1,41,7504,1,2,R0,70,PINE STREET,10005,Manhattan,975719,40.706315000000004,-74.00789499999999,101.0,1.0,7.0,1001007.0,Battery Park City-Lower Manhattan
1000420001,No,1,42,1,1,2,D6,100,MAIDEN LANE,10038,Manhattan,290116,40.706866999999995,-74.00699,101.0,1.0,7.0,1001014.0,Battery Park City-Lower Manhattan
1000420022,Yes,1,42,22,1,2,D8,10,LIBERTY STREET,10005,Manhattan,431000,40.707640999999995,-74.008155,101.0,1.0,7.0,1086256.0,Battery Park City-Lower Manhattan
1000420031,No,1,42,31,1,4,O4,80,MAIDEN LANE,10038,Manhattan,527605,40.707116,-74.007329,101.0,1.0,7.0,1001015.0,Battery Park City-Lower Manhattan
1000420036,Yes,1,42,36,1,4,O5,90,MAIDEN LANE,10038,Manhattan,33529,40.706990000000005,-74.00716,101.0,1.0,7.0,1001016.0,Battery Park City-Lower Manhattan
1000430001,No,1,43,1,1,4,O4,44,WALL STREET,10005,Manhattan,289049,40.706540000000004,-74.009738,101.0,1.0,7.0,1001017.0,Battery Park City-Lower Manhattan
1000430002,No,1,43,2,1,4,O4,40,WALL STREET,10005,Manhattan,1061286,40.706625,-74.009875,101.0,1.0,7.0,1001018.0,Battery Park City-Lower Manhattan
1000430005,No,1,43,5,1,4,O3,30,WALL STREET,10005,Manhattan,108663,40.706839,-74.01021800000001,101.0,1.0,7.0,1001019.0,Battery Park City-Lower Manhattan
1000447501,No,1,44,7501,1,2,R0,18,PINE STREET,0,Manhattan,583639,40.707665000000006,-74.01013499999999,101.0,1.0,7.0,1001022.0,Battery Park City-Lower Manhattan
1000460001,No,1,46,1,1,4,O4,2,WALL STREET,10005,Manhattan,173159,40.707725,-74.01163199999999,101.0,1.0,7.0,1001023.0,Battery Park City-Lower Manhattan
1000460003,No,1,46,3,1,4,O4,100,BROADWAY,10005,Manhattan,364390,40.70814,-74.01137299999999,101.0,1.0,7.0,1001024.0,Battery Park City-Lower Manhattan
1000460009,No,1,46,9,1,4,O4,14,WALL STREET,10005,Manhattan,839749,40.707347,-74.010997,101.0,1.0,7.0,1001025.0,Battery Park City-Lower Manhattan
1000477501,No,1,47,7501,1,2,R0,120,BROADWAY,10271,Manhattan,1736513,40.708546000000005,-74.011041,101.0,1.0,7.0,1001026.0,Battery Park City-Lower Manhattan
1000480001,No,1,48,1,1,4,O4,140,BROADWAY,10005,Manhattan,1141276,40.709043,-74.010626,101.0,1.0,7.0,1001027.0,Battery Park City-Lower Manhattan
1000490002,No,1,49,2,1,4,O4,111,BROADWAY,10006,Manhattan,432093,40.708486,-74.011113,101.0,1.0,13.0,1001029.0,Battery Park City-Lower Manhattan
1000500001,No,1,50,1,1,4,O4,115,BROADWAY,10006,Manhattan,396607,40.708631,-74.010997,101.0,1.0,13.0,1001030.0,Battery Park City-Lower Manhattan
1000510001,No,1,51,1,1,4,O4,101,GREENWICH STREET,10006,Manhattan,400294,40.708345,-74.013418,101.0,1.0,13.0,1001031.0,Battery Park City-Lower Manhattan
1000510007,No,1,51,7,1,4,O4,68,TRINITY PLACE,10006,Manhattan,281121,40.708258,-74.012649,101.0,1.0,13.0,1090830.0,Battery Park City-Lower Manhattan
1000510013,No,1,51,13,1,4,O3,86,TRINITY PLACE,10006,Manhattan,181725,40.708645000000004,-74.01239,101.0,1.0,13.0,1001033.0,Battery Park City-Lower Manhattan
1000510014,No,1,51,14,1,2,D8,22,THAMES STREET,10006,Manhattan,455815,40.709295000000004,-74.012873,101.0,1.0,13.0,1090832.0,Battery Park City-Lower Manhattan
1000520001,No,1,52,1,1,4,W6,96,TRINITY PLACE,10006,Manhattan,102591,40.70904,-74.012127,101.0,1.0,13.0,1001037.0,Battery Park City-Lower Manhattan
1000520021,Yes,1,52,21,1,2,D7,120,LIBERTY STREET,10006,Manhattan,57945,40.71002,-74.012408,101.0,1.0,13.0,1001040.0,Battery Park City-Lower Manhattan
1000527501,Yes,1,52,7501,1,2,R0,110,LIBERTY STREET,10006,Manhattan,35085,40.709885,-74.012116,101.0,1.0,13.0,1001042.0,Battery Park City-Lower Manhattan
1000527502,Yes,1,52,7502,1,2,R0,114,LIBERTY STREET,0,Manhattan,74409,40.709938,-74.012235,101.0,1.0,13.0,1001041.0,Battery Park City-Lower Manhattan
1000530002,No,1,53,2,1,4,H2,99,WASHINGTON STREET,10006,Manhattan,142236,40.708351,-74.014323,101.0,1.0,13.0,1088967.0,Battery Park City-Lower Manhattan
1000530033,No,1,53,33,1,2,D8,110,GREENWICH STREET,10006,Manhattan,57941,40.70856,-74.013349,101.0,1.0,13.0,1001051.0,Battery Park City-Lower Manhattan
1000530038,No,1,53,38,1,4,H2,100,GREENWICH STREET,10006,Manhattan,70918,40.708263,-74.013475,101.0,1.0,13.0,1090417.0,Battery Park City-Lower Manhattan
1000537501,Yes,1,53,7501,1,2,R0,120,GREENWICH STREET,0,Manhattan,66872,40.709089,-74.013118,101.0,1.0,13.0,1001050.0,Battery Park City-Lower Manhattan
1000537502,No,1,53,7502,1,2,R0,123,WASHINGTON STREET,10006,Manhattan,396477,40.709139,-74.01402,101.0,1.0,13.0,1088442.0,Battery Park City-Lower Manhattan
1000550014,Yes,1,55,14,1,2,D8,71,WEST STREET,10006,Manhattan,258071,40.70904,-74.015117,101.0,1.0,13.0,1001060.0,Battery Park City-Lower Manhattan
1000550016,No,1,55,16,1,4,H2,80,WEST STREET,10006,Manhattan,420322,40.709493,-74.014976,101.0,1.0,13.0,1001061.0,Battery Park City-Lower Manhattan
1000557501,No,1,55,7501,1,2,R0,40,RECTOR STREET,10006,Manhattan,449355,40.708356,-74.014814,101.0,1.0,13.0,1088750.0,Battery Park City-Lower Manhattan
1000560001,No,1,56,1,1,4,H2,140,WASHINGTON STREET,10006,Manhattan,181297,40.709728999999996,-74.013818,101.0,1.0,13.0,1001063.0,Battery Park City-Lower Manhattan
1000560004,Yes,1,56,4,1,2,D5,90,WEST STREET,10006,Manhattan,357001,40.710105,-74.01478900000001,101.0,1.0,13.0,1001064.0,Battery Park City-Lower Manhattan
1000627501,No,1,62,7501,1,2,R0,1,LIBERTY PLAZA,10006,Manhattan,2139035,40.70943,-74.01110200000001,101.0,1.0,13.0,1001068.0,Battery Park City-Lower Manhattan
1000630003,No,1,63,3,1,4,O4,22,CORTLANDT STREET,10007,Manhattan,647875,40.710223,-74.010897,101.0,1.0,13.0,1001069.0,Battery Park City-Lower Manhattan
1000630006,No,1,63,6,1,4,K3,21,DEY STREET,10007,Manhattan,49109,40.71092,-74.01060799999999,101.0,1.0,13.0,1001070.0,Battery Park City-Lower Manhattan
1000640001,Yes,1,64,1,1,4,H2,51,NASSAU STREET,10005,Manhattan,42012,40.708931,-74.009035,101.0,1.0,1502.0,1079032.0,Battery Park City-Lower Manhattan
1000640009,No,1,64,9,1,4,O2,59,LIBERTY STREET,10005,Manhattan,30681,40.708822999999995,-74.009786,101.0,1.0,1502.0,1001085.0,Battery Park City-Lower Manhattan
1000640012,No,1,64,12,1,4,O4,150,BROADWAY,10038,Manhattan,279669,40.70932,-74.01039200000001,101.0,1.0,1502.0,1001087.0,Battery Park City-Lower Manhattan
1000640015,No,1,64,15,1,4,O6,160,BROADWAY,10038,Manhattan,125640,40.709493,-74.01024,101.0,1.0,1502.0,1079040.0,Battery Park City-Lower Manhattan
1000647502,Yes,1,64,7502,1,2,R0,170,BROADWAY,10038,Manhattan,167280,40.709669,-74.010092,101.0,1.0,1502.0,1001088.0,Battery Park City-Lower Manhattan
1000650006,No,1,65,6,1,2,D6,21,MAIDEN LANE,10038,Manhattan,37800,40.70926,-74.00908199999999,101.0,1.0,1502.0,1001096.0,Battery Park City-Lower Manhattan
