,im_incident_key,fire_box,incident_type_desc,incident_date_time,arrival_date_time,units_onscene,last_unit_cleared_date_time,highest_level_desc,total_incident_duration,action_taken1_desc,action_taken2_desc,action_taken3_desc,property_use_desc,street_highway,zip_code,borough_desc,floor,co_detector_present_desc,story_fire_origin_count,fire_spread_desc,detector_presence_desc,aes_presence_desc,standpipe_sys_present_flag
367,63475524,3325,"445 - Arcing, shorted electrical equipment",2018-06-30 19:45:44,2018-06-30 19:49:16,6.0,2018-06-30 20:03:05,11 - First Alarm,1041,82 - Notify other agencies.,,,429 - Multifamily dwelling,CROTONA AVE,10458,2 - Bronx,1,,,,,,
368,63475516,2949,"520 - Water problem, other",2018-06-30 19:44:50,,,2018-06-30 20:06:25,11 - First Alarm,1295,64 - Shut down system,,,"962 - Residential street, road or residential driveway",E 176 ST,10460,2 - Bronx,,,,,,,
369,63475518,3977,"113 - Cooking fire, confined to container",2018-06-30 19:44:28,2018-06-30 19:48:45,5.0,2018-06-30 20:03:21,11 - First Alarm,1133,11 - Extinguishment by fire service personnel,51 - Ventilate,,429 - Multifamily dwelling,BAYVIEW AVE,11224,4 - Brooklyn,3,,,,,,
370,63475507,1795,"300 - Rescue, EMS incident, other",2018-06-30 19:43:19,2018-06-30 19:46:30,1.0,2018-06-30 20:02:17,11 - First Alarm,1138,"00 - Action taken, other",,,UUU - Undetermined,FULTON ST,11233,4 - Brooklyn,,,,,,,
371,63475498,2138,"300 - Rescue, EMS incident, other",2018-06-30 19:42:13,2018-06-30 19:46:20,1.0,2018-06-30 20:09:29,11 - First Alarm,1636,"00 - Action taken, other",,,UUU - Undetermined,SAINTANNS AVE,10451,2 - Bronx,,,,,,,
372,63475499,9418,353 - Removal of victim(s) from stalled elevator,2018-06-30 19:42:02,2018-06-30 19:46:23,1.0,2018-06-30 20:04:29,11 - First Alarm,1347,86 - Investigate,52 - Forcible entry,64 - Shut down system,429 - Multifamily dwelling,BLOSSOM AVE,11355,5 - Queens,3,,,,,,
373,63475497,7580,412 - Gas leak (natural gas or LPG),2018-06-30 19:41:29,2018-06-30 19:45:45,3.0,2018-06-30 19:56:53,11 - First Alarm,924,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,31 ST,11105,5 - Queens,1,,,,,,
374,63475492,3550,"300 - Rescue, EMS incident, other",2018-06-30 19:41:10,2018-06-30 19:44:24,1.0,2018-06-30 19:47:57,11 - First Alarm,407,"00 - Action taken, other",,,UUU - Undetermined,W 19 ST,11224,4 - Brooklyn,,,,,,,
375,63475484,2455,"300 - Rescue, EMS incident, other",2018-06-30 19:40:24,2018-06-30 19:42:59,1.0,2018-06-30 19:48:24,11 - First Alarm,480,"00 - Action taken, other",,,UUU - Undetermined,DITMAS AVE,11226,4 - Brooklyn,,,,,,,
376,63475490,2149,"331 - Lock-in (if lock out , use 511 )",2018-06-30 19:40:15,2018-06-30 19:47:21,1.0,2018-06-30 19:50:38,11 - First Alarm,623,"70 - Assistance, other",,,429 - Multifamily dwelling,E 138 ST,10454,2 - Bronx,2,,,,,,
377,63475476,2068,"300 - Rescue, EMS incident, other",2018-06-30 19:38:53,2018-06-30 19:42:50,1.0,2018-06-30 19:59:30,11 - First Alarm,1237,"00 - Action taken, other",,,UUU - Undetermined,ATKINS AVE,11208,4 - Brooklyn,,,,,,,
378,63475472,9345,522 - Water or steam leak,2018-06-30 19:38:18,2018-06-30 19:46:07,1.0,2018-06-30 19:55:23,11 - First Alarm,1025,64 - Shut down system,51 - Ventilate,86 - Investigate,"960 - Street, other",34 AVE,11368,5 - Queens,,,,,,,
379,63475468,3804,422 - Chemical spill or leak,2018-06-30 19:37:57,2018-06-30 19:42:37,9.0,2018-06-30 21:26:29,11 - First Alarm,6512,21 - Search,"42 - HazMat detection, monitoring, sampling, & analysis",51 - Ventilate,429 - Multifamily dwelling,E 229 ST,10466,2 - Bronx,3,,,,,,
380,63475464,336,"300 - Rescue, EMS incident, other",2018-06-30 19:37:40,2018-06-30 19:42:39,1.0,2018-06-30 20:50:12,11 - First Alarm,4352,"00 - Action taken, other",,,UUU - Undetermined,CROSBY ST,10012,1 - Manhattan,,,,,,,
381,63475455,2319,522 - Water or steam leak,2018-06-30 19:36:58,2018-06-30 19:40:57,1.0,2018-06-30 19:50:20,11 - First Alarm,802,64 - Shut down system,,,429 - Multifamily dwelling,E 52 ST,11203,4 - Brooklyn,3,,,,,,
382,63475446,206,322 - Motor vehicle accident with injuries,2018-06-30 19:36:42,2018-06-30 19:40:06,2.0,2018-06-30 19:57:54,11 - First Alarm,1272,31 - Provide first aid & check for injuries,78 - Control traffic,,963 - Street or road in commercial area,BROADWAY,11211,4 - Brooklyn,,,,,,,
383,63475444,973,"300 - Rescue, EMS incident, other",2018-06-30 19:36:38,2018-06-30 20:04:13,1.0,2018-06-30 20:21:08,11 - First Alarm,2670,"00 - Action taken, other",,,UUU - Undetermined,CENTRAL PARK W,10022,1 - Manhattan,,,,,,,
384,63475449,6555,"331 - Lock-in (if lock out , use 511 )",2018-06-30 19:36:27,2018-06-30 19:41:33,1.0,2018-06-30 19:51:16,11 - First Alarm,889,"70 - Assistance, other",,,"962 - Residential street, road or residential driveway",135 ST,11435,5 - Queens,,,,,,,
385,63475443,4948,"300 - Rescue, EMS incident, other",2018-06-30 19:36:23,2018-06-30 19:43:09,1.0,2018-06-30 19:57:55,11 - First Alarm,1292,"00 - Action taken, other",,,UUU - Undetermined,PALISADE AVE,10471,2 - Bronx,,,,,,,
386,63475439,3859,"300 - Rescue, EMS incident, other",2018-06-30 19:35:47,2018-06-30 19:41:11,1.0,2018-06-30 19:45:26,11 - First Alarm,579,"00 - Action taken, other",,,UUU - Undetermined,CARPENTER AVE,10466,2 - Bronx,,,,,,,
387,63475440,2819,"710 - Malicious, mischievous false call, other",2018-06-30 19:35:34,2018-06-30 19:39:19,2.0,2018-06-30 19:42:50,11 - First Alarm,436,"00 - Action taken, other",,,UUU - Undetermined,DEFAULT RECORD FOR SF,10473,2 - Bronx,,,,,,,
388,63475438,3136,353 - Removal of victim(s) from stalled elevator,2018-06-30 19:35:17,2018-06-30 19:39:57,1.0,2018-06-30 19:48:52,11 - First Alarm,815,64 - Shut down system,,,429 - Multifamily dwelling,E 179 ST,10457,2 - Bronx,1,,,,,,
389,63475436,3201,"151 - Outside rubbish, trash or waste fire",2018-06-30 19:34:21,2018-06-30 19:38:39,1.0,2018-06-30 19:47:10,11 - First Alarm,769,11 - Extinguishment by fire service personnel,,,"962 - Residential street, road or residential driveway",E 180 ST,10460,2 - Bronx,,,,,,,
390,63475433,1933,"300 - Rescue, EMS incident, other",2018-06-30 19:34:12,2018-06-30 19:39:04,1.0,2018-06-30 19:55:02,11 - First Alarm,1250,"00 - Action taken, other",,,UUU - Undetermined,VAN SICLEN AVE,11207,4 - Brooklyn,,,,,,,
391,63475415,7845,"300 - Rescue, EMS incident, other",2018-06-30 19:31:30,2018-06-30 19:39:06,1.0,2018-06-30 19:49:32,11 - First Alarm,1082,"00 - Action taken, other",,,UUU - Undetermined,37 RD,11373,5 - Queens,,,,,,,
392,63475417,1682,"700 - False alarm or false call, other",2018-06-30 19:31:25,2018-06-30 19:41:43,1.0,2018-06-30 19:43:49,11 - First Alarm,744,86 - Investigate,,,"960 - Street, other",W 160 ST,10032,1 - Manhattan,,,,,,,
393,63475410,3564,"300 - Rescue, EMS incident, other",2018-06-30 19:30:17,2018-06-30 19:35:56,1.0,2018-06-30 19:54:29,11 - First Alarm,1452,"00 - Action taken, other",,,UUU - Undetermined,DECATUR AVE,10467,2 - Bronx,,,,,,,
394,63475411,256,424 - Carbon monoxide incident,2018-06-30 19:30:08,2018-06-30 19:33:23,2.0,2018-06-30 19:49:47,11 - First Alarm,1179,"42 - HazMat detection, monitoring, sampling, & analysis",55 - Establish safe area,,429 - Multifamily dwelling,MANHATTAN AVE         GP,11206,4 - Brooklyn,,Yes,,,,,
395,63475401,4905,353 - Removal of victim(s) from stalled elevator,2018-06-30 19:26:17,2018-06-30 19:32:30,1.0,2018-06-30 19:39:51,11 - First Alarm,814,64 - Shut down system,,,429 - Multifamily dwelling,GRANDCONCOURSE,10458,2 - Bronx,1,,,,,,
396,63475391,3765,"300 - Rescue, EMS incident, other",2018-06-30 19:25:01,2018-06-30 19:26:48,1.0,2018-06-30 19:35:26,11 - First Alarm,625,"00 - Action taken, other",,,UUU - Undetermined,GREENWOOD AVE,11218,4 - Brooklyn,,,,,,,
397,63475377,3451,"445 - Arcing, shorted electrical equipment",2018-06-30 19:23:02,2018-06-30 19:29:01,5.0,2018-06-30 19:50:14,11 - First Alarm,1632,82 - Notify other agencies.,,,429 - Multifamily dwelling,CROPSEY AVE,11214,4 - Brooklyn,1,,,,,,
398,63475376,524,"600 - Good intent call, other",2018-06-30 19:22:40,2018-06-30 19:26:56,6.0,2018-06-30 19:47:58,11 - First Alarm,1518,86 - Investigate,,,"960 - Street, other",CONGRESS ST,11201,4 - Brooklyn,,,,,,,
399,63475371,2784,411 - Gasoline or other flammable liquid spill,2018-06-30 19:22:04,2018-06-30 19:27:14,1.0,2018-06-30 19:35:10,11 - First Alarm,786,43 - Hazardous materials spill control and confinement,,,419 - 1 or 2 family dwelling,KLONDIKE AVE,10314,3 - Staten Island,1,,,,,,
400,63475356,2614,323 - Motor vehicle/pedestrian accident (MV Ped),2018-06-30 19:20:50,2018-06-30 19:24:42,2.0,2018-06-30 19:37:08,11 - First Alarm,978,48 - Remove hazardous materials,78 - Control traffic,86 - Investigate,"960 - Street, other",6 AVE,11209,4 - Brooklyn,,,,,,,
401,63475357,3242,444 - Power line down,2018-06-30 19:20:49,2018-06-30 19:25:19,1.0,2018-06-30 20:02:56,11 - First Alarm,2527,55 - Establish safe area,82 - Notify other agencies.,,"900 - Outside or special property, other",E MACON AVE,10308,3 - Staten Island,,,,,,,
402,63475353,92,"300 - Rescue, EMS incident, other",2018-06-30 19:20:38,2018-06-30 19:23:31,1.0,2018-06-30 19:38:53,11 - First Alarm,1095,"00 - Action taken, other",,,UUU - Undetermined,BRIGHTON AVE,10301,3 - Staten Island,,,,,,,
403,63475352,342,"651 - Smoke scare, odor of smoke",2018-06-30 19:19:59,2018-06-30 19:23:16,3.0,2018-06-30 19:32:52,11 - First Alarm,773,"00 - Action taken, other",,,UUU - Undetermined,BROADWAY,10012,1 - Manhattan,,,,,,,
404,63475345,1238,"300 - Rescue, EMS incident, other",2018-06-30 19:19:13,2018-06-30 19:22:39,1.0,2018-06-30 19:36:11,11 - First Alarm,1018,"00 - Action taken, other",,,UUU - Undetermined,FLATBUSH AVE,11217,4 - Brooklyn,,,,,,,
405,63475343,6580,322 - Motor vehicle accident with injuries,2018-06-30 19:19:01,2018-06-30 19:34:27,2.0,2018-06-30 19:34:49,11 - First Alarm,948,31 - Provide first aid & check for injuries,78 - Control traffic,,963 - Street or road in commercial area,73 AVE,11367,5 - Queens,,,,,,,
406,63475346,2456,4001 - Tree/branch removal or cutting,2018-06-30 19:19:00,2018-06-30 19:22:52,1.0,2018-06-30 19:34:46,11 - First Alarm,946,86 - Investigate,45 - Remove hazard,,"962 - Residential street, road or residential driveway",E 22 ST,11226,4 - Brooklyn,,,,,,,
407,63475336,3619,522 - Water or steam leak,2018-06-30 19:16:28,2018-06-30 19:33:22,1.0,2018-06-30 19:42:45,11 - First Alarm,1577,64 - Shut down system,,,429 - Multifamily dwelling,BRIGHTON 12 ST,11235,4 - Brooklyn,1,,,,,,
408,63475334,3590,"600 - Good intent call, other",2018-06-30 19:15:54,2018-06-30 19:19:38,6.0,2018-06-30 19:32:13,11 - First Alarm,979,86 - Investigate,,,429 - Multifamily dwelling,W 24 ST,11224,4 - Brooklyn,,,,,,,
409,63475328,1716,735A - Unwarranted alarm/defective condition of alarm system,2018-06-30 19:15:00,2018-06-30 19:19:30,3.0,2018-06-30 19:29:44,11 - First Alarm,884,86 - Investigate,,,UUU - Undetermined,PITKIN AVE,11207,4 - Brooklyn,,,,,,,
410,63475330,5043,"710 - Malicious, mischievous false call, other",2018-06-30 19:14:30,2018-06-30 19:20:33,6.0,2018-06-30 19:26:04,11 - First Alarm,694,"00 - Action taken, other",,,UUU - Undetermined,LIBERTY AVE,11412,5 - Queens,,,,,,,
411,63475325,3699,"555 - Defective elevator, no occupants",2018-06-30 19:14:11,2018-06-30 19:18:08,2.0,2018-06-30 19:22:19,11 - First Alarm,488,45 - Remove hazard,64 - Shut down system,,429 - Multifamily dwelling,BATCHELDER ST,11229,4 - Brooklyn,1,,,,,,
412,63475317,5907,"300 - Rescue, EMS incident, other",2018-06-30 19:13:05,2018-06-30 19:16:59,1.0,2018-06-30 19:59:06,11 - First Alarm,2761,"00 - Action taken, other",,,UUU - Undetermined,148 RD,11422,5 - Queens,,,,,,,
413,63475318,1613,522 - Water or steam leak,2018-06-30 19:12:46,2018-06-30 19:13:43,3.0,2018-06-30 19:32:07,11 - First Alarm,1161,64 - Shut down system,,,429 - Multifamily dwelling,PARK PL,11213,4 - Brooklyn,1,,,,,,
414,63475321,3580,611 - Dispatched & canceled en route,2018-06-30 19:12:41,,,2018-06-30 19:16:49,11 - First Alarm,248,93 - Cancelled en route,,,UUU - Undetermined,OCEAN PKWY,11235,4 - Brooklyn,,,,,,,
415,63475316,3284,"710 - Malicious, mischievous false call, other",2018-06-30 19:12:25,2018-06-30 19:16:27,5.0,2018-06-30 19:20:01,11 - First Alarm,456,"00 - Action taken, other",,,UUU - Undetermined,EMMONS AVE,11235,4 - Brooklyn,,,,,,,
416,63475312,4440,"555 - Defective elevator, no occupants",2018-06-30 19:12:16,2018-06-30 19:19:28,1.0,2018-06-30 19:33:25,11 - First Alarm,1269,45 - Remove hazard,,,"500 - Mercantile, business, other",BOSTON RD,10469,2 - Bronx,1,,,,,,
417,63475305,2298,"300 - Rescue, EMS incident, other",2018-06-30 19:11:58,2018-06-30 19:13:38,1.0,2018-06-30 19:51:33,11 - First Alarm,2375,"00 - Action taken, other",,,UUU - Undetermined,MELROSE AVE,10451,2 - Bronx,,,,,,,
418,63475308,130,735A - Unwarranted alarm/defective condition of alarm system,2018-06-30 19:11:35,2018-06-30 19:17:00,3.0,2018-06-30 19:29:44,11 - First Alarm,1089,86 - Investigate,,,UUU - Undetermined,SOUTH ST,10004,1 - Manhattan,,,,,,,
419,63475300,7521,412 - Gas leak (natural gas or LPG),2018-06-30 19:10:48,2018-06-30 19:14:52,3.0,2018-06-30 19:29:22,11 - First Alarm,1114,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,8 ST,11102,5 - Queens,4,,,,,,
420,63475297,2884,522 - Water or steam leak,2018-06-30 19:09:59,2018-06-30 19:15:13,1.0,2018-06-30 19:21:47,11 - First Alarm,708,86 - Investigate,,,"500 - Mercantile, business, other",WESTCHESTER AVE,10462,2 - Bronx,1,,,,,,
421,63475294,4443,735A - Unwarranted alarm/defective condition of alarm system,2018-06-30 19:09:46,2018-06-30 19:14:27,2.0,2018-06-30 19:19:16,11 - First Alarm,570,86 - Investigate,,,UUU - Undetermined,EDSON AVE,10469,2 - Bronx,,,,,,,
422,63475288,1605,"300 - Rescue, EMS incident, other",2018-06-30 19:09:07,2018-06-30 19:13:32,1.0,2018-06-30 20:24:21,11 - First Alarm,4514,"00 - Action taken, other",,,UUU - Undetermined,POWELL BLVD,10030,1 - Manhattan,,,,,,,
423,63475284,1732,"300 - Rescue, EMS incident, other",2018-06-30 19:08:44,2018-06-30 19:13:40,1.0,2018-06-30 20:56:18,11 - First Alarm,6454,"00 - Action taken, other",31 - Provide first aid & check for injuries,64 - Shut down system,UUU - Undetermined,SHEFFIELD AVE,11207,4 - Brooklyn,2,,,,,,
424,63475286,4388,735A - Unwarranted alarm/defective condition of alarm system,2018-06-30 19:08:13,2018-06-30 19:12:58,2.0,2018-06-30 19:17:16,11 - First Alarm,543,86 - Investigate,,,UUU - Undetermined,GRACE AVE,10469,2 - Bronx,,,,,,,
425,63475279,2515,353 - Removal of victim(s) from stalled elevator,2018-06-30 19:07:05,2018-06-30 19:13:20,1.0,2018-06-30 19:35:09,11 - First Alarm,1684,64 - Shut down system,,,429 - Multifamily dwelling,E 165 ST,10456,2 - Bronx,9,,,,,,
426,63475278,2726,"445 - Arcing, shorted electrical equipment",2018-06-30 19:06:56,2018-06-30 19:12:18,5.0,2018-06-30 19:27:08,11 - First Alarm,1212,82 - Notify other agencies.,,,429 - Multifamily dwelling,WEBSTER AVE,10456,2 - Bronx,,,,,,,
427,63475272,3769,"300 - Rescue, EMS incident, other",2018-06-30 19:05:34,2018-06-30 19:07:20,1.0,2018-06-30 19:58:16,11 - First Alarm,3162,"00 - Action taken, other",,,UUU - Undetermined,DAHILL RD,11218,4 - Brooklyn,,,,,,,
428,63475270,8821,"300 - Rescue, EMS incident, other",2018-06-30 19:05:18,2018-06-30 19:09:32,1.0,2018-06-30 19:28:10,11 - First Alarm,1372,"00 - Action taken, other",,,UUU - Undetermined,139 ST,11435,5 - Queens,,,,,,,
429,63475271,3915,553 - Public service,2018-06-30 19:04:36,2018-06-30 19:15:04,1.0,2018-06-30 19:18:26,11 - First Alarm,830,"00 - Action taken, other",,,"960 - Street, other",E 27 ST,11210,4 - Brooklyn,,,,,,,
430,63475265,3701,"555 - Defective elevator, no occupants",2018-06-30 19:03:42,2018-06-30 19:07:32,1.0,2018-06-30 19:16:11,11 - First Alarm,749,45 - Remove hazard,,,"500 - Mercantile, business, other",W 225 ST,10463,2 - Bronx,2,,,,,,
431,63475259,8466,"311 - Medical assist, assist EMS crew",2018-06-30 19:03:34,2018-06-30 19:08:37,1.0,2018-06-30 19:16:29,11 - First Alarm,775,302 - Provide Patient Care,31 - Provide first aid & check for injuries,,"960 - Street, other",RFK BRDG,99999,1 - Manhattan,,,,,,,
432,63475257,4902,353 - Removal of victim(s) from stalled elevator,2018-06-30 19:02:47,2018-06-30 19:17:31,1.0,2018-06-30 19:20:12,11 - First Alarm,1045,64 - Shut down system,,,429 - Multifamily dwelling,159 ST,11433,5 - Queens,2,,,,,,
433,63475250,1513,"300 - Rescue, EMS incident, other",2018-06-30 19:01:18,2018-06-30 19:07:14,1.0,2018-06-30 19:42:51,11 - First Alarm,2493,"00 - Action taken, other",,,UUU - Undetermined,W 129 ST,10027,1 - Manhattan,,,,,,,
434,63475252,779,412 - Gas leak (natural gas or LPG),2018-06-30 19:01:17,2018-06-30 19:06:51,1.0,2018-06-30 19:11:40,11 - First Alarm,623,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,BROADWAY,11206,4 - Brooklyn,2,,,,,,
435,63475248,2127,353 - Removal of victim(s) from stalled elevator,2018-06-30 19:00:30,2018-06-30 19:03:54,1.0,2018-06-30 19:14:40,11 - First Alarm,850,64 - Shut down system,,,429 - Multifamily dwelling,ALEXANDER AVE,10454,2 - Bronx,,,,,,,
436,63475246,2266,"555 - Defective elevator, no occupants",2018-06-30 19:00:22,2018-06-30 19:08:29,1.0,2018-06-30 19:24:20,11 - First Alarm,1438,45 - Remove hazard,64 - Shut down system,86 - Investigate,429 - Multifamily dwelling,E 153 ST,10451,2 - Bronx,basement,,,,,,
437,63475244,694,"300 - Rescue, EMS incident, other",2018-06-30 19:00:08,2018-06-30 19:03:18,1.0,2018-06-30 19:16:15,11 - First Alarm,967,"00 - Action taken, other",,,UUU - Undetermined,MYRTLE AVE,11206,4 - Brooklyn,,,,,,,
438,63475245,7884,353 - Removal of victim(s) from stalled elevator,2018-06-30 19:00:01,2018-06-30 19:04:53,1.0,2018-06-30 19:21:51,11 - First Alarm,1310,86 - Investigate,,,429 - Multifamily dwelling,35 AVE,11372,5 - Queens,bsmt,,,,,,
439,63475242,2585,"300 - Rescue, EMS incident, other",2018-06-30 18:59:54,2018-06-30 19:03:13,1.0,2018-06-30 19:44:45,11 - First Alarm,2691,"00 - Action taken, other",,,UUU - Undetermined,WALTON AVE,10452,2 - Bronx,,,,,,,
440,63475232,7488,"300 - Rescue, EMS incident, other",2018-06-30 18:57:43,2018-06-30 19:02:48,1.0,2018-06-30 19:11:31,11 - First Alarm,828,"00 - Action taken, other",,,UUU - Undetermined,47 ST,11103,5 - Queens,,,,,,,
441,63475231,775,"710 - Malicious, mischievous false call, other",2018-06-30 18:57:25,2018-06-30 19:01:07,1.0,2018-06-30 19:02:49,11 - First Alarm,324,"00 - Action taken, other",,,UUU - Undetermined,DEFAULT RECORD FOR SF,10302,3 - Staten Island,,,,,,,
442,63475230,7889,"710 - Malicious, mischievous false call, other",2018-06-30 18:56:23,2018-06-30 19:00:24,1.0,2018-06-30 19:00:45,11 - First Alarm,262,"00 - Action taken, other",,,UUU - Undetermined,DEFAULT RECORD FOR SF,11372,5 - Queens,,,,,,,
443,63475225,1543,353 - Removal of victim(s) from stalled elevator,2018-06-30 18:54:53,2018-06-30 19:00:27,1.0,2018-06-30 19:13:00,11 - First Alarm,1087,64 - Shut down system,,,429 - Multifamily dwelling,ST PAULS CT,11226,4 - Brooklyn,6,,,,,,
444,63475219,418,"445 - Arcing, shorted electrical equipment",2018-06-30 18:54:07,2018-06-30 18:58:17,6.0,2018-06-30 19:52:02,11 - First Alarm,3475,82 - Notify other agencies.,,,429 - Multifamily dwelling,E 1 ST,10003,1 - Manhattan,Basement,,,,,,
445,63475217,910,522 - Water or steam leak,2018-06-30 18:53:40,2018-06-30 19:00:40,1.0,2018-06-30 19:07:49,11 - First Alarm,849,86 - Investigate,,,429 - Multifamily dwelling,DECATUR ST,11216,4 - Brooklyn,4,,,,,,
446,63475215,9101,"300 - Rescue, EMS incident, other",2018-06-30 18:53:32,2018-06-30 18:59:12,1.0,2018-06-30 19:03:39,11 - First Alarm,607,"00 - Action taken, other",,,UUU - Undetermined,DEFAULT RECORD FOR SF,99999,5 - Queens,,,,,,,
447,63475209,363,"300 - Rescue, EMS incident, other",2018-06-30 18:52:41,2018-06-30 18:59:25,1.0,2018-06-30 18:59:50,11 - First Alarm,429,"00 - Action taken, other",,,UUU - Undetermined,E230,11206,4 - Brooklyn,,,,,,,
448,63475206,7406,"300 - Rescue, EMS incident, other",2018-06-30 18:51:53,2018-06-30 18:57:16,1.0,2018-06-30 19:07:39,11 - First Alarm,946,"00 - Action taken, other",,,UUU - Undetermined,48 ST,11103,5 - Queens,,,,,,,
449,63475207,1318,"550 - Public service assistance, other",2018-06-30 18:51:39,2018-06-30 18:58:55,1.0,2018-06-30 19:18:40,11 - First Alarm,1621,64 - Shut down system,,,429 - Multifamily dwelling,E 108 ST,10029,1 - Manhattan,6,,,,,,
450,63475205,843,"300 - Rescue, EMS incident, other",2018-06-30 18:51:13,2018-06-30 18:57:14,1.0,2018-06-30 19:00:05,11 - First Alarm,532,"00 - Action taken, other",,,UUU - Undetermined,E 49 ST,10017,1 - Manhattan,,,,,,,
451,63475204,1480,"710 - Malicious, mischievous false call, other",2018-06-30 18:51:13,2018-06-30 18:56:36,1.0,2018-06-30 19:08:11,11 - First Alarm,1018,"00 - Action taken, other",,,UUU - Undetermined,ROCKAWAY BEACH BLVD,11697,5 - Queens,,,,,,,
452,63475197,2309,"710 - Malicious, mischievous false call, other",2018-06-30 18:47:09,2018-06-30 18:52:21,1.0,2018-06-30 18:53:48,11 - First Alarm,399,"00 - Action taken, other",,,UUU - Undetermined,E 158 ST,10451,2 - Bronx,,,,,,,
453,63475196,3107,"300 - Rescue, EMS incident, other",2018-06-30 18:46:59,2018-06-30 18:52:05,1.0,2018-06-30 18:59:52,11 - First Alarm,773,"00 - Action taken, other",,,UUU - Undetermined,E 178 ST,10457,2 - Bronx,,,,,,,
