,x,y,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,combination_of_primary_and,running,chasing,climbing,eating,foraging,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,geocoded_column,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,age,primary_fur_color,highlight_fur_color,location,above_ground_sighter,other_interactions,other_activities,color_notes,specific_location,:@computed_region_efsh_h5xi
825,-73.9557263533489,40.7939505791448,37F-PM-1014-02,37F,PM,10142018,2,"Gray+Cinnamon, White",False,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.95572635334891, 40.7939505791448]}",19,4,19,13,Juvenile,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,LAWN,
826,-73.97002473509,40.7836929044459,21A-AM-1019-08,21A,AM,10192018,8,Gray+Cinnamon,False,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.97002473508999, 40.7836929044459]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
827,-73.9545101041865,40.7903823616782,34I-PM-1010-03,34I,PM,10102018,3,Gray+,True,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9545101041865, 40.7903823616782]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,with some nuts in the mouth,,in the playground.,
828,-73.9711801122578,40.7786888942214,16C-AM-1014-02,16C,AM,10142018,2,"Gray+Black, Cinnamon, White",False,False,False,False,True,False,False,False,False,False,True,False,False,"{'type': 'Point', 'coordinates': [-73.97118011225781, 40.77868889422141]}",19,4,19,13,Adult,Gray,"Black, Cinnamon, White",Ground Plane,FALSE,,,,,
829,-73.9595645962539,40.7899599350145,31E-PM-1006-03,31E,PM,10062018,3,Gray+Cinnamon,False,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9595645962539, 40.7899599350145]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,burying,,under bushes,
830,-73.9587712679442,40.7944502501428,36D-PM-1007-02,36D,PM,10072018,2,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,True,True,False,"{'type': 'Point', 'coordinates': [-73.9587712679442, 40.7944502501428]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
831,-73.9676206022477,40.784594234984,23B-PM-1012-01,23B,PM,10122018,1,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9676206022477, 40.784594234984]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
832,-73.9741846413977,40.7762518164182,12B-PM-1018-01,12B,PM,10182018,1,Gray+,False,False,True,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9741846413977, 40.7762518164182]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,climbing (up rocks),,Climbing up rocks,
833,-73.9703914126866,40.7722457975176,10G-PM-1017-01,10G,PM,10172018,1,Gray+,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9703914126866, 40.7722457975176]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,standing,,,
834,-73.9707900566519,40.7771670550089,14D-AM-1014-09,14D,AM,10142018,9,"Gray+Cinnamon, White",False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9707900566519, 40.7771670550089]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Above Ground,30,,,,,
835,-73.975086415444,40.7671990131313,3F-AM-1006-01,03F,AM,10062018,1,Gray+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.975086415444, 40.7671990131313]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,just to right when enter sanctuary,
836,-73.9557172336815,40.7921125657722,35G-PM-1006-01,35G,PM,10062018,1,Black+Cinnamon,True,False,True,False,False,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.9557172336815, 40.7921125657722]}",19,4,19,13,Adult,Black,Cinnamon,Ground Plane,FALSE,,,,,
837,-73.9691031094688,40.7706693835189,9I-AM-1014-02,09I,AM,10142018,2,Gray+,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9691031094688, 40.7706693835189]}",19,4,19,13,Adult,Gray,,Above Ground,35,,,"Very far, so appx",,
838,-73.9615602805554,40.7945662185621,35A-PM-1013-08,35A,PM,10132018,8,Gray+White,False,False,False,False,True,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.9615602805554, 40.7945662185621]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
839,-73.9598084794625,40.7976165434502,39A-PM-1014-01,39A,PM,10142018,1,Gray+White,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9598084794625, 40.797616543450204]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
840,-73.9746933852572,40.773313866931,9C-PM-1006-05,09C,PM,10062018,5,Gray+White,False,False,False,True,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9746933852572, 40.773313866931]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,w/ dog,,,,
841,-73.9645147011741,40.7772566833799,17I-AM-1014-04,17I,AM,10142018,4,"Gray+Cinnamon, White",False,False,False,True,True,False,False,False,False,False,True,True,False,"{'type': 'Point', 'coordinates': [-73.9645147011741, 40.7772566833799]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
842,-73.9714089647431,40.7767916587915,14D-AM-1014-12,14D,AM,10142018,12,"Gray+Cinnamon, White",False,False,False,True,True,False,False,False,False,False,True,False,False,"{'type': 'Point', 'coordinates': [-73.9714089647431, 40.7767916587915]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
843,-73.9642379942652,40.7774792520738,17I-PM-1017-01,17I,PM,10172018,1,Cinnamon+White,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9642379942652, 40.7774792520738]}",19,4,19,13,Juvenile,Cinnamon,White,Above Ground,15,"was in a tree,so i couldn't really tell",,,,
844,-73.9582850206205,40.7978975855555,39B-PM-1014-01,39B,PM,10142018,1,Gray+White,False,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9582850206205, 40.7978975855555]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,White belly,,
845,-73.9582643954055,40.8000460061272,42A-AM-1019-01,42A,AM,10192018,1,Gray+White,False,False,False,False,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.95826439540551, 40.8000460061272]}",19,4,19,13,Juvenile,Gray,White,Ground Plane,FALSE,,,,,
846,-73.9771335416403,40.7668431485224,2E-AM-1010-01,02E,AM,10102018,1,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9771335416403, 40.7668431485224]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
847,-73.9692190295442,40.7763366309154,14F-AM-1007-02,14F,AM,10072018,2,"Gray+Cinnamon, White",False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9692190295442, 40.7763366309154]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
848,-73.9736165917399,40.7724543901497,8D-AM-1007-04,08D,AM,10072018,4,Gray+,False,True,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9736165917399, 40.7724543901497]}",19,4,19,13,Adult,Gray,,Above Ground,3,,chasing squirrel #3,,,
849,-73.9642288873015,40.7820439983567,22F-AM-1007-06,22F,AM,10072018,6,Cinnamon+,False,False,True,True,False,False,False,False,False,False,True,False,False,"{'type': 'Point', 'coordinates': [-73.9642288873015, 40.7820439983567]}",19,4,19,13,Adult,Cinnamon,,Ground Plane,FALSE,,,,,
850,-73.9528462779437,40.7923843043685,36I-AM-1017-04,36I,AM,10172018,4,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9528462779437, 40.7923843043685]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
851,-73.9609704650925,40.7938786854735,34B-AM-1013-03,34B,AM,10132018,3,Cinnamon+Gray,True,False,True,False,False,False,False,False,False,False,True,False,True,"{'type': 'Point', 'coordinates': [-73.9609704650925, 40.7938786854735]}",19,4,19,13,Adult,Cinnamon,Gray,Above Ground,15,,hopping,,,
852,-73.9534509627885,40.7921084224711,36I-AM-1017-07,36I,AM,10172018,7,Gray+Cinnamon,False,True,False,False,True,True,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9534509627885, 40.7921084224711]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,"chasing (#8),scratching",,,
853,-73.9577113026056,40.7904332453456,32G-PM-1013-02,32G,PM,10132018,2,Black+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9577113026056, 40.790433245345596]}",19,4,19,13,Juvenile,Black,,Ground Plane,FALSE,,,,,
854,-73.9808247660048,40.7689408831287,2A-PM-1019-01,02A,PM,10192018,1,Gray+White,False,False,False,False,False,False,False,False,True,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9808247660048, 40.7689408831287]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,runs from,,,
855,-73.9591667162801,40.7937602121568,35D-PM-1013-07,35D,PM,10132018,7,Gray+White,False,False,True,False,False,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.95916671628011, 40.7937602121568]}",19,4,19,13,Juvenile,Gray,White,Above Ground,12,,,,tree,
856,-73.9714243547433,40.7713973982359,8G-PM-1017-02,08G,PM,10172018,2,Gray+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9714243547433, 40.7713973982359]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
857,-73.9629383420274,40.7889383725489,29C-AM-1007-02,29C,AM,10072018,2,Black+Gray,True,False,True,False,False,False,True,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9629383420274, 40.7889383725489]}",19,4,19,13,Adult,Black,Gray,Above Ground,10,,,,,
858,-73.9600964585868,40.7952339524416,36B-PM-1013-02,36B,PM,10132018,2,Gray+White,True,False,True,False,False,False,False,False,False,True,True,False,True,"{'type': 'Point', 'coordinates': [-73.9600964585868, 40.7952339524416]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
859,-73.9713519158027,40.7798470142991,17B-AM-1010-01,17B,AM,10102018,1,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9713519158027, 40.7798470142991]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
860,-73.953287300494,40.793520326789,37H-PM-1006-04,37H,PM,10062018,4,+,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.953287300494, 40.793520326789]}",19,4,19,13,,,,Above Ground,43,,,,tree,
861,-73.9626120417397,40.7905126358626,30C-AM-1014-02,30C,AM,10142018,2,Gray+Cinnamon,True,False,False,False,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9626120417397, 40.7905126358626]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,on a rock,
862,-73.9764016030666,40.7689894344251,4D-PM-1008-05,04D,PM,10082018,5,"Cinnamon+Gray, White",False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9764016030666, 40.7689894344251]}",19,4,19,13,Adult,Cinnamon,"Gray, White",Ground Plane,FALSE,,,,,
863,-73.969485639023,40.780519159069,18C-PM-1018-05,18C,PM,10182018,5,"Gray+Cinnamon, White",False,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.969485639023, 40.780519159069]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
864,-73.9741621946917,40.7752481472025,11C-PM-1018-01,11C,PM,10182018,1,Gray+White,False,False,True,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9741621946917, 40.7752481472025]}",19,4,19,13,Adult,Gray,White,Above Ground,10,,,,,
865,-73.9792091200122,40.7685845475313,2B-PM-1013-06,02B,PM,10132018,6,Gray+,False,False,False,False,False,False,False,False,False,False,True,False,False,"{'type': 'Point', 'coordinates': [-73.9792091200122, 40.7685845475313]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,sat there! in front of us,,,,
866,-73.9762257701293,40.7744032758323,9A-AM-1013-08,09A,AM,10132018,8,+,False,False,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9762257701293, 40.7744032758323]}",19,4,19,13,Adult,,,,,,,,,
867,-73.9738481771673,40.7706540698938,7E-PM-1013-04,07E,PM,10132018,4,Gray+Cinnamon,True,False,False,True,True,False,False,False,False,True,False,False,False,"{'type': 'Point', 'coordinates': [-73.9738481771673, 40.7706540698938]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
868,-73.9629483374528,40.7936809905265,33A-PM-1018-03,33A,PM,10182018,3,Gray+,True,False,True,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9629483374528, 40.7936809905265]}",19,4,19,13,Adult,Gray,,Above Ground,6,,,,,
869,-73.9718720403657,40.7702335056337,7G-PM-1018-04,07G,PM,10182018,4,"Gray+Cinnamon, White",False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9718720403657, 40.7702335056337]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
870,-73.9583738783348,40.7979302775527,39B-PM-1014-02,39B,PM,10142018,2,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9583738783348, 40.7979302775527]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,,,,
871,-73.9551524422379,40.7910535596756,34H-PM-1006-01,34H,PM,10062018,1,Black+,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9551524422379, 40.7910535596756]}",19,4,19,13,Adult,Black,,Ground Plane,FALSE,,,,,
872,-73.9770948563006,40.7724063459185,7B-AM-1008-04,07B,AM,10082018,4,Gray+,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9770948563006, 40.7724063459185]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
873,-73.9591957793992,40.7949568873453,36C-PM-1013-01,36C,PM,10132018,1,Gray+,False,True,False,True,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9591957793992, 40.7949568873453]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,Clearing near bike path (bikes active),
874,-73.9700861859051,40.7770639340582,14E-PM-1017-04,14E,PM,10172018,4,Gray+Cinnamon,False,False,False,True,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9700861859051, 40.7770639340582]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
875,-73.9672789573537,40.7874778720268,26A-PM-1006-02,26A,PM,10062018,2,Gray+,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.96727895735371, 40.7874778720268]}",19,4,19,13,Juvenile,Gray,,Ground Plane,FALSE,,not moving,injured,,
876,-73.9710547484029,40.7723589827074,9F-PM-1014-03,09F,PM,10142018,3,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9710547484029, 40.7723589827074]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
877,-73.9757215415855,40.7668205976986,2F-PM-1014-03,02F,PM,10142018,3,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9757215415855, 40.7668205976986]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
878,-73.9735120882106,40.7715915415169,8E-PM-1008-07,08E,PM,10082018,7,Gray+White,False,True,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9735120882106, 40.7715915415169]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,"5, 6, 7 all at same tree trunk base",
879,-73.9565684577989,40.7936003940413,36F-PM-1012-02,36F,PM,10122018,2,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9565684577989, 40.7936003940413]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,,,,
880,-73.9737872335563,40.7726586835985,8D-PM-1007-01,08D,PM,10072018,1,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9737872335563, 40.77265868359851]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
881,-73.9786805884996,40.7697559231927,4B-PM-1018-02,04B,PM,10182018,2,Gray+,False,False,False,True,False,False,False,False,False,False,True,False,False,"{'type': 'Point', 'coordinates': [-73.9786805884996, 40.7697559231927]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
882,-73.9565533783499,40.7974368491287,40D-PM-1013-02,40D,PM,10132018,2,Gray+Cinnamon,True,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9565533783499, 40.7974368491287]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
883,-73.9678937289837,40.7782808361645,16E-PM-1018-01,16E,PM,10182018,1,Gray+Cinnamon,True,False,False,False,False,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9678937289837, 40.7782808361645]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,,,,
884,-73.9750463844984,40.7666871742836,2F-PM-1014-08,02F,PM,10142018,8,Gray+Black,True,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9750463844984, 40.7666871742836]}",19,4,19,13,Adult,Gray,Black,Ground Plane,FALSE,,,,,
885,-73.9696517826558,40.7769658302844,14E-AM-1008-04,14E,AM,10082018,4,Gray+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9696517826558, 40.7769658302844]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
886,-73.9635028497015,40.7928207574906,32A-PM-1013-05,32A,PM,10132018,5,Gray+White,False,False,False,False,True,False,False,False,True,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9635028497015, 40.7928207574906]}",19,4,19,13,Juvenile,Gray,White,Ground Plane,FALSE,,,,,
887,-73.9674177504573,40.7769569731993,15G-PM-1019-03,15G,PM,10192018,3,Gray+,True,False,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9674177504573, 40.7769569731993]}",19,4,19,13,Juvenile,Gray,,Ground Plane,FALSE,,,,,
888,-73.9681042612938,40.772331431865,11I-PM-1012-04,11I,PM,10122018,4,Gray+,True,False,True,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9681042612938, 40.772331431865]}",19,4,19,13,Adult,Gray,,Above Ground,2,,,,,
889,-73.9667755678511,40.7760256836088,15H-PM-1008-02,15H,PM,10082018,2,Gray+,False,True,True,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9667755678511, 40.7760256836088]}",19,4,19,13,Adult,Gray,,Above Ground,10,,,,oak tree,
