cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,housing_psa,x_coord_cd,y_coord_cd,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,loc_of_occur_desc,susp_race,susp_sex,susp_age_group,transit_district,station_name,hadevelopt
802182285,2006-11-15T00:00:00.000,23:20:00,25.0,2006-11-15T00:00:00.000,118,DANGEROUS WEAPONS,792.0,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,MANHATTAN,,N.Y. POLICE DEPT,0.0,NA,NA,1002413.0,232800.0,40.805647682,-73.934393476,"{'latitude': '40.805647682', 'longitude': '-73.934393476'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13093.0,7.0,4.0,35.0,16.0,,,,,,,,,
611919752,2006-04-28T00:00:00.000,13:40:00,112.0,2006-04-28T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS NORTH,45-64,WHITE,M,,,,,,2006-04-28T00:00:00.000,13:40:00,,WHITE,M,25-44,,,
169333534,2008-12-29T00:00:00.000,14:00:00,103.0,2008-12-29T00:00:00.000,107,BURGLARY,231.0,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1043109.0,197858.0,40.709563708,-73.787698582,"{'latitude': '40.709563708', 'longitude': '-73.787698582'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,M,24340.0,41.0,3.0,6.0,61.0,2008-12-29T00:00:00.000,14:30:00,FRONT OF,,,,,,
901300872,2006-04-21T00:00:00.000,05:30:00,32.0,2006-04-21T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,18-24,BLACK,F,,,,,,2006-04-21T00:00:00.000,05:48:00,FRONT OF,,,,,,
311322446,2007-04-19T00:00:00.000,05:50:00,72.0,2007-04-19T00:00:00.000,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,982537.0,177048.0,40.652640577,-74.00617491,"{'latitude': '40.652640577', 'longitude': '-74.00617491'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,D,13515.0,9.0,2.0,7.0,45.0,,,,,,,,,
228134651,2006-12-21T00:00:00.000,20:59:00,40.0,2006-12-21T00:00:00.000,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BRONX,,N.Y. POLICE DEPT,0.0,NA,NA,1009006.0,238536.0,40.821375384,-73.91055725,"{'latitude': '40.821375384', 'longitude': '-73.91055725'}",PATROL BORO BRONX,45-64,WHITE HISPANIC,M,10929.0,49.0,5.0,43.0,23.0,,,INSIDE,,,,,,
552144558,2010-10-09T00:00:00.000,04:10:00,73.0,2010-10-09T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1010417.0,187084.0,40.680148664,-73.905659469,"{'latitude': '40.680148664', 'longitude': '-73.905659469'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,13516.0,42.0,2.0,37.0,53.0,,,,,,,,,
699626196,2006-04-26T00:00:00.000,05:00:00,40.0,2006-04-27T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,OTHER,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,25-44,UNKNOWN,F,,,,,,,,INSIDE,WHITE HISPANIC,F,,,,
557941038,2010-07-11T00:00:00.000,04:20:00,43.0,2010-07-11T00:00:00.000,360,,652.0,RIOT 2/INCITING,COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1018791.0,240921.0,40.827888685,-73.875191502,"{'latitude': '40.827888685', 'longitude': '-73.875191502'}",PATROL BORO BRONX,,UNKNOWN,E,11610.0,58.0,5.0,31.0,26.0,,,FRONT OF,,,,,,
254682186,2009-10-18T00:00:00.000,04:10:00,24.0,2009-10-18T00:00:00.000,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,993224.0,231808.0,40.802939025,-73.967587094,"{'latitude': '40.802939025', 'longitude': '-73.967587094'}",PATROL BORO MAN NORTH,,UNKNOWN,E,12422.0,20.0,4.0,19.0,15.0,2009-10-18T00:00:00.000,04:19:00,,,,,,,
854737701,2011-05-06T00:00:00.000,16:00:00,50.0,2011-05-06T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,PUBLIC BUILDING,N.Y. POLICE DEPT,0.0,NA,NA,1014461.0,261192.0,40.883542363,-73.890746092,"{'latitude': '40.883542363', 'longitude': '-73.890746092'}",PATROL BORO BRONX,,UNKNOWN,D,11272.0,48.0,5.0,40.0,33.0,,,FRONT OF,,,,,,
775343122,2006-04-23T00:00:00.000,15:00:00,40.0,2006-04-23T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,45-64,AMERICAN INDIAN/ALASKAN NATIVE,M,,,,,,,,FRONT OF,BLACK HISPANIC,M,18-24,,,
939369171,2010-09-29T00:00:00.000,23:28:00,52.0,2010-09-30T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1017542.0,255919.0,40.869058532,-73.879630148,"{'latitude': '40.869058532', 'longitude': '-73.879630148'}",PATROL BORO BRONX,,UNKNOWN,E,11605.0,24.0,5.0,40.0,34.0,,,,,,,,,
623937407,2007-06-07T00:00:00.000,01:33:00,43.0,2007-06-07T00:00:00.000,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1020581.0,241535.0,40.829566755,-73.868720227,"{'latitude': '40.829566755', 'longitude': '-73.868720227'}",PATROL BORO BRONX,,UNKNOWN,E,11610.0,58.0,5.0,31.0,26.0,,,,,,,,,
265082929,2011-12-06T00:00:00.000,13:00:00,105.0,2011-12-16T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1054980.0,205316.0,40.729947108,-73.74480205,"{'latitude': '40.729947108', 'longitude': '-73.74480205'}",PATROL BORO QUEENS SOUTH,<18,WHITE HISPANIC,M,24336.0,63.0,3.0,16.0,63.0,2011-12-06T00:00:00.000,13:15:00,,BLACK,M,,,,
993882969,2006-11-09T00:00:00.000,22:40:00,101.0,2006-11-10T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1052703.0,161802.0,40.610529293,-73.753459474,"{'latitude': '40.610529293', 'longitude': '-73.753459474'}",PATROL BORO QUEENS SOUTH,<18,WHITE HISPANIC,M,20529.0,,,,,2006-11-09T00:00:00.000,23:35:00,,,,,,,
517155686,2008-06-29T00:00:00.000,23:20:00,32.0,2008-06-29T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,999812.0,238138.0,40.820303968,-73.943776371,"{'latitude': '40.820303968', 'longitude': '-73.943776371'}",PATROL BORO MAN NORTH,18-24,BLACK,F,12427.0,18.0,4.0,36.0,20.0,,,,,,,,,
404184797,2008-06-08T00:00:00.000,01:15:00,1.0,2008-06-08T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,981493.0,204887.0,40.729051962,-74.009948773,"{'latitude': '40.729051962', 'longitude': '-74.009948773'}",PATROL BORO MAN SOUTH,,UNKNOWN,E,12077.0,57.0,4.0,10.0,3.0,,,FRONT OF,,,,,,
611729303,2009-11-01T00:00:00.000,15:30:00,40.0,2009-11-01T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,BEAUTY & NAIL SALON,N.Y. POLICE DEPT,0.0,NA,NA,1007737.0,237279.0,40.817928739,-73.915146584,"{'latitude': '40.817928739', 'longitude': '-73.915146584'}",PATROL BORO BRONX,25-44,WHITE,M,10933.0,49.0,5.0,43.0,23.0,,,INSIDE,,,,,,
242187175,2008-04-29T00:00:00.000,13:40:00,113.0,2008-04-29T00:00:00.000,117,DANGEROUS DRUGS,500.0,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1040919.0,184844.0,40.67385767,-73.7957073,"{'latitude': '40.67385767', 'longitude': '-73.7957073'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,E,24671.0,41.0,3.0,46.0,71.0,,,,,,,,,
121232229,2009-12-23T00:00:00.000,05:30:00,46.0,2009-12-23T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1010891.0,252143.0,40.858717137,-73.903692643,"{'latitude': '40.858717137', 'longitude': '-73.903692643'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,M,11606.0,24.0,5.0,29.0,34.0,,,,,,,,,
350686272,2008-08-07T00:00:00.000,15:00:00,77.0,2008-08-07T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,PARK/PLAYGROUND,N.Y. POLICE DEPT,0.0,NA,NA,1004848.0,182397.0,40.667298615,-73.925752141,"{'latitude': '40.667298615', 'longitude': '-73.925752141'}",PATROL BORO BKLYN NORTH,<18,BLACK,F,17615.0,16.0,2.0,17.0,49.0,,,,BLACK,M,,,,
799591885,2009-09-22T00:00:00.000,18:00:00,79.0,2009-09-22T00:00:00.000,117,DANGEROUS DRUGS,503.0,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,996139.0,190105.0,40.688471311,-73.95713174,"{'latitude': '40.688471311', 'longitude': '-73.95713174'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17618.0,69.0,2.0,49.0,51.0,,,,,,,,,
823944319,2007-01-02T00:00:00.000,13:30:00,18.0,2007-01-02T00:00:00.000,360,,661.0,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,MANHATTAN,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1.0,NA,NA,989780.0,218177.0,40.76552838,-73.980038144,"{'latitude': '40.76552838', 'longitude': '-73.980038144'}",PATROL BORO MAN SOUTH,18-24,WHITE,F,12081.0,11.0,4.0,51.0,10.0,,,,BLACK,M,,1.0,57 STREET,
867861785,,15:20:00,50.0,2006-04-23T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,18-24,WHITE,F,,,,,,2006-04-23T00:00:00.000,16:00:00,,,,,,,
349350094,2006-01-12T00:00:00.000,23:00:00,41.0,2007-01-13T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1011097.0,236699.0,40.81632723,-73.903009756,"{'latitude': '40.81632723', 'longitude': '-73.903009756'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,F,10933.0,49.0,5.0,43.0,23.0,,,,WHITE HISPANIC,M,,,,
865132662,2006-04-20T00:00:00.000,11:30:00,62.0,2006-04-20T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,PARK/PLAYGROUND,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,18-24,WHITE,F,,,,,,2006-04-20T00:00:00.000,11:32:00,,WHITE,F,25-44,,,
412509205,2011-12-06T00:00:00.000,16:26:00,105.0,2011-12-06T00:00:00.000,105,ROBBERY,367.0,"ROBBERY, CHAIN STORE",COMPLETED,FELONY,QUEENS,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,NA,NA,1056858.0,185420.0,40.675322275,-73.738240628,"{'latitude': '40.675322275', 'longitude': '-73.738240628'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,D,15313.0,63.0,3.0,47.0,63.0,,,INSIDE,BLACK,M,,,,
376057290,2009-12-16T00:00:00.000,19:35:00,43.0,2009-12-16T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1026975.0,238888.0,40.822272889,-73.845632557,"{'latitude': '40.822272889', 'longitude': '-73.845632557'}",PATROL BORO BRONX,,UNKNOWN,E,11611.0,58.0,5.0,31.0,26.0,,,,,,,,,
230678482,2011-06-15T00:00:00.000,01:41:00,33.0,2011-06-15T00:00:00.000,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,MANHATTAN,RESTAURANT/DINER,N.Y. POLICE DEPT,0.0,NA,NA,999917.0,243964.0,40.836294487,-73.943383405,"{'latitude': '40.836294487', 'longitude': '-73.943383405'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13090.0,47.0,4.0,23.0,21.0,,,FRONT OF,,,,,,
990267794,2009-02-28T00:00:00.000,01:15:00,45.0,2009-02-28T00:00:00.000,105,ROBBERY,389.0,"ROBBERY,DWELLING",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1030424.0,258450.0,40.875947355,-73.833036352,"{'latitude': '40.875947355', 'longitude': '-73.833036352'}",PATROL BORO BRONX,18-24,BLACK,M,12344.0,43.0,5.0,2.0,28.0,2009-02-28T00:00:00.000,01:28:00,REAR OF,BLACK,M,,,,
477304739,2006-04-19T00:00:00.000,21:36:00,113.0,2006-04-20T00:00:00.000,360,,649.0,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,QUEENS,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS SOUTH,45-64,BLACK,M,,,,,,,,FRONT OF,,,,,,
705707893,2011-09-18T00:00:00.000,01:58:00,40.0,2011-09-18T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1007362.0,237628.0,40.818887634,-73.916500197,"{'latitude': '40.818887634', 'longitude': '-73.916500197'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,M,10933.0,49.0,5.0,43.0,23.0,,,,UNKNOWN,U,,,,
135752305,2008-04-03T00:00:00.000,18:30:00,48.0,2008-04-03T00:00:00.000,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1016751.0,246584.0,40.843439713,-73.882535362,"{'latitude': '40.843439713', 'longitude': '-73.882535362'}",PATROL BORO BRONX,,UNKNOWN,E,11269.0,35.0,5.0,43.0,31.0,,,,,,,,,
390125672,2006-04-21T00:00:00.000,00:01:00,14.0,2006-04-21T00:00:00.000,126,MISCELLANEOUS PENAL LAW,761.0,"BRIBERY, POLICE OFFICER",COMPLETED,FELONY,MANHATTAN,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN SOUTH,,UNKNOWN,E,,,,,,2006-04-21T00:00:00.000,02:45:00,INSIDE,,,,,,
504770184,2006-04-18T00:00:00.000,00:01:00,75.0,2006-04-21T00:00:00.000,109,GRAND LARCENY,405.0,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN NORTH,25-44,WHITE,M,,,,,,2006-04-20T00:00:00.000,22:20:00,INSIDE,,,,,,
787917420,2010-03-24T00:00:00.000,22:24:00,120.0,2010-03-25T00:00:00.000,114,ARSON,261.0,ARSON 1,COMPLETED,FELONY,STATEN ISLAND,GROCERY/BODEGA,N.Y. POLICE DEPT,0.0,NA,NA,938112.0,170556.0,40.634701431,-74.16623324,"{'latitude': '40.634701431', 'longitude': '-74.16623324'}",PATROL BORO STATEN ISLAND,25-44,UNKNOWN,M,10371.0,4.0,1.0,13.0,75.0,,,INSIDE,,,,,,
721546942,2006-04-23T00:00:00.000,04:05:00,43.0,2006-04-23T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,25-44,WHITE HISPANIC,F,,,,,,,,FRONT OF,,,,,,
296667203,2010-08-30T00:00:00.000,04:26:00,71.0,2010-08-30T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. POLICE DEPT,,NA,NA,1003276.0,181809.0,40.665688203,-73.931420364,"{'latitude': '40.665688203', 'longitude': '-73.931420364'}",,25-44,BLACK,M,17615.0,17.0,2.0,48.0,44.0,,,OUTSIDE,,,,,,
590284211,2009-11-03T00:00:00.000,21:58:00,52.0,2009-11-03T00:00:00.000,117,DANGEROUS DRUGS,500.0,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1015195.0,254169.0,40.864263856,-73.888124086,"{'latitude': '40.864263856', 'longitude': '-73.888124086'}",PATROL BORO BRONX,,UNKNOWN,E,10936.0,24.0,5.0,22.0,34.0,2009-11-03T00:00:00.000,22:00:00,,,,,,,
112646931,2011-09-09T00:00:00.000,20:30:00,43.0,2011-09-10T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,OTHER,N.Y. POLICE DEPT,0.0,NA,NA,1025002.0,242593.0,40.832451367,-73.852738648,"{'latitude': '40.832451367', 'longitude': '-73.852738648'}",PATROL BORO BRONX,,UNKNOWN,E,11271.0,58.0,5.0,31.0,26.0,,,OPPOSITE OF,,,,,,
938591714,2008-05-08T00:00:00.000,23:00:00,78.0,2008-06-03T00:00:00.000,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,OTHER,N.Y. POLICE DEPT,0.0,NA,NA,990749.0,186955.0,40.679830877,-73.976570196,"{'latitude': '40.679830877', 'longitude': '-73.976570196'}",PATROL BORO BKLYN SOUTH,,WHITE,F,17619.0,14.0,2.0,27.0,50.0,,,FRONT OF,,,,,,
360404743,2006-04-23T00:00:00.000,20:30:00,60.0,2006-04-23T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,25-44,WHITE,M,,,,,,2006-04-23T00:00:00.000,20:40:00,FRONT OF,BLACK,M,,,,
119150937,2006-04-28T00:00:00.000,23:00:00,123.0,2006-04-29T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,STATEN ISLAND,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO STATEN ISLAND,65+,WHITE,M,,,,,,2006-04-29T00:00:00.000,10:00:00,REAR OF,,,,,,
163031823,2007-11-28T00:00:00.000,20:23:00,,2007-11-28T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. POLICE DEPT,,NA,NA,,,,,,,18-24,BLACK,M,,,,,,,,INSIDE,BLACK,M,18-24,,,
319065445,2006-08-16T00:00:00.000,13:55:00,73.0,2006-08-16T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,1007016.0,182405.0,40.667315264,-73.917937162,"{'latitude': '40.667315264', 'longitude': '-73.917937162'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,17614.0,55.0,2.0,17.0,46.0,,,INSIDE,,,,,,
353580217,2008-03-09T00:00:00.000,00:35:00,81.0,2008-03-25T00:00:00.000,114,ARSON,263.0,"ARSON 2,3,4",COMPLETED,FELONY,BROOKLYN,RESIDENCE - APT. HOUSE,OTHER,97.0,NA,NA,1006612.0,189509.0,40.686815165,-73.919369885,"{'latitude': '40.686815165', 'longitude': '-73.919369885'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,18181.0,69.0,2.0,17.0,52.0,,,INSIDE,,,,,,
486567629,2010-08-22T00:00:00.000,03:15:00,113.0,2010-08-22T00:00:00.000,105,ROBBERY,382.0,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1051117.0,194553.0,40.7004354,-73.758846892,"{'latitude': '40.7004354', 'longitude': '-73.758846892'}",PATROL BORO QUEENS SOUTH,18-24,BLACK,M,15312.0,41.0,3.0,6.0,71.0,,,,BLACK,M,,,,
635234820,2011-08-11T00:00:00.000,19:35:00,44.0,2011-08-11T00:00:00.000,105,ROBBERY,366.0,"ROBBERY,BICYCLE",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1005084.0,243091.0,40.833887677,-73.924713408,"{'latitude': '40.833887677', 'longitude': '-73.924713408'}",PATROL BORO BRONX,<18,BLACK HISPANIC,M,10930.0,50.0,5.0,35.0,27.0,,,OPPOSITE OF,,,,,,
480075013,2007-05-04T00:00:00.000,13:55:00,107.0,2007-05-04T00:00:00.000,109,GRAND LARCENY,419.0,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,QUEENS,PUBLIC SCHOOL,POLICE DEPT NYC,69.0,NA,NA,1040541.0,199261.0,40.713431311,-73.796949527,"{'latitude': '40.713431311', 'longitude': '-73.796949527'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,F,24340.0,25.0,3.0,24.0,65.0,,,INSIDE,,,,,,
611807332,2006-01-25T00:00:00.000,02:10:00,44.0,2006-01-25T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1009713.0,244297.0,40.837185665,-73.907980975,"{'latitude': '40.837185665', 'longitude': '-73.907980975'}",PATROL BORO BRONX,,UNKNOWN,D,10934.0,50.0,5.0,42.0,27.0,,,,,,,,,
264235745,2009-01-14T00:00:00.000,12:00:00,34.0,2009-01-14T00:00:00.000,106,FELONY ASSAULT,106.0,ASSAULT POLICE/PEACE OFFICER,ATTEMPTED,FELONY,MANHATTAN,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,1007077.0,256710.0,40.87126285,-73.917464917,"{'latitude': '40.87126285', 'longitude': '-73.917464917'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13092.0,47.0,4.0,39.0,22.0,,,INSIDE,,,,,,
